#{"t_start": 1751118383.157638, "env_id": "VizdoomTakeCover-v0"}
r,l,t
-3.4,117,2588.726419
-35.9,36,2589.229074
-18.0,80,2590.487708
24.6,62,2591.569813
-19.9,76,2640.037168
-34.8,38,2640.768213
10.4,26,2641.211028
-6.2,110,2642.716999
28.1,71,2644.004556
-19.9,76,2645.055744
-9.4,102,2646.401145
-3.7,116,2698.55863
-6.8,108,2700.003764
-53.2,117,2701.950556
26.5,67,2702.821227
22.6,57,2703.588176
-19.9,76,2704.859775
-9.8,101,2752.057524
-21.9,71,2753.162569
-21.9,71,2754.032243
-0.3,125,2755.811483
-21.7,71,2756.699109
-93.5,142,2799.708065
29.8,200,2816.075284
12.6,32,2816.528073
19.8,50,2817.357853
21.9,55,2818.071944
-26.4,59,2818.896736
39.5,99,2863.369776
16.6,42,2863.939252
-21.0,73,2865.221822
-20.8,73,2866.371747
-19.7,76,2867.975456
-1.5,122,2870.648307
31.1,78,2920.056146
-17.9,81,2921.211056
-26.1,60,2922.247285
-21.2,72,2923.361305
65.3,164,2926.056096
-21.1,73,2927.356617
45.4,114,2977.120504
-10.2,100,2979.538038
-15.3,87,2981.385097
-27.3,57,2981.96355
-4.8,113,2983.590198
29.6,74,3046.130909
-0.7,124,3047.690736
11.4,29,3048.180426
-0.6,124,3058.49384
-54.3,115,3059.95892
9.9,25,3060.353863
-15.9,86,3119.94646
-26.1,60,3121.08641
-26.0,60,3122.368979
1.1,128,3125.06776
-2.8,118,3126.804116
1.5,129,3188.893034
-73.2,67,3190.172612
39.3,99,3191.483106
-0.2,125,3193.366069
2.8,132,3195.72476
30.3,76,3253.616904
7.8,145,3256.608902
-21.5,72,3257.519465
10.6,27,3257.932361
-22.1,70,3258.764136
-21.0,73,3259.910071
-19.7,76,3261.063984
-12.2,95,3321.685827
-22.9,68,3322.639277
17.4,44,3323.300507
-21.3,72,3324.449435
-10.5,99,3328.185441
27.1,68,3329.257574
-26.0,60,3330.353641
11.6,154,3373.388527
32.7,82,3374.424755
4.0,135,3376.308716
-8.9,103,3377.354918
-18.3,80,3414.209335
-25.6,61,3415.088982
11.4,29,3415.571692
-15.4,87,3418.023135
-6.2,110,3422.085269
22.4,56,3423.809657
19.2,48,3425.153063
14.7,37,3426.5224
-64.2,90,3469.145387
-19.8,76,3470.727157
-12.1,95,3472.416637
-26.1,60,3473.341164
-9.0,103,3474.695541
-22.9,68,3475.550256
-27.7,56,3518.75768
-26.0,60,3519.589455
-22.2,70,3520.704473
-26.9,58,3521.349746
-35.3,37,3521.8903
-27.8,56,3522.814827
19.9,50,3523.566816
-15.3,87,3529.288511
38.5,97,3566.003302
-21.3,72,3567.145248
-9.0,103,3569.128942
-21.2,72,3569.89988
-15.8,86,3570.99495
-14.4,89,3572.199728
-14.9,88,3614.337015
22.4,56,3615.349307
-26.0,60,3616.339658
-27.5,57,3617.043774
24.5,62,3618.048089
16.9,43,3618.744226
-66.0,85,3620.056715
-25.5,62,3620.884501
-17.0,83,3660.071679
-29.0,53,3661.247535
-26.0,60,3662.710621
-18.1,80,3664.623504
-25.6,61,3665.923028
-17.3,82,3666.956264
-26.9,58,3667.63445
-27.2,57,3668.20991
-33.7,41,3706.30102
-22.9,68,3707.368165
-48.0,130,3709.275065
-22.7,69,3710.182638
21.6,54,3710.992472
-15.3,87,3714.773358
-8.6,104,3763.92588
-21.3,72,3764.944156
-21.5,72,3765.836769
-26.9,58,3766.543876
-21.3,72,3767.55916
19.2,48,3768.273251
-0.3,125,3770.349697
-4.5,114,3812.000286
-18.3,80,3812.937778
27.4,69,3813.940096
-10.7,99,3815.459034
-18.3,80,3816.619928
-18.2,80,3856.759559
3.1,133,3859.345642
-35.7,36,3860.27416
19.5,49,3861.712311
-23.0,68,3863.610235
-26.0,60,3865.144132
25.8,65,3866.717921
-18.4,79,3906.060683
-27.3,57,3906.918389
-19.0,78,3907.839924
30.0,75,3908.948958
19.8,50,3909.487517
-15.3,87,3911.28471
-22.9,68,3912.055647
-16.2,85,3970.249984
-9.1,103,3971.673177
23.9,60,3972.419181
26.1,66,3973.140252
-23.0,68,3974.435787
22.6,57,3975.138906
37.1,93,3976.160174
-20.1,75,4028.497179
50.4,126,4030.38413
-16.2,85,4031.700609
-20.4,74,4032.629125
-10.9,98,4033.873796
21.3,54,4034.544003
-64.0,90,4097.392889
19.8,50,4098.416151
12.5,32,4098.909831
-25.9,61,4099.725649
-22.9,68,4100.822716
-19.1,78,4101.933743
13.4,34,4102.432409
-26.0,60,4103.350951
-9.0,103,4156.559625
-19.6,76,4157.730493
14.4,36,4158.216193
-15.5,87,4159.051957
-23.0,68,4159.766048
-19.8,76,4160.884057
4.7,137,4223.500565
-9.9,101,4224.995565
-20.2,75,4225.908125
-21.4,72,4227.171743
-28.0,55,4227.847935
-14.2,90,4229.006835
-3.1,118,4266.378868
31.7,80,4267.827992
-20.8,73,4268.7974
-10.2,100,4270.493861
-21.4,72,4271.543055
26.1,66,4272.367849
21.2,178,4318.580235
6.2,141,4320.758409
-19.9,76,4321.649026
-21.2,72,4322.526679
-22.6,69,4323.649675
10.0,25,4324.068554
15.0,38,4366.556903
-17.5,82,4368.714133
-19.8,76,4370.007672
59.1,273,4375.938807
-22.8,68,4412.999673
-17.1,83,4438.445608
23.6,59,4439.436956
18.4,46,4440.284688
-0.8,123,4441.997108
-53.0,118,4443.938914
-23.5,67,4486.94787
16.9,43,4487.735762
-21.4,72,4489.204832
-12.0,95,4491.423896
11.1,153,4494.139632
19.9,50,4495.180847
11.8,30,4495.800189
-30.7,49,4537.410885
25.5,64,4538.609679
-17.3,82,4540.355011
-18.3,80,4542.349675
-6.5,109,4543.717017
-73.4,67,4544.669469
-0.7,124,4582.827401
-22.9,68,4584.685432
-9.4,102,4586.8656
20.0,50,4587.674436
-27.1,58,4588.612926
25.5,64,4589.452679
-69.2,77,4590.480929
-7.2,107,4631.021487
-7.6,106,4636.912728
40.4,101,4638.427676
-1.0,123,4641.184303
-28.7,54,4642.642403
-9.5,102,4684.609145
-48.4,129,4686.011395
2.0,130,4688.104795
-18.7,79,4688.784976
-22.6,69,4690.045603
-19.6,76,4735.262653
-21.8,71,4736.087446
-20.7,74,4737.10273
-22.0,70,4737.815823
-25.6,61,4738.936824
-21.6,71,4739.954104
-4.3,115,4741.23368
28.8,72,4789.536475
-76.1,60,4790.403157
-15.3,87,4791.433401
-26.2,60,4792.126547
-0.6,124,4794.050401
-15.5,87,4795.211295
33.5,84,4832.746891
-26.9,58,4833.615568
-9.0,103,4835.821667
-17.8,81,4837.046392
-22.1,70,4838.130491
-22.5,69,4838.931349
-21.9,71,4889.895027
37.1,93,4891.174604
-24.7,64,4892.018347
-54.4,114,4893.418601
-27.5,57,4894.243395
24.4,61,4896.046571
-11.9,96,4944.349367
-15.5,87,4945.580075
-15.0,88,4946.626276
-8.2,105,4948.002595
-2.4,119,4949.311094
-4.3,115,4999.395124
-23.1,68,5000.633811
-9.7,101,5002.202615
-15.2,87,5003.560981
29.2,198,5007.725841
-17.6,81,5066.692112
-25.5,62,5067.768234
-4.4,114,5071.673786
-31.1,48,5072.322053
29.7,75,5073.429091
-19.9,76,5074.482274
-25.3,62,5075.352945
-17.0,83,5123.040386
-14.6,89,5124.492502
-47.2,132,5127.244142
-20.8,73,5129.096188
30.7,77,5130.679951
30.8,77,5164.959257
-10.0,100,5167.020744
16.0,40,5167.891414
37.6,94,5169.688607
-23.0,68,5171.30229
-11.2,97,5173.673946
10.0,25,5174.373076
-20.4,74,5217.444864
11.8,30,5217.945524
-16.8,83,5219.20715
-67.7,81,5220.467778
-54.1,115,5221.890971
-15.1,88,5222.980058
-10.8,98,5263.329128
-21.2,72,5264.556844
17.8,45,5265.855371
-17.1,83,5267.416195
20.6,52,5282.699315
15.3,39,5283.249842
-15.4,87,5284.533408
27.8,70,5285.632468
-23.0,68,5321.75684
-25.5,62,5322.884823
-21.2,72,5323.779431
28.7,72,5324.792719
29.3,74,5325.743176
1.3,129,5327.491501
-22.9,68,5369.458243
-16.1,85,5370.386759
-23.3,67,5371.453905
-22.1,70,5372.432288
-23.0,68,5373.192256
-20.7,74,5373.852489
22.0,55,5374.296303
-20.1,75,5406.252821
-4.8,113,5407.941305
-20.8,73,5408.603534
-21.2,72,5409.459244
17.9,45,5410.177324
-21.5,72,5411.175653
-10.0,100,5412.540004
-16.7,84,5462.182217
-15.3,87,5463.424892
-13.3,92,5464.739376
32.7,82,5480.212986
-28.8,53,5480.931065
-15.2,87,5482.0022
-21.4,72,5522.804059
-23.0,68,5523.748533
-36.1,35,5524.361892
-21.0,73,5525.503837
-59.0,103,5526.993851
29.5,74,5528.193641
-21.6,71,5529.03938
-15.3,87,5570.803665
-16.4,84,5572.499129
24.4,61,5573.980168
-28.0,55,5575.500103
5.4,139,5578.88405
-22.7,69,5579.796611
-19.9,76,5620.640358
-62.5,94,5621.595802
-21.4,72,5622.881362
-12.2,95,5624.324503
20.4,51,5625.239057
-10.7,99,5626.867699
-19.1,78,5659.723812
-19.8,76,5660.723139
-23.2,67,5661.629715
-24.2,65,5662.438551
24.8,62,5663.254369
-15.3,87,5669.307178
-33.3,42,5669.781908
20.6,52,5670.298526
-52.7,119,5713.608675
-21.1,73,5714.682802
13.9,35,5715.009927
31.7,80,5716.05214
-10.0,100,5717.626928
-77.4,57,5718.678115
-21.1,73,5757.911171
-17.2,82,5760.219995
-21.2,72,5762.4241
-9.9,101,5764.737911
-21.0,73,5766.396473
28.9,73,5768.171725
35.7,90,5770.026764
21.2,53,5807.702983
-13.0,93,5808.68735
-28.3,55,5809.269792
-27.5,57,5809.952965
-16.5,84,5810.830617
-28.1,55,5811.606541
-0.4,124,5852.896096
23.5,59,5853.45161
-10.1,100,5854.868819
-4.4,114,5856.661025
-16.8,83,5857.910682
-21.1,73,5864.051258
13.9,35,5864.606772
-12.5,94,5919.155859
-21.2,72,5920.09734
-15.7,86,5921.143542
22.1,56,5922.422121
19.9,50,5923.188072
-29.0,53,5923.731619
-25.0,63,5924.676092
-21.1,73,5977.944604
-23.0,68,5979.068598
-13.9,91,5980.394053
-20.9,73,5981.590851
25.2,63,5982.336856
-12.6,94,5983.823877
-28.1,55,5984.73544
-28.1,55,6038.562458
-29.0,53,6039.272558
16.4,41,6039.937778
-22.9,68,6041.553457
29.9,75,6042.873925
27.8,70,6044.425774
-23.0,68,6045.355287
-21.0,73,6046.104285
-7.7,106,6103.538652
-21.0,73,6105.165302
-17.1,83,6107.365417
-29.5,52,6108.520328
24.7,62,6109.433883
-20.8,73,6110.543915
-29.1,53,6118.80382
12.4,31,6158.416859
-0.7,124,6160.234996
-17.1,83,6161.461714
-58.6,104,6162.797144
-15.3,87,6163.870271
16.2,41,6164.439748
-16.9,83,6210.379864
27.8,70,6211.628524
10.3,26,6212.040423
23.9,60,6212.864218
45.0,113,6214.624509
24.6,62,6215.493186
5.8,140,6258.918029
-57.8,106,6260.752123
-28.5,54,6261.552981
18.7,47,6262.195262
-7.5,107,6263.868786
-15.4,87,6265.180278
-8.5,104,6307.933916
-23.1,68,6308.689894
25.2,63,6309.490752
-13.8,91,6310.945859
-12.9,93,6312.260343
11.6,29,6312.766988
-65.3,87,6314.202149
-21.0,73,6376.773777
24.1,61,6377.472907
-22.9,68,6378.71259
-21.2,72,6379.482531
22.4,56,6380.097885
-61.6,96,6381.450268
-28.0,55,6382.469542
-28.5,54,6383.162687
-23.1,68,6446.409508
-20.9,73,6447.246269
-23.3,67,6448.248589
-21.1,73,6449.558086
23.0,58,6450.770843
-21.2,72,6452.391506
-28.3,55,6453.508519
-21.1,73,6508.259068
-27.8,56,6509.178607
-16.8,83,6510.707518
40.2,101,6512.407969
-25.4,62,6513.045264
-15.5,87,6514.22411
-20.3,75,6515.199502
10.2,26,6569.5202
-21.4,72,6571.394186
-28.1,55,6572.489257
-2.7,119,6575.418422
-23.7,66,6577.139817
-16.9,83,6578.589939
-21.3,72,6579.500503
-28.7,54,6630.33353
-9.9,101,6633.798262
-16.8,83,6635.111749
37.0,93,6637.1862
-22.9,68,6638.226417
-8.7,104,6640.557184
30.9,78,6684.321118
13.9,35,6684.794852
15.5,39,6685.891916
16.2,41,6686.631937
-21.2,72,6687.465707
-15.3,87,6689.161172
-28.6,54,6689.925128
-31.6,46,6690.698061
29.9,75,6691.465009
-16.9,83,6734.834002
-16.4,84,6736.395823
-21.6,71,6737.504857
-15.7,86,6738.624862
-10.0,100,6740.067003
-23.2,67,6740.948646
3.5,134,6780.001184
16.6,42,6780.291407
-22.9,68,6781.605891
-21.5,72,6782.817651
-28.8,53,6783.443974
-12.5,94,6784.92601
-9.8,101,6832.756071
37.9,95,6848.068113
-12.9,93,6849.300814
-24.2,65,6850.237309
2.6,132,6851.820075
-21.7,71,6899.023811
-16.5,84,6900.392151
11.3,29,6900.849926
-19.9,76,6901.848255
13.8,35,6902.397785
4.1,136,6904.150098
-21.3,72,6905.292043
-27.3,57,6906.231531
-61.7,96,6952.101833
-18.3,80,6953.329549
-22.2,70,6954.298956
-24.8,63,6955.354132
10.1,26,6955.532655
-16.7,84,6957.115422
36.4,91,7003.086454
-26.4,59,7004.449807
-20.1,75,7005.686499
28.4,71,7006.874322
-22.9,68,7007.83575
-21.8,71,7008.712405
-12.5,94,7010.041849
-17.4,82,7052.482325
-16.2,85,7053.836702
0.1,126,7058.963988
-6.8,108,7060.433057
32.1,81,7061.751531
25.5,64,7063.256505
-0.5,124,7120.592138
-15.6,86,7121.787939
-28.4,54,7122.544914
-17.7,81,7123.934198
-17.2,82,7125.075147
19.3,49,7125.511978
-21.3,72,7197.387718
-45.9,136,7198.967492
-16.3,85,7200.580178
-20.3,75,7201.669266
-16.8,83,7202.817194
26.3,66,7203.749699
-15.6,86,7266.767134
-20.8,73,7268.388798
13.8,35,7269.111863
18.0,45,7269.574625
-25.6,61,7270.37648
21.3,179,7272.957575
-22.9,68,7334.759262
-18.9,78,7336.333052
-21.2,72,7338.062428
-21.1,73,7339.029839
-23.1,68,7339.938409
-15.9,86,7341.566055
16.4,41,7342.384865
-22.4,69,7382.109606
-16.9,83,7383.365246
-24.1,65,7384.362579
-20.5,74,7385.628193
-21.3,72,7386.75817
-21.2,72,7387.729572
-23.0,68,7389.025106
-17.2,82,7426.43105
-28.7,54,7427.288756
-23.7,66,7428.074653
-16.7,84,7429.130828
-29.0,53,7429.912737
-15.8,86,7431.318975
-21.2,72,7432.3562
-17.0,83,7479.19192
-21.2,72,7480.786654
52.8,132,7482.560908
-4.9,113,7484.265349
18.1,46,7484.995397
-9.0,103,7521.395031
28.5,72,7522.629728
-23.1,68,7523.783641
-23.0,68,7524.645337
-6.6,109,7536.187462
-21.2,72,7537.090049
29.0,73,7538.09137
-10.7,99,7574.340408
24.0,60,7575.403564
21.5,54,7575.942123
18.0,45,7576.619311
-28.4,54,7577.358335
25.8,65,7578.250947
31.7,80,7579.470685
-28.3,55,7580.340358
-10.9,98,7619.540502
-20.8,73,7620.684442
-16.9,83,7622.011892
-28.1,55,7623.01022
-10.0,100,7624.63288
-21.2,72,7625.402821
-29.7,51,7662.562423
-28.1,55,7663.333359
-23.0,68,7664.378564
17.9,45,7665.072708
-22.4,69,7665.92443
-23.0,68,7666.904807
-19.1,78,7668.061713
-19.8,76,7669.912761
-15.8,86,7713.404425
14.2,36,7714.166387
-28.2,55,7714.908402
24.7,62,7715.556669
-23.1,68,7716.357526
-21.1,73,7732.464441
70.6,177,7771.963785
-21.2,72,7773.89861
-32.4,44,7775.075462
-20.1,75,7776.797855
18.9,48,7777.807154
19.8,50,7778.932146
29.3,74,7780.502943
16.4,41,7781.124282
-16.6,84,7825.692067
17.0,43,7826.451037
-21.2,72,7827.942049
-21.1,73,7829.52282
-20.9,73,7831.418749
29.0,73,7832.963617
34.0,85,7835.138798
-23.0,68,7836.505143
33.1,83,7874.098585
-22.9,68,7875.131821
-20.8,73,7876.251824
25.7,65,7877.145435
24.8,62,7877.957263
-22.9,68,7878.720222
-11.5,97,7914.988209
-24.0,65,7916.126165
-23.0,68,7916.968911
32.0,80,7918.230536
-15.3,87,7919.710577
-15.6,86,7925.750421
-4.8,113,7966.757731
10.2,26,7967.175613
-16.6,84,7968.584843
-15.1,88,7970.550586
-20.9,73,7972.016664
4.1,136,7975.137316
21.9,55,7976.355059
-27.7,56,8015.907261
-6.9,108,8017.554854
7.1,143,8019.755966
16.9,43,8020.185816
-5.6,111,8021.66486
-2.6,119,8066.459039
-20.8,73,8067.658831
5.5,139,8069.504892
-25.3,62,8070.439393
-5.2,237,8111.493578
-23.1,68,8113.265836
-9.3,102,8115.947663
-22.4,69,8117.145459
16.3,41,8118.045053
20.1,51,8119.988853
-49.2,127,8175.68188
19.3,49,8176.249362
43.4,109,8177.729403
-28.3,55,8178.476404
-24.4,64,8179.262302
-6.7,109,8180.87798
-22.0,70,8182.063809
-54.5,114,8234.62222
-26.1,60,8235.550737
-14.6,89,8236.68969
10.2,151,8238.769127
-23.4,67,8239.849239
-25.3,62,8291.88804
-21.0,73,8292.941222
10.4,26,8293.360102
-26.9,58,8293.988422
-37.8,31,8294.732432
15.0,38,8295.317865
-4.8,113,8297.302557
-18.2,80,8299.739039
-27.1,58,8301.384638
16.5,42,8359.050388
-28.7,54,8360.04772
-18.3,80,8361.264465
-18.7,79,8362.187995
-67.0,83,8363.456602
-17.1,83,8378.958136
-19.8,76,8380.120028
10.9,28,8423.133971
21.5,54,8424.407563
2.9,133,8427.604013
25.4,64,8429.149879
-8.6,104,8431.536495
-8.2,105,8433.165138
15.0,38,8477.996219
4.6,137,8481.269464
0.6,127,8485.760451
-27.2,57,8487.59654
14.0,35,8488.514086
5.2,138,8533.867769
5.5,139,8536.093815
-20.2,75,8537.133034
4.2,136,8539.137672
0.9,128,8540.626689
-11.3,97,8583.432189
27.4,69,8584.537234
-26.0,60,8585.404912
-12.0,95,8586.784223
33.5,84,8587.972045
2.1,131,8666.501986
20.5,52,8667.392603
23.7,60,8668.215402
-16.7,84,8669.375301
3.3,134,8671.418834
-19.8,76,8672.302471
-15.6,86,8741.005697
-1.3,122,8742.522638
34.9,88,8743.745368
-1.0,123,8745.21344
-25.0,63,8746.016292
-17.5,82,8832.509932
-22.5,69,8833.844362
-15.8,86,8835.127929
21.4,54,8835.683443
19.7,50,8836.56708
-28.2,55,8837.365942
41.0,103,8838.550773
-26.7,59,8839.288799
12.8,32,8916.102331
-25.6,61,8916.918148
22.4,56,8917.939417
-48.3,130,8919.569057
9.6,149,8921.793108
-22.0,70,8922.558062
-54.2,115,9012.00879
