#{"t_start": 1752231213.3076923, "env_id": "VizdoomTakeCover-v0"}
r,l,t
-21.8,71,609.10086
12.7,32,609.15671
2.5,132,609.358172
-72.1,70,609.450924
18.9,48,609.51575
-28.7,54,609.588556
-29.9,51,629.527227
3.7,135,629.681813
-2.4,119,629.841387
-9.9,101,630.089723
-7.0,108,630.239323
-21.3,72,654.908341
-2.8,118,655.128752
-18.5,79,655.418976
-29.7,51,655.535664
1.7,130,655.738122
44.9,238,675.20705
-10.8,98,675.32673
-17.9,81,675.432448
-23.0,68,675.565093
-28.7,54,675.666821
-23.6,66,707.015973
-16.4,84,707.349083
-10.0,100,707.754
-22.4,69,708.513967
27.4,69,708.790227
-10.1,100,709.166223
3.6,134,729.192659
-23.9,66,729.449971
16.5,42,729.508814
-10.0,100,729.640462
-3.5,117,729.800035
-18.5,79,729.941656
16.8,42,754.843054
-38.2,30,754.888931
1.6,129,755.049502
17.2,43,755.107347
16.6,42,755.161203
-15.6,86,755.275896
-3.1,118,755.423501
33.6,84,774.142435
-28.6,54,774.222222
-26.2,60,774.300014
-26.3,60,774.379801
-15.9,86,774.554333
-26.0,60,774.645091
-21.4,72,774.81364
24.4,61,800.569752
41.5,104,801.048473
-16.9,83,801.390557
11.4,29,801.504252
-24.7,64,801.625928
-11.0,98,802.081709
-16.5,84,802.269207
-60.5,99,825.420286
26.6,67,825.586841
-1.3,122,825.762371
43.1,108,825.926931
40.9,228,849.489909
57.0,143,850.004533
-24.5,64,850.30473
-25.6,61,850.606921
-23.1,68,850.955988
-2.3,120,872.645975
17.1,43,872.764658
-70.8,73,872.952157
-22.0,70,873.114722
30.4,201,873.419905
29.9,200,898.945634
-20.5,74,899.210923
-18.8,78,899.479207
-21.4,72,899.925014
-10.0,100,900.226208
-28.6,54,920.970726
-47.0,133,921.215071
40.7,102,921.375642
-67.6,81,921.559151
11.1,28,921.631956
18.3,46,921.70177
-28.7,54,921.775573
-18.0,80,953.013024
21.2,53,953.091813
30.1,76,953.195535
1.1,128,953.422927
-28.5,54,953.579509
-12.5,94,953.838815
-18.3,80,974.08267
1.2,128,974.240248
-26.3,60,974.464648
-28.5,54,974.588318
-24.4,64,974.824686
-2.2,120,975.004205
12.5,32,975.061053
16.5,42,996.034956
-11.1,98,996.220461
-16.4,84,996.327174
-37.4,32,996.382028
-67.8,81,996.542598
-22.6,69,996.63535
-23.0,68,996.739072
-16.2,85,1023.628155
-22.9,68,1023.758805
-18.3,80,1023.988192
4.5,137,1024.181674
-1.4,122,1024.399092
-17.1,83,1043.432186
15.8,40,1043.48704
23.3,59,1043.570816
-26.0,60,1043.649605
12.3,31,1043.754324
9.7,25,1043.792223
-20.3,75,1043.902927
22.0,180,1070.055978
-54.9,113,1070.194607
-22.9,68,1070.278383
-4.3,115,1070.441945
-16.5,84,1070.549657
-28.7,54,1070.651385
54.0,260,1090.722702
-11.0,98,1090.86532
-19.6,76,1090.959069
38.7,97,1091.122632
-15.5,87,1117.18692
-16.7,84,1117.298621
12.1,31,1117.367437
51.7,130,1117.562914
-27.2,57,1117.632728
20.5,177,1139.954026
-1.6,121,1140.226298
-28.8,53,1140.384874
-18.3,80,1140.597306
16.0,40,1140.746906
21.7,55,1140.934405
-62.1,95,1141.224628
-18.0,80,1163.337484
-12.3,95,1163.470129
15.1,38,1163.580833
-20.5,74,1163.683559
-11.2,97,1163.822188
-63.9,91,1164.111415
-12.7,94,1184.525813
-42.8,143,1184.729269
33.6,84,1184.843962
-10.8,98,1185.27481
-15.3,87,1185.740565
-15.3,87,1211.93251
-22.4,69,1212.07114
-5.9,111,1212.221737
-1.1,123,1212.435166
-21.4,72,1212.534899
14.8,37,1212.580777
11.2,28,1212.629646
-21.4,72,1231.986873
0.7,127,1232.187336
3.5,134,1232.365859
10.8,27,1232.395779
-28.6,54,1232.515459
-21.6,71,1232.660072
15.4,39,1260.711046
-4.1,115,1260.86663
14.9,38,1260.949409
-6.7,109,1261.121948
22.3,56,1261.308449
-9.7,101,1261.466027
19.6,174,1280.920993
12.0,30,1280.971856
-25.2,62,1281.058624
-10.6,99,1281.204236
22.5,57,1281.298982
49.5,124,1281.644058
17.6,44,1305.997921
-11.5,97,1306.164476
-10.2,100,1306.491601
-22.0,70,1306.598315
5.6,139,1306.803766
2.5,132,1326.130075
37.0,93,1326.257734
6.5,142,1326.592838
14.2,36,1326.744432
17.8,45,1326.829205
-27.2,57,1326.990773
39.1,98,1350.491916
-56.1,110,1350.625559
-36.3,35,1350.674428
-9.0,103,1350.919772
-16.7,84,1351.028481
-25.7,61,1351.112257
-22.5,69,1351.252881
-27.4,57,1371.960496
10.7,27,1372.005376
-25.3,62,1372.093141
-25.0,63,1372.182901
-17.6,81,1372.288618
18.0,45,1372.412288
-28.4,54,1372.504042
-24.8,63,1372.601781
-24.8,63,1401.382802
15.5,39,1401.444636
13.4,34,1401.49949
31.3,79,1401.612188
-16.9,83,1401.822626
-18.3,80,1401.972226
-17.2,82,1402.080935
11.2,153,1429.204389
-26.2,60,1429.338033
48.4,121,1429.50359
-38.9,28,1429.549467
34.2,86,1429.662165
10.4,26,1429.74993
-21.9,71,1429.845675
-19.9,76,1451.199562
15.9,40,1451.30827
-44.5,139,1452.016376
10.0,25,1452.134061
-29.1,53,1452.241774
-8.8,103,1452.506067
-14.0,90,1452.985784
-24.1,65,1474.658816
-7.1,108,1474.8144
-60.5,99,1475.036805
-22.2,70,1475.210341
-25.2,62,1475.329023
-22.0,70,1475.551429
-41.7,146,1500.921574
-19.9,76,1501.112063
20.5,52,1501.194842
-18.6,79,1501.366384
-22.3,70,1501.466116
-25.7,61,1501.581808
-7.0,108,1522.935694
16.5,42,1523.000521
-26.6,59,1523.073325
-36.7,34,1523.126184
32.8,82,1523.228909
14.2,36,1523.275784
-0.6,124,1523.495197
-60.4,99,1547.868009
17.4,44,1547.96475
-23.0,68,1548.05451
-25.3,62,1548.235027
-26.0,60,1548.466409
-21.0,73,1548.568137
11.4,29,1548.617006
10.9,153,1568.97356
10.6,27,1569.062322
34.0,85,1569.487186
-25.1,63,1569.863182
17.7,45,1570.583255
-15.7,86,1571.016097
-22.3,70,1571.47088
13.7,35,1571.661371
35.8,90,1598.705039
24.6,62,1598.884559
-25.0,63,1599.003241
-24.1,65,1599.119929
-21.2,72,1599.214676
12.3,31,1599.320394
-22.9,68,1599.448052
-30.7,49,1599.546788
-21.4,72,1599.839006
-21.6,71,1620.980461
24.0,185,1621.232787
-16.6,84,1621.344487
-7.6,106,1621.4891
-4.5,114,1645.671421
32.7,82,1645.813043
52.6,132,1646.104264
10.4,26,1646.140168
6.1,141,1646.328664
-82.3,45,1646.399474
26.5,67,1677.07443
39.0,98,1677.20907
-16.6,84,1677.312793
-6.6,109,1677.485331
-21.5,72,1677.584068
-33.3,42,1677.650888
-22.1,70,1701.972836
1.9,130,1702.12842
-25.8,61,1702.228153
-3.3,117,1702.449562
9.6,24,1702.534334
-21.3,72,1702.710862
-78.4,54,1702.78267
-18.1,80,1723.095341
-25.4,62,1723.181112
11.9,30,1723.231976
-70.8,73,1723.470338
-8.2,105,1723.61196
-22.4,69,1723.702717
24.7,62,1723.816413
19.9,50,1748.623065
-8.8,103,1749.207501
-16.3,85,1749.928573
-28.4,54,1750.426243
9.5,149,1751.454491
4.3,136,1775.292733
-27.0,58,1775.397453
-23.0,68,1775.48821
-21.4,72,1775.584951
-28.8,53,1775.654765
-16.7,84,1775.906093
-29.4,52,1775.982887
-6.8,108,1801.017928
-25.7,61,1801.098711
21.5,179,1801.330092
-17.7,81,1801.451767
-53.5,117,1801.603362
65.3,164,1823.914687
-22.3,70,1824.118144
27.4,69,1824.24281
14.8,37,1824.294671
0.6,127,1824.496133
-10.2,100,1848.420144
-18.3,80,1848.573734
-61.7,96,1848.754251
-21.7,71,1848.86695
26.5,67,1848.969674
29.7,75,1849.061429
36.4,91,1868.030694
-21.9,71,1868.122448
-19.9,76,1868.248112
-14.5,89,1868.46553
-5.2,112,1868.598176
-28.6,54,1868.695915
20.9,53,1868.802629
-22.3,70,1893.207356
19.3,174,1893.47165
-23.1,68,1893.561409
-37.1,158,1893.819718
10.7,152,1920.5592
-9.8,101,1921.417902
-21.1,73,1921.856729
-16.8,83,1922.643625
-8.7,104,1923.066494
19.6,174,1962.508002
-24.9,63,1963.410588
3.4,134,1965.416224
0.3,126,1967.402911
-28.2,55,1990.014433
-16.5,84,1991.431642
19.7,50,1992.20657
-21.6,71,1993.393396
4.5,137,1995.620439
-16.8,83,1997.944225
22.1,56,1998.92161
-17.6,81,2022.952336
-24.8,63,2024.167087
29.0,73,2025.276122
-28.7,54,2026.178709
-6.7,109,2027.997841
18.6,47,2028.774763
-8.9,103,2055.941103
0.9,128,2057.932777
16.4,41,2058.759565
-21.4,72,2059.794796
-17.2,82,2061.037473
-21.1,73,2062.195376
31.5,79,2063.525817
23.3,59,2084.8438
39.9,100,2086.262007
11.0,28,2086.662935
-18.4,79,2088.015317
16.2,166,2090.490696
-62.6,94,2121.314255
16.0,40,2121.948558
12.0,30,2122.611784
12.7,32,2123.020692
-33.5,42,2123.696882
16.9,43,2124.328193
-22.9,68,2125.24175
18.4,46,2126.173259
12.0,30,2126.67392
-73.2,67,2127.498713
-20.6,74,2128.838131
-22.3,70,2150.554049
-45.2,137,2154.030751
-21.6,71,2155.733197
17.3,44,2156.593895
-34.0,40,2157.67999
-21.4,72,2159.348528
4.6,137,2182.177469
18.4,46,2182.96935
-20.2,75,2184.006576
29.8,200,2187.335672
-17.8,81,2188.558402
-25.8,61,2229.066059
-21.7,71,2230.223963
-22.5,69,2231.340975
21.6,179,2234.203319
-17.0,83,2235.674384
-17.0,83,2278.088941
-8.6,104,2280.018779
-18.8,203,2282.976868
18.5,47,2283.852526
-6.0,110,2287.212539
-28.5,54,2308.289168
-29.0,53,2309.420142
0.8,127,2311.360951
15.8,40,2311.860615
-0.2,125,2313.774496
35.6,214,2350.07341
53.8,135,2352.311424
51.6,129,2354.347977
-1.8,121,2356.226952
16.9,43,2392.359311
20.2,51,2393.234969
-16.8,83,2394.776845
36.9,93,2396.169122
-28.7,54,2397.169446
-27.4,57,2397.991248
-24.3,65,2399.136186
17.3,44,2399.832324
4.4,136,2424.780596
-8.2,105,2427.337756
-9.3,102,2430.089398
-11.6,96,2432.328408
-22.3,70,2433.800471
34.0,85,2470.900244
-21.2,72,2472.182813
-1.5,122,2474.178475
-7.4,107,2475.966692
-22.4,69,2476.760569
35.6,214,2506.979744
-22.5,69,2508.189508
10.2,26,2508.681194
-28.9,53,2509.547875
1.7,130,2511.430839
-22.9,68,2512.700444
-23.3,67,2534.780388
-27.4,57,2535.751791
-25.1,63,2536.94061
-73.6,66,2537.944924
27.4,69,2539.000102
13.5,34,2539.527691
-18.3,80,2541.013716
11.6,154,2578.092544
-18.0,80,2579.197588
-28.2,55,2580.175971
-28.7,54,2581.073571
-0.9,123,2583.101148
-29.2,52,2583.989771
16.6,42,2584.47248
46.3,116,2608.284791
17.6,44,2609.038774
-16.8,83,2610.271477
-16.8,83,2611.559033
-22.3,70,2612.529438
-28.7,54,2613.371186
21.4,179,2654.343602
-17.1,83,2655.384816
11.9,30,2655.856554
15.2,38,2656.618516
-15.4,87,2657.822297
-24.5,64,2658.898418
5.6,139,2684.88292
-14.3,90,2686.538491
35.8,90,2687.715345
15.6,39,2688.428437
-16.3,85,2689.578361
-9.7,101,2691.099293
21.7,55,2715.894974
31.7,80,2717.360055
27.4,69,2718.452135
-25.1,63,2719.715755
-22.3,70,2721.175849
30.6,77,2722.763602
-28.8,53,2723.874632
7.3,144,2760.465764
-27.3,57,2762.475389
-1.2,122,2765.06945
27.3,69,2766.084735
18.9,48,2766.677151
-21.5,72,2767.772221
21.6,54,2768.405528
-17.8,81,2794.732114
-22.4,69,2795.654646
-21.4,72,2796.715808
-31.2,47,2797.504699
-20.8,73,2798.549903
-13.9,91,2800.047896
28.0,70,2801.29157
12.1,31,2835.273681
-37.0,33,2835.881056
10.6,27,2836.46649
21.3,54,2837.308239
4.6,137,2839.610082
44.4,111,2841.190855
-72.8,68,2842.114384
-17.1,83,2871.674322
-26.0,60,2873.658018
17.2,168,2877.349144
27.5,69,2878.615757
-21.5,72,2879.864417
21.9,55,2880.819862
3.2,133,2918.355468
-103.9,116,2920.399999
-26.0,60,2921.263689
16.4,41,2921.948857
-27.8,56,2922.814541
31.0,203,2963.076855
-23.0,68,2964.012352
16.9,43,2964.669595
13.2,33,2965.202171
12.1,31,2965.811541
-8.2,105,2967.335464
27.0,68,2968.407598
1.3,129,2993.422691
35.7,90,2995.820279
-34.8,38,2996.729846
-21.5,72,2998.688606
28.3,71,3000.142718
25.1,63,3001.773357
22.2,56,3002.974144
-15.3,87,3049.866724
17.0,43,3050.558873
-25.2,62,3051.611059
18.8,47,3052.405933
27.1,68,3053.596748
-22.2,70,3054.76263
25.1,188,3094.939173
20.6,52,3096.486035
-17.2,82,3098.371992
-9.8,101,3100.500299
32.8,82,3102.533859
10.7,27,3103.473346
-22.9,68,3105.00525
-24.6,64,3106.22399
19.7,50,3153.341967
-28.3,55,3154.044089
-12.4,94,3155.506179
28.9,73,3156.765809
-15.6,86,3158.16008
25.1,63,3160.27642
-21.3,72,3161.942962
-17.1,83,3207.505101
28.9,73,3209.44591
15.5,39,3210.513057
12.8,32,3211.332863
-9.7,101,3213.56988
41.0,228,3237.76417
-8.8,103,3239.253187
-17.7,81,3240.867868
-11.6,96,3242.374837
-19.2,77,3243.933669
-25.7,61,3244.858196
-22.4,69,3284.202963
-15.7,86,3285.814653
-28.1,55,3286.806998
-28.3,55,3287.498149
-28.5,54,3288.536372
-26.9,58,3289.467881
21.6,54,3290.343539
-21.3,72,3291.403704
-16.9,83,3335.748098
12.6,32,3336.192909
-31.3,47,3336.859127
-28.8,53,3337.630065
54.3,136,3339.610768
5.2,138,3341.403972
-3.5,117,3406.877853
-28.6,54,3407.877181
-22.2,70,3408.976241
-17.4,82,3410.331616
15.9,165,3412.983523
-0.1,125,3469.007679
-21.0,73,3470.322163
15.4,39,3470.951481
17.3,44,3471.592765
11.6,29,3472.261975
43.8,110,3473.838759
-21.8,71,3475.206101
14.3,36,3475.737679
-13.5,92,3512.655936
15.5,39,3513.49569
-0.8,123,3515.494345
-6.7,109,3517.373319
-21.3,72,3518.695782
-52.8,118,3547.727134
-21.1,73,3549.170275
19.5,49,3550.022993
-26.5,59,3550.840806
-20.6,74,3551.754363
4.1,136,3553.880676
-29.6,51,3554.746361
-20.2,75,3585.667657
24.9,63,3586.945241
15.1,38,3587.700221
5.7,140,3589.671947
-7.4,107,3591.327519
-0.7,124,3593.176574
-18.4,79,3615.418086
20.3,176,3618.1049
-37.7,156,3620.649096
-22.1,70,3621.666374
4.9,138,3665.948935
5.6,139,3668.232827
-21.4,72,3669.342859
18.4,171,3672.058594
-15.4,87,3713.75208
10.8,27,3714.117103
17.3,44,3714.745423
-6.3,110,3716.093816
-21.6,71,3717.14301
-31.7,46,3717.928908
10.7,27,3718.359756
-28.7,54,3719.181558
-26.3,60,3758.044613
-6.9,108,3760.256698
17.2,43,3761.042596
-1.2,122,3763.0223
-29.1,53,3763.913915
-11.4,97,3765.305194
-22.2,70,3791.771407
-10.0,100,3793.364147
-64.3,90,3794.863138
-56.0,110,3796.519707
27.0,68,3797.418304
-17.6,81,3798.759716
-9.3,102,3832.973208
1.3,129,3837.052298
10.9,28,3838.016719
-28.1,55,3839.658327
21.4,54,3841.57919
-64.6,89,3844.3428
2.5,132,3891.177533
-17.1,83,3892.413228
-16.6,84,3893.828443
42.0,105,3895.258618
12.3,31,3895.734345
-20.8,73,3896.99996
-9.9,101,3939.771562
-28.3,55,3940.845689
-4.5,114,3942.752589
30.2,201,3946.10961
28.7,72,3947.21665
19.1,48,3974.846749
-8.8,103,3976.138295
-22.3,70,3977.267275
-26.6,59,3978.499978
2.9,133,3980.418846
1.3,129,4002.059964
-16.0,85,4003.384422
-18.4,79,4004.569253
-22.2,70,4006.023363
-28.2,55,4007.148355
17.7,45,4008.500737
-20.0,75,4010.39168
-18.2,80,4068.439424
-0.9,123,4070.88588
-23.1,68,4072.217319
-4.5,114,4073.998555
-0.6,124,4076.109908
23.8,60,4077.098264
22.8,57,4108.7157
-22.3,70,4109.797806
28.9,73,4111.352647
18.8,47,4112.334022
25.1,63,4114.049435
6.2,141,4117.710642
26.0,65,4150.278535
-28.1,55,4150.99063
-17.2,82,4152.5345
7.5,144,4154.607955
-25.3,62,4155.507549
-23.1,68,4156.99557
-21.0,73,4158.307061
-26.9,58,4205.31633
-18.0,80,4206.721572
-7.0,108,4208.759121
-24.0,65,4209.701601
-19.9,76,4211.030047
-11.7,96,4212.678638
18.2,46,4238.212345
26.7,67,4239.266525
-8.9,103,4240.817377
-29.0,53,4241.659126
-28.1,55,4242.438042
-21.2,72,4243.74754
-0.9,123,4245.706301
17.8,45,4266.874684
-16.2,85,4268.524271
-36.9,33,4268.934175
-26.0,60,4269.666218
19.2,173,4272.184482
-22.9,68,4273.11998
-17.6,81,4322.815064
-2.2,120,4324.762854
14.8,162,4328.820003
-25.9,61,4330.734882
-23.0,68,4332.439323
-25.9,61,4362.242611
-3.0,118,4364.214337
2.0,130,4366.899155
-16.9,83,4368.129864
-27.9,56,4369.011506
-9.2,102,4401.405864
-8.0,105,4403.152192
-20.9,73,4404.230308
-28.7,54,4405.29546
23.2,58,4406.239934
-10.9,98,4407.919442
16.4,41,4408.662455
-21.3,72,4462.160368
-27.1,58,4463.047993
-21.1,73,4464.447251
-21.5,72,4465.514397
11.0,153,4467.677611
1.1,128,4469.638366
15.9,165,4492.471298
-25.4,62,4493.418763
13.5,34,4493.90247
17.3,169,4496.572328
-21.2,72,4497.594594
-76.6,59,4561.988365
-16.9,83,4563.570135
-17.2,82,4564.826773
-6.3,110,4566.721705
-27.2,57,4567.541512
-15.4,87,4568.721357
-20.7,74,4611.663503
10.8,27,4612.172143
-3.2,117,4614.006237
-20.8,73,4615.31374
5.0,138,4617.305412
-22.2,70,4618.621892
-21.8,71,4661.345621
-16.3,85,4662.863562
12.7,32,4663.23058
-28.3,55,4663.959629
-29.7,51,4664.767469
-27.6,56,4665.721917
-25.2,62,4666.552695
20.2,51,4667.463259
-10.0,100,4742.061737
-28.4,54,4742.986264
35.7,90,4744.422423
-12.7,94,4745.797744
-28.6,54,4746.696341
-0.8,123,4748.499517
-10.1,100,4784.838325
0.4,126,4786.824014
-8.9,103,4788.268152
27.9,70,4789.50983
-17.4,82,4790.876176
33.1,83,4832.296393
-24.8,63,4833.379495
-25.4,62,4834.270113
-20.4,74,4835.445969
-22.8,68,4836.486186
-1.6,121,4838.440958
-16.7,84,4839.592876
12.0,30,4891.03429
-11.7,96,4892.71679
1.7,130,4894.697493
15.6,39,4895.530265
-4.4,114,4897.192819
-21.5,72,4898.439484
-30.0,50,4938.469419
13.3,34,4939.073803
-9.9,101,4940.826116
-12.0,95,4942.321117
-17.0,83,4943.567782
-14.2,90,4944.954075
20.5,52,4946.002271
-21.4,72,4968.271709
-16.3,85,4969.526353
11.8,30,4970.08087
12.1,31,4970.546624
52.7,132,4972.50738
-17.0,83,4973.878713
-21.2,72,4974.886018
-18.3,80,5023.388293
-21.3,72,5024.643934
16.9,43,5025.353038
36.6,92,5026.930818
45.6,114,5028.624289
-28.3,55,5029.53286
-36.2,35,5030.181124
-22.9,68,5056.292287
-24.9,63,5057.220804
-8.8,103,5059.025975
-21.3,72,5060.171911
-22.4,69,5061.218112
-21.4,72,5062.577476
32.1,81,5063.755326
-29.8,51,5085.706614
23.0,58,5086.836592
-11.7,96,5088.28073
23.6,184,5091.106173
-27.6,56,5092.00078
10.6,27,5092.540338
-6.2,110,5126.927365
5.2,138,5128.763453
-12.4,94,5130.217564
17.8,45,5130.928663
16.7,42,5131.492156
-21.1,73,5132.557307
11.5,29,5132.889419
2.5,132,5177.143056
-17.6,81,5178.407674
-28.8,53,5179.268372
27.5,69,5180.335518
17.2,43,5181.053597
-12.0,95,5182.758038
-8.8,103,5219.856813
-14.6,89,5221.5443
-12.5,94,5222.811909
11.4,29,5223.533978
22.2,56,5224.500393
-21.8,71,5225.511688
-17.8,81,5227.267991
42.2,106,5261.835536
-21.4,72,5263.112121
-22.4,69,5264.17827
34.6,87,5265.372077
-30.5,49,5266.187895
-22.3,70,5267.349787
19.0,48,5267.981099
-12.4,94,5291.062365
-16.9,208,5294.154096
-16.0,85,5295.340922
22.2,56,5296.264451
-4.3,115,5332.123542
16.0,40,5332.841621
-22.4,69,5333.940681
62.3,156,5336.341261
-21.5,72,5337.453287
-20.5,74,5338.616176
-17.4,82,5391.802922
-16.9,83,5393.290942
-31.9,46,5393.993064
-21.1,73,5395.061207
2.6,132,5397.254341
-23.0,68,5398.528932
-18.3,80,5444.186814
-25.7,61,5445.389598
23.5,59,5446.388924
-22.5,69,5447.599686
-20.5,74,5448.860314
-69.5,77,5450.295477
-20.0,75,5451.380574
20.1,51,5452.183427
19.1,48,5505.26645
5.3,139,5507.581258
-28.7,54,5508.691288
-26.7,59,5509.575923
-20.2,75,5510.786685
-22.4,69,5511.881755
-17.9,81,5541.399805
-28.6,54,5542.267485
-57.4,107,5544.138481
-11.6,96,5545.635477
-9.1,103,5547.444638
19.7,175,5587.985207
-21.8,71,5590.396758
20.5,177,5595.825238
-21.5,72,5598.285658
-15.9,86,5601.031314
15.9,40,5602.176252
19.4,174,5649.216437
-28.2,55,5650.137972
-21.7,71,5651.184173
-22.1,70,5652.473725
11.6,29,5653.086087
-22.1,70,5653.969723
-25.8,61,5693.875989
-28.6,54,5694.852377
-31.2,47,5695.791865
-22.2,70,5696.716392
-28.6,54,5697.570109
-17.1,83,5698.788849
-2.0,120,5700.619951
-4.5,114,5751.332315
-28.5,54,5752.293744
-25.8,61,5753.255171
-25.6,61,5754.327305
15.7,40,5755.112205
-33.9,41,5755.689661
19.4,174,5758.498149
12.6,32,5779.716398
28.4,71,5780.862333
24.0,60,5781.91053
-21.3,72,5782.871958
70.3,176,5787.126579
-1.2,122,5814.818513
23.4,59,5815.777947
-21.5,72,5817.194159
22.3,56,5818.228393
24.0,60,5819.111032
10.4,151,5821.303169
-21.6,71,5822.269584
-113.3,92,5865.522898
-12.4,94,5867.230331
3.9,135,5869.060436
20.5,52,5869.75059
3.1,133,5918.974933
-5.4,112,5920.90577
-17.5,82,5922.189336
30.3,76,5923.725228
-2.1,120,5925.536385
-119.1,78,5926.884778
19.8,50,5973.563928
21.4,54,5974.634067
17.7,45,5975.225485
-67.0,83,5976.601804
-1.7,121,5978.535631
-23.3,67,5979.688548
-0.6,124,6007.323634
15.9,40,6008.071633
9.4,24,6008.406737
-23.2,67,6009.514774
-26.4,59,6010.425338
-14.5,89,6011.836564
-21.7,71,6013.021394
-27.7,56,6013.768397
19.6,49,6014.801633
-1.6,121,6051.096558
-25.0,63,6052.738167
-17.2,82,6054.988149
-26.9,58,6056.242793
18.3,46,6057.102495
-6.8,108,6058.709197
24.9,63,6094.119488
39.4,224,6098.037009
27.4,69,6099.17696
-28.5,54,6099.994773
30.5,77,6101.328207
14.1,36,6102.166963
-22.9,68,6129.711293
-21.2,72,6131.209286
-26.5,59,6132.176699
13.1,33,6132.714261
-30.1,50,6133.351557
29.9,75,6134.626148
-18.5,79,6135.810978
-12.4,94,6186.527331
15.2,38,6187.070878
-0.8,123,6189.350779
7.3,144,6191.46313
29.6,74,6192.533268
4.2,136,6237.872004
-22.7,69,6238.9202
-22.5,69,6240.1539
29.0,73,6241.228027
-67.2,82,6242.52057
-0.3,125,6244.249946
35.7,90,6270.352131
27.6,69,6271.496071
-46.5,134,6273.673248
2.7,132,6275.84843
-26.0,60,6276.733064
37.0,93,6325.483675
-27.3,57,6326.36432
-22.3,70,6327.652873
29.0,73,6328.627267
-22.2,70,6329.826061
10.0,25,6330.234967
9.4,149,6332.643525
18.9,48,6362.707117
-15.9,86,6364.280906
21.1,53,6365.130635
-9.1,103,6366.755289
