#{"t_start": 1752231272.1667635, "env_id": "VizdoomTakeCover-v0"}
r,l,t
-38.0,30,1921.486223
36.0,90,1922.597251
-27.0,58,1957.617585
-83.6,41,1958.616912
-26.2,60,1959.130538
23.3,59,1959.65713
-26.9,58,1960.194692
-27.3,57,1960.838969
11.3,29,1961.304723
18.2,46,1961.910104
-26.8,58,1962.406776
19.1,48,1997.387217
-18.4,79,1999.100634
-26.8,58,2000.166781
28.2,71,2001.573021
12.0,30,2002.198348
-26.0,60,2003.465958
-26.0,60,2004.862224
-27.0,58,2005.303044
-18.2,80,2006.543725
25.8,65,2036.095685
-26.0,60,2036.798805
-27.1,58,2043.194699
40.0,100,2045.455651
8.6,147,2048.657089
41.7,105,2082.742921
-15.3,87,2083.88387
-20.6,74,2084.628877
22.1,56,2085.333991
16.4,41,2085.758855
15.4,39,2086.17574
1.4,129,2087.667749
-22.4,69,2125.619244
-15.4,87,2127.408458
-27.8,56,2128.97427
15.9,40,2129.855913
-16.8,83,2131.129505
-0.7,124,2132.509814
-27.0,58,2133.189995
-26.1,60,2167.004554
44.6,112,2168.28812
-27.6,56,2169.165773
-18.3,80,2170.410443
21.5,54,2171.510501
-27.9,56,2172.798059
25.7,65,2174.46859
-32.8,43,2220.899405
-8.6,104,2223.163349
-27.9,56,2224.84186
-27.5,57,2228.804261
28.2,71,2229.747739
-2.1,120,2230.997396
-26.1,60,2231.872058
2.1,131,2262.535045
-8.7,104,2264.713218
-12.2,95,2266.490465
-50.7,124,2268.464186
-18.7,79,2298.50085
-27.8,56,2299.374513
20.1,51,2300.069654
-7.9,106,2301.118847
-16.0,85,2302.248826
-19.6,76,2303.100547
-32.1,45,2303.65307
-16.7,84,2333.954026
12.8,32,2334.86858
11.3,29,2335.464985
-22.9,68,2336.843298
-26.0,60,2338.197676
-18.5,79,2339.858235
3.8,135,2342.047379
10.2,26,2342.347576
-19.5,77,2375.875901
-27.5,57,2377.115584
-35.7,36,2377.406806
-18.3,80,2378.353275
-0.3,125,2392.471513
-28.6,54,2392.933278
12.6,32,2393.202558
-22.9,68,2393.986462
-27.9,56,2421.929724
-28.0,55,2422.544081
-25.9,61,2423.162427
-22.8,68,2424.106901
-26.1,60,2424.89978
-15.0,88,2425.837273
-22.0,70,2426.58228
-6.3,110,2459.831351
-11.1,98,2461.061062
19.1,48,2461.522827
-21.3,72,2462.504202
-19.7,76,2463.692026
-64.2,90,2464.597603
-18.4,79,2465.684695
-26.1,60,2497.655186
-26.0,60,2498.825058
-20.0,75,2500.4916
-14.3,90,2501.818052
-22.6,69,2502.655812
-19.9,76,2504.523816
-21.5,72,2506.877521
-66.8,83,2542.275842
-7.0,108,2543.792786
9.9,25,2544.147836
-25.4,62,2546.409787
-18.4,79,2547.325338
-29.1,53,2547.79907
-18.3,80,2549.744867
-9.6,101,2582.106312
-1.1,123,2583.652177
-16.6,84,2584.996581
1.5,129,2586.435731
-18.1,80,2619.96306
-26.9,58,2620.733997
-21.3,72,2621.785185
-22.9,68,2622.653862
10.1,26,2622.863302
31.7,80,2623.643215
-26.1,60,2624.197733
-39.4,27,2624.49394
-21.8,71,2625.222991
-18.3,80,2656.462436
-22.9,68,2657.36602
-25.5,62,2658.612685
-46.6,134,2661.732342
-23.1,68,2663.384924
-6.7,109,2666.092679
-23.1,68,2693.902299
-52.1,120,2695.124031
-8.9,103,2696.554206
-0.8,123,2707.046144
4.8,137,2744.277564
-28.3,55,2744.868983
21.6,54,2745.632939
-8.7,104,2746.747957
-17.2,82,2747.634585
14.7,37,2748.187108
41.6,104,2749.488626
22.4,56,2786.289199
-1.1,123,2788.003613
-26.0,60,2788.668834
26.6,67,2789.330065
-9.0,103,2790.679457
-22.1,70,2791.67978
26.2,66,2835.227308
-21.3,72,2836.702363
-6.4,109,2838.799753
-19.9,76,2840.59495
-23.9,66,2841.250198
-27.0,58,2841.706976
-6.7,109,2874.643883
-26.0,60,2875.423797
-18.6,79,2876.517871
-18.6,79,2877.468328
-9.3,102,2878.32404
-14.6,89,2881.007862
-8.7,104,2916.018222
-18.3,80,2916.928786
-26.4,59,2917.693741
-36.5,34,2918.226316
-17.1,83,2918.870593
-27.2,57,2919.774176
-45.8,136,2921.151492
-5.3,112,2954.83939
19.8,50,2955.311128
-19.6,76,2956.472023
-26.4,59,2957.168163
-15.3,87,2957.993953
-26.1,60,2958.868613
-16.2,85,2960.004575
-9.3,102,2991.993018
35.5,89,2993.911885
19.0,48,2995.006957
14.0,35,2995.411874
-74.0,65,2996.938789
-22.9,68,2998.412848
-19.4,77,2999.622612
29.4,74,3026.808898
-24.4,64,3027.697521
-0.7,124,3029.342123
-16.9,83,3030.394309
-18.3,80,3031.239049
13.6,34,3034.026594
-26.0,60,3069.377045
-8.9,103,3070.41427
-25.7,61,3071.474435
-27.0,58,3072.194509
-18.0,80,3073.087121
12.4,31,3073.236722
19.0,48,3073.742369
-23.3,67,3074.510315
-27.0,58,3119.245665
-26.1,60,3120.051509
-26.5,59,3120.959082
-27.4,57,3121.718052
-27.1,58,3122.527886
23.7,60,3123.321763
-26.0,60,3124.00693
-26.8,58,3124.75094
26.6,67,3125.652528
-26.9,58,3160.835428
15.7,40,3161.277246
-27.0,58,3162.060152
-26.3,60,3162.870983
-20.5,74,3163.214065
-26.8,58,3163.877292
-21.5,72,3164.381942
-19.5,77,3165.160858
-26.2,60,3197.733738
-23.0,68,3198.35009
-0.7,124,3200.045554
22.0,55,3200.603064
17.6,44,3201.033912
-22.9,68,3202.781239
-19.9,76,3220.467933
19.3,49,3253.509559
-27.0,58,3254.232625
26.6,67,3255.211008
-9.1,103,3256.385866
-26.9,58,3256.841647
13.8,35,3257.224622
-18.0,80,3258.607922
25.3,64,3259.510509
-27.0,58,3298.205015
-26.0,60,3299.086658
-21.3,72,3299.878539
-68.2,80,3300.797083
11.5,29,3301.077333
-26.9,58,3301.851263
-26.9,58,3302.224265
9.8,25,3302.583306
-21.6,71,3335.524201
15.8,40,3335.95804
-26.8,58,3336.796797
-22.6,69,3337.468002
-26.8,58,3338.251905
-70.9,73,3339.149504
-26.8,58,3339.878554
-26.9,58,3340.287461
-26.9,58,3341.069369
-27.0,58,3377.16383
29.3,74,3378.363621
-9.5,102,3379.434756
32.6,82,3380.49891
-26.8,58,3381.025502
16.3,41,3381.582014
-17.1,83,3382.56638
19.2,48,3426.789101
-26.8,58,3427.501197
-27.1,58,3428.261164
-29.4,52,3428.814684
26.3,66,3429.532763
-17.7,81,3430.731557
-21.7,71,3432.09491
27.1,68,3433.595896
-26.0,60,3470.168078
-4.5,114,3471.256168
-19.7,76,3472.202636
-0.5,124,3473.706614
-19.5,77,3474.587258
-76.8,58,3475.131803
22.5,57,3505.755894
-19.4,77,3506.91679
-21.3,72,3508.003882
-15.5,87,3508.752878
19.6,49,3509.39516
-26.3,60,3510.174077
26.6,67,3511.057714
46.0,115,3547.506228
15.2,38,3548.049774
-8.8,103,3548.844648
-21.4,72,3549.718311
-22.0,70,3550.512188
-23.8,66,3551.522485
-18.6,79,3552.468955
-26.1,60,3589.289473
17.0,43,3589.938736
-74.5,64,3590.841323
14.1,36,3591.316053
-19.8,76,3592.45401
-66.0,85,3593.406462
-27.6,56,3594.179395
-23.4,67,3595.051063
-26.0,60,3633.70468
1.2,128,3635.378203
-26.0,60,3636.241893
-27.0,58,3636.710639
-31.1,48,3637.489557
-18.4,79,3638.322329
21.4,54,3639.142136
19.0,48,3671.973325
-26.0,60,3672.56973
-27.1,58,3673.329697
-20.0,75,3674.728955
21.2,53,3675.794106
-21.0,73,3677.518494
27.4,69,3678.909772
-15.2,87,3680.782763
-17.8,81,3717.845634
15.8,40,3718.517835
-71.9,71,3719.478267
22.4,56,3720.0268
-8.7,104,3721.654446
-27.9,56,3722.542072
-26.9,58,3723.85157
-19.7,76,3770.120817
11.4,29,3770.628459
-26.9,58,3789.728374
-21.5,72,3790.608021
-17.7,81,3791.61832
-15.6,86,3792.656543
-19.5,77,3793.574089
27.3,69,3826.521965
-16.7,84,3827.604071
-15.7,86,3828.577468
13.0,33,3828.948475
29.6,74,3829.341424
-8.7,104,3830.486362
-19.0,78,3831.624319
-3.6,116,3866.784279
-18.2,80,3868.03992
27.8,70,3869.025285
-21.4,72,3870.028601
-19.7,76,3870.575139
-22.9,68,3871.173539
-72.3,70,3907.210155
21.9,55,3907.965135
-26.0,60,3908.902628
17.4,44,3909.390323
-21.4,72,3910.197165
-26.1,60,3910.891309
16.2,41,3911.307196
-21.3,72,3912.081126
-26.6,59,3912.671547
-18.3,80,3948.817869
29.0,73,3951.25535
-15.5,87,3965.908159
27.5,69,3966.791796
-27.2,57,3967.849967
-15.2,87,3968.902152
-26.0,60,3969.883527
19.2,48,3997.826789
-26.8,58,3998.956767
11.8,30,3999.408558
-8.6,104,4000.762936
24.4,61,4001.562796
-21.3,72,4002.644903
-19.8,76,4004.275541
-26.9,58,4042.099376
-21.3,72,4043.085738
-26.9,58,4043.911529
16.6,42,4044.47203
-21.3,72,4045.119299
-19.5,77,4046.269223
-26.0,60,4047.014231
-27.2,57,4047.754252
17.6,44,4048.433435
21.4,54,4093.754219
-22.9,68,4095.142505
-27.1,58,4096.218628
-27.1,58,4097.796408
-22.9,68,4099.521793
11.8,30,4099.766139
-26.8,58,4100.317664
-26.1,60,4101.210277
-15.1,88,4135.386867
32.2,81,4136.486925
-27.0,58,4137.08732
-27.2,57,4141.0577
-21.3,72,4141.765806
-26.8,58,4142.400109
17.3,44,4143.137138
-26.1,60,4143.806348
-0.7,124,4180.051405
10.2,26,4180.547081
16.1,41,4181.707976
-27.1,58,4182.795068
-26.3,60,4184.141466
-16.4,84,4185.824965
18.1,46,4186.983864
-21.3,72,4187.559326
11.5,29,4187.882461
2.6,132,4226.626834
-18.3,80,4227.7987
-21.5,72,4228.421035
-19.7,76,4229.24583
-6.8,108,4230.585247
-18.8,78,4259.230632
-16.5,84,4260.465329
-15.4,87,4261.890517
21.3,54,4262.165781
-17.9,81,4263.027477
-21.6,71,4264.463635
-18.5,79,4266.0474
-21.4,72,4302.911801
-26.9,58,4303.827352
-21.6,71,4305.151809
12.9,33,4305.755195
-61.0,98,4308.971593
36.4,91,4311.055021
28.2,71,4312.235862
-18.4,79,4351.28143
-22.9,68,4352.272778
-32.0,45,4352.479227
-22.6,69,4353.321972
-14.2,90,4354.188655
0.5,127,4355.742498
11.1,28,4356.058653
29.0,198,4397.744159
-21.4,72,4398.714565
-21.4,72,4399.49747
31.8,80,4400.163688
13.8,35,4400.63044
-2.5,119,4435.355563
-16.6,84,4437.149764
-28.9,53,4438.450286
-17.4,82,4439.663042
-8.5,104,4440.859841
-28.2,55,4442.286027
25.8,65,4472.263847
-25.0,63,4473.402801
-0.8,123,4474.582645
39.3,99,4477.863869
-27.1,58,4478.586936
-15.2,87,4479.863521
30.9,78,4515.784446
-32.6,44,4516.312035
-19.5,77,4516.969277
-29.0,53,4517.433036
-21.4,72,4518.497191
10.5,27,4518.944992
-26.0,60,4519.563339
-26.9,58,4520.285408
-23.2,67,4521.383471
-27.1,58,4554.465987
9.7,25,4554.971635
23.2,58,4555.707666
-21.4,72,4557.362242
-68.5,79,4558.911099
-13.1,93,4560.962611
-26.9,58,4561.927032
-21.3,72,4562.481549
-15.9,86,4590.45872
31.1,78,4591.218688
-72.5,69,4592.71369
25.8,65,4593.854638
-22.1,70,4595.444386
17.3,44,4596.352955
34.4,86,4598.350615
-21.5,72,4631.947752
-15.8,86,4632.919154
-26.0,60,4633.589362
-22.7,69,4634.664486
19.1,48,4635.335691
-15.5,87,4646.787063
-70.0,75,4647.581938
-19.5,77,4691.861505
-26.9,58,4693.033372
23.4,59,4693.930971
-27.3,57,4694.587216
-26.0,60,4695.36713
-22.9,68,4695.945582
10.7,27,4696.079226
-27.0,58,4696.666654
-1.3,122,4732.088914
-21.3,72,4733.29768
-26.1,60,4733.910041
-25.6,61,4734.917348
11.6,29,4735.182638
-8.6,104,4736.414344
-8.6,104,4767.949001
22.8,57,4768.774791
-24.9,63,4769.575649
-26.0,60,4770.152107
-27.1,58,4770.857222
-22.9,68,4771.786736
-22.9,68,4772.668377
-27.2,57,4773.279742
-18.4,79,4808.719953
35.6,89,4810.52712
25.7,65,4811.74985
-19.7,76,4813.380488
24.6,62,4814.589255
-17.5,82,4829.461477
20.8,52,4829.997045
-27.8,56,4863.811604
-21.3,72,4864.475827
-26.9,58,4865.185928
32.8,82,4866.326876
-26.3,60,4867.407985
-19.5,77,4868.899994
-26.2,60,4870.580499
-23.1,68,4871.363405
-22.9,68,4903.752776
-26.0,60,4904.692263
-23.0,68,4905.315596
-22.9,68,4905.91599
25.3,64,4906.756741
15.2,38,4907.426949
11.2,28,4907.829872
-15.3,87,4909.078532
-21.3,72,4945.640741
26.3,66,4946.438608
-19.6,76,4947.481817
-29.6,51,4947.941587
-15.2,87,4949.633065
-23.2,67,4951.650667
-24.2,65,4953.810889
-26.9,58,4999.763982
28.0,70,5001.400604
30.2,76,5003.142945
-22.9,68,5005.114671
19.9,50,5005.878628
-15.6,86,5006.901891
11.1,28,5007.149229
-25.5,62,5008.59935
-75.7,61,5043.057189
-20.1,75,5044.845406
-27.0,58,5045.756968
23.8,60,5046.262615
-26.0,60,5046.850045
-17.7,81,5047.794518
24.5,62,5048.298171
26.1,66,5048.862661
-37.3,32,5049.34936
27.6,69,5080.809216
-27.0,58,5081.871375
-15.2,87,5082.832803
-18.3,80,5083.622691
-16.7,84,5084.593095
-26.8,58,5085.347079
-23.0,68,5116.699224
-22.9,68,5118.338838
-28.4,54,5119.717152
-19.5,77,5120.952847
11.9,155,5123.811202
-15.8,86,5125.1955
-19.8,76,5158.531338
-27.1,58,5158.949221
10.3,26,5159.17761
-26.9,58,5160.307588
-21.0,73,5162.205512
-9.9,101,5164.29592
-21.3,72,5165.890655
-21.9,71,5167.786585
-33.9,41,5209.218768
16.9,43,5209.713445
-15.2,87,5211.349071
-27.1,58,5211.838761
-26.0,60,5212.719406
18.3,46,5213.386621
-26.2,60,5214.098717
-27.1,58,5214.648246
-26.4,59,5215.177831
-26.2,60,5262.051461
-22.9,68,5263.254245
-22.9,68,5264.164809
-26.0,60,5265.154163
-26.8,58,5265.970977
-26.9,58,5266.699031
35.1,88,5267.780138
-15.3,87,5298.921847
-21.4,72,5299.595046
11.9,30,5300.179483
-7.0,108,5301.125951
-24.7,64,5302.150212
-22.9,68,5303.024872
-27.0,58,5303.491624
-28.6,54,5303.833709
9.9,25,5336.450471
28.5,72,5337.880646
12.0,30,5338.961754
-26.1,60,5340.121652
-1.0,123,5341.691453
-70.2,75,5342.731671
23.1,58,5343.8427
16.0,40,5344.357323
18.5,47,5377.948479
20.0,50,5380.174526
17.3,44,5380.859693
17.0,43,5381.051181
-2.0,120,5382.418524
-18.5,79,5383.544513
-15.7,86,5384.434133
-9.2,102,5423.736015
-6.2,110,5425.327758
-8.7,104,5426.505607
-23.3,67,5427.292503
-21.3,72,5427.916833
12.7,32,5428.397547
28.5,72,5429.253258
1.4,129,5467.794177
-72.2,70,5468.876282
-19.9,76,5469.891566
-15.7,86,5471.127261
-21.4,72,5471.664824
-10.6,99,5507.139941
1.1,128,5508.843385
21.3,54,5509.478685
-18.4,79,5511.160189
-27.0,58,5512.212374
-20.1,75,5514.114288
17.5,44,5515.138548
-23.2,67,5558.309083
-26.0,60,5560.981935
27.3,69,5561.806728
-6.5,109,5563.37254
27.8,70,5564.432704
-29.0,53,5564.999189
-21.9,71,5565.9297
-22.7,69,5599.150846
-20.6,74,5600.309746
-20.8,73,5601.261202
22.3,56,5601.769841
22.5,182,5603.854266
0.9,128,5636.062123
-16.6,84,5637.797481
-29.2,52,5639.05412
-21.8,71,5640.652844
-23.0,68,5642.171781
-26.2,60,5642.894848
-8.9,103,5644.47163
-22.9,68,5670.319497
-22.3,70,5671.902264
-15.2,87,5673.741344
12.7,32,5674.460422
1.0,128,5676.943779
27.8,70,5678.49164
-18.4,79,5708.667929
5.2,138,5711.739713
-26.8,58,5712.414907
29.1,73,5713.410245
14.6,37,5713.888965
18.8,47,5714.408575
-22.5,69,5715.141615
-17.2,82,5751.296912
-22.9,68,5752.444843
29.4,74,5753.18586
10.7,27,5753.548889
12.2,31,5753.934857
-21.7,71,5754.753667
27.0,68,5755.763964
-73.0,68,5757.722726
-17.8,81,5793.343454
4.2,136,5795.251351
-65.1,88,5796.338443
-21.3,72,5796.920886
-1.1,123,5798.4109
-27.0,58,5799.02426
11.1,28,5845.362323
-27.1,58,5846.009591
4.1,136,5847.619286
-22.5,69,5848.727322
22.2,56,5849.26688
34.5,87,5850.579369
41.2,103,5885.059149
-21.8,71,5885.965724
32.2,81,5889.024543
-19.7,76,5890.507576
-24.0,65,5892.024519
-16.1,85,5893.875568
24.4,61,5894.692384
-69.7,76,5926.970052
-14.3,90,5928.223699
18.2,46,5928.612659
-26.0,60,5929.223027
-26.0,60,5929.755602
15.1,38,5930.095693
-19.5,77,5930.792828
17.3,44,5931.478993
-16.3,85,5967.82179
24.0,60,5968.784215
-25.8,61,5969.29485
-70.7,74,5970.307142
-22.9,68,5971.205739
24.2,61,5971.827077
-22.9,68,5972.534186
24.5,62,5973.599336
-26.2,60,6008.78822
-26.9,58,6009.450449
-26.9,58,6010.054832
-26.8,58,6010.596384
-15.2,87,6011.567786
1.8,130,6013.266243
-12.4,94,6045.606744
22.0,55,6046.336792
15.3,39,6047.50367
-20.1,75,6048.888966
23.2,58,6053.419847
-18.3,80,6054.352352
-27.1,58,6054.988651
16.0,40,6055.48632
-24.4,64,6088.311524
-26.0,60,6089.093433
24.7,62,6090.068824
-26.9,58,6090.734045
-26.0,60,6091.339426
-21.0,73,6092.10438
20.7,52,6092.748657
20.0,50,6094.126971
-26.0,60,6096.0229
-19.1,78,6141.457379
-23.1,68,6142.712024
-48.1,130,6144.0295
-19.6,76,6144.878229
-26.8,58,6145.676096
-26.9,58,6146.417114
26.0,65,6178.514266
-19.6,76,6179.595375
-69.7,76,6181.16717
-20.0,75,6182.840694
16.7,42,6184.100325
-27.1,58,6185.329039
-26.0,60,6186.541795
-22.9,68,6187.425432
-21.4,72,6225.261235
18.0,45,6226.18676
-25.0,63,6226.954706
-19.6,76,6227.774513
-26.0,60,6239.341577
27.4,69,6240.468562
-15.2,87,6241.604523
35.3,89,6276.017481
-27.1,58,6276.342611
-47.7,131,6278.318327
-22.9,68,6279.372508
-37.6,31,6279.729553
-27.0,58,6280.288059
-26.0,60,6280.921365
-26.0,60,6314.982265
-75.9,61,6315.735251
-22.9,68,6316.524141
-26.0,60,6317.42573
-9.0,103,6318.594603
-26.0,60,6319.403441
16.3,41,6319.659755
18.2,46,6320.050709
-25.7,61,6353.854296
-21.3,72,6354.920445
-15.3,87,6355.767181
-27.1,58,6356.547095
26.2,66,6358.179728
-26.8,58,6359.354586
-21.3,72,6361.071992
17.6,44,6361.922718
-26.0,60,6406.992173
-26.8,58,6407.685319
-22.9,68,6408.372481
-18.3,80,6409.27008
-9.0,103,6416.850805
-26.0,60,6417.155989
-26.3,60,6418.110435
-22.9,68,6464.164259
-22.9,68,6465.692173
-18.5,79,6467.086444
22.1,181,6470.526243
-15.5,87,6471.314136
-19.6,76,6516.411517
-23.4,67,6517.291164
-8.5,104,6518.564758
-19.6,76,6519.593008
-22.5,69,6520.383893
-23.4,67,6521.422116
-19.8,76,6522.450365
-22.9,68,6570.93768
17.5,44,6571.546053
-21.4,72,6572.907412
27.7,70,6574.30268
-13.6,91,6575.495489
-22.5,69,6576.330257
-10.0,100,6577.047339
0.4,126,6624.281006
-26.2,60,6624.671961
21.0,53,6624.981134
-22.9,68,6625.783987
44.2,111,6630.502367
10.8,27,6630.827497
