#{"t_start": 1751149279.0954306, "env_id": "VizdoomTakeCover-v0"}
r,l,t
37.2,93,981.520532
-20.8,73,982.622584
-19.8,76,983.669783
-23.1,68,984.44471
-21.4,72,985.315381
-23.1,68,985.863914
-16.6,84,1015.485679
-22.9,68,1016.532876
32.1,81,1017.833398
-66.7,84,1018.932459
31.1,203,1021.027854
-7.4,107,1050.627677
-22.9,68,1052.315163
-23.0,68,1053.806175
21.1,53,1055.11268
-19.4,77,1056.126967
-33.8,41,1067.618229
18.2,46,1068.063039
18.1,46,1068.667423
-26.6,59,1094.976049
-19.9,76,1095.977371
-16.8,83,1097.214063
-24.5,64,1097.986996
-35.3,37,1098.386926
15.1,38,1098.841709
-22.4,69,1099.819096
35.0,88,1100.992955
17.5,44,1129.82583
-0.9,123,1131.520298
-48.1,130,1132.732057
17.7,45,1133.195816
30.4,76,1134.070476
-24.4,64,1134.621004
23.7,60,1172.626343
-21.2,72,1173.523942
29.6,74,1174.658906
-65.9,86,1175.680174
-21.3,72,1176.542867
27.9,70,1176.977703
-17.4,82,1177.977031
18.9,48,1206.007053
-24.0,65,1207.001393
-20.9,73,1207.741414
5.3,139,1209.557555
-24.0,65,1210.330488
-21.3,72,1219.524894
-43.1,143,1265.178774
-11.9,96,1266.648842
11.6,29,1267.059743
-11.1,98,1268.334333
-61.8,96,1269.57302
11.3,29,1269.825346
-55.0,113,1314.511814
-51.5,122,1316.09458
-24.6,64,1316.911396
32.7,82,1317.996493
-27.7,56,1319.053665
-23.1,68,1319.867487
-19.6,76,1320.801988
-22.6,69,1371.404631
-3.9,116,1372.906614
5.2,138,1374.631999
-15.5,87,1375.886643
-20.9,73,1376.765292
16.6,42,1425.167821
-19.9,76,1426.156176
-58.7,104,1427.688078
20.2,51,1428.377235
-22.5,69,1429.689724
-11.5,97,1430.844635
-22.6,69,1434.243543
-22.7,69,1479.890443
-9.7,101,1481.196948
2.2,131,1482.62812
-10.0,100,1483.910689
-32.1,45,1484.518064
-12.3,95,1520.050019
12.2,31,1520.373156
-10.6,99,1522.021745
-12.5,94,1523.323265
-28.6,54,1523.743141
-10.0,100,1525.11547
27.0,68,1525.966195
6.5,142,1559.783736
-28.6,54,1560.728209
-22.2,70,1561.40241
20.5,177,1563.619476
-16.4,84,1565.069597
12.8,32,1595.651793
27.6,69,1596.64713
1.5,129,1598.410414
-19.2,77,1599.340925
-21.2,72,1600.431009
34.0,85,1601.556998
-21.3,72,1635.741557
19.1,48,1636.386831
35.6,89,1637.697325
-18.5,79,1638.841265
-10.0,100,1640.258476
-21.4,72,1641.257801
-0.3,125,1675.323678
-23.4,67,1676.578323
-21.2,72,1678.009495
-24.8,63,1679.16241
-21.6,71,1680.194649
-10.0,100,1681.765447
11.5,29,1682.235191
10.5,27,1682.58326
-21.0,73,1719.663076
-20.9,73,1720.86885
-20.0,75,1722.073627
27.7,70,1723.342234
-25.1,63,1724.015433
-20.9,73,1724.9998
27.0,68,1726.277383
33.2,83,1768.284019
-10.0,100,1770.457207
-20.1,75,1771.390709
-4.5,114,1772.592495
-16.5,84,1773.867085
43.9,110,1821.000009
-28.4,54,1821.606387
-20.3,75,1822.577788
-21.1,73,1823.56814
3.7,135,1825.278565
16.5,42,1826.082414
33.2,83,1827.06379
-28.3,55,1865.216734
31.3,79,1866.359676
-23.1,68,1867.138593
16.1,166,1869.408521
25.4,64,1870.152531
22.5,57,1871.000264
-26.4,59,1907.383941
6.2,141,1910.697079
18.0,45,1911.466022
16.5,42,1911.969675
30.2,76,1912.931103
-21.4,72,1913.741934
21.1,53,1914.711341
-26.3,60,1949.562119
28.3,71,1950.859648
-16.4,84,1951.759242
-15.2,87,1952.942078
-28.2,55,1953.884557
-28.9,53,1954.519858
-27.4,57,1954.999574
-21.3,72,1993.528514
-11.3,222,1998.341638
-22.0,70,1999.375872
39.9,100,2001.065353
-50.6,124,2040.61556
5.9,140,2044.611871
28.0,70,2046.422028
10.9,28,2047.189974
-15.7,211,2053.575894
-21.2,72,2091.000785
-16.9,83,2092.326239
-25.7,61,2093.155022
21.2,53,2094.09451
-23.0,68,2095.030007
-28.8,53,2095.945558
-24.1,65,2096.820218
-14.9,88,2135.554608
43.3,109,2136.870089
-16.4,84,2138.175597
-21.2,72,2138.900657
-16.9,83,2140.136352
35.8,90,2141.477764
-25.1,63,2181.170589
11.8,30,2181.648312
31.3,79,2195.840349
25.4,189,2199.478617
-29.0,53,2200.734259
-18.0,80,2202.427729
5.7,140,2257.273024
32.8,82,2258.769021
-26.9,58,2259.420279
-15.7,86,2261.06887
-17.3,82,2262.365402
-1.0,123,2313.400887
-25.6,61,2314.843029
18.4,46,2316.25226
0.2,126,2318.202044
26.1,66,2319.995248
-22.8,68,2321.814382
-22.3,70,2324.006517
1.8,130,2380.997074
-22.3,70,2381.77599
-22.5,69,2382.805237
25.8,65,2383.836479
-22.6,69,2384.6882
6.3,141,2439.362951
-22.5,69,2441.317722
34.2,86,2442.839651
-28.6,54,2459.986784
30.1,76,2461.054927
-17.2,82,2462.4482
11.7,30,2462.821202
-9.8,101,2498.039996
-25.3,62,2498.741121
3.7,135,2500.982126
13.7,35,2501.529661
-24.3,65,2502.349468
-23.2,67,2503.323863
-23.8,66,2504.315211
-21.3,72,2538.965524
-4.5,114,2541.089841
-22.7,69,2542.157984
-17.2,82,2543.036635
-12.5,94,2544.021999
-9.8,101,2545.851106
18.2,46,2584.554578
1.3,129,2586.330827
37.4,219,2589.198157
3.8,135,2591.119019
-19.8,76,2631.11304
36.6,92,2633.521596
-27.2,57,2635.416528
-12.9,93,2655.668356
28.4,71,2657.566279
-17.0,83,2659.393392
-20.2,75,2699.170991
-20.7,74,2701.209538
-63.4,92,2702.395366
25.6,64,2703.326874
-21.4,72,2704.338169
-20.2,75,2705.255716
-4.4,114,2755.680833
-15.2,87,2757.08009
29.8,75,2758.30282
-25.4,62,2759.313117
-21.0,73,2760.28751
-31.6,46,2761.089366
-16.8,83,2762.137562
-30.3,50,2797.912866
-32.2,170,2800.795156
-11.9,96,2802.374931
-33.6,41,2802.800792
-25.0,63,2803.516876
-10.0,100,2805.363935
16.9,43,2843.837024
-12.5,94,2845.451705
14.3,36,2845.986275
-64.2,90,2847.095308
13.0,33,2852.105905
19.4,49,2852.827974
-0.5,124,2854.505487
-9.6,101,2899.186968
-22.4,69,2900.20325
-8.0,105,2901.528705
37.9,95,2903.123439
13.1,33,2903.593182
12.4,31,2904.03899
18.9,48,2905.225815
-20.2,75,2944.87775
29.8,75,2946.140373
-21.6,71,2946.941231
-13.8,91,2948.189891
-59.8,101,2949.969131
-9.4,102,2950.996383
18.0,45,2951.712469
-29.5,52,2982.429304
22.6,57,2983.084551
5.8,140,2984.81592
-20.2,75,2985.637721
-9.8,101,2986.974147
-28.8,53,2987.587507
-28.7,54,3019.998809
10.7,27,3020.896409
-9.4,102,3024.041994
-29.2,52,3025.670638
-17.3,82,3028.257717
20.8,52,3032.165264
-27.8,56,3033.278287
16.9,43,3033.753018
-18.6,79,3062.197931
-16.7,84,3063.089545
-32.1,45,3063.785683
14.5,37,3064.387075
59.3,149,3066.085531
-33.4,42,3066.490449
-22.1,70,3067.073888
9.7,25,3067.42794
-26.5,59,3100.007793
36.2,91,3101.010112
-20.4,74,3101.551664
4.3,136,3102.813288
-39.8,151,3104.677303
-23.9,66,3131.640179
-10.2,100,3133.093292
32.7,82,3133.916092
15.2,38,3134.256182
-21.3,72,3135.048064
-13.8,91,3135.865876
-72.5,69,3136.648782
18.1,46,3167.680775
17.0,43,3168.076715
26.6,67,3169.104965
-21.6,71,3169.807087
-19.9,76,3170.786467
-0.8,123,3173.125211
-64.5,89,3203.54185
-21.3,72,3204.226019
-22.9,68,3204.928142
-18.7,79,3205.918493
-22.9,68,3206.605655
19.6,49,3207.046476
-14.9,88,3207.684768
21.1,53,3208.509562
-31.6,46,3234.276638
21.1,53,3234.865064
-16.3,85,3236.023965
-15.8,86,3237.317503
-19.8,76,3238.503332
-26.1,60,3239.192488
-26.0,60,3239.637299
-28.7,54,3268.941912
-21.3,72,3269.871425
-18.3,80,3270.736112
-8.8,103,3272.045609
-26.1,60,3272.514355
12.6,32,3273.158632
-15.9,86,3273.795928
-1.1,123,3305.705572
-22.9,68,3306.528372
25.9,65,3307.454893
-8.7,104,3309.565248
-21.3,72,3311.987768
-6.3,110,3329.394208
26.2,66,3359.807855
-5.8,111,3361.684834
-15.8,86,3363.208757
25.0,63,3364.105361
-8.6,104,3366.187788
14.5,37,3366.907862
-25.8,61,3394.594803
-22.9,68,3395.347789
-18.3,80,3396.271319
40.4,101,3397.678554
-11.1,98,3398.543242
-26.8,58,3399.303208
-32.0,45,3399.633325
11.2,28,3399.894626
-28.8,53,3432.203204
-6.5,109,3433.538632
-16.9,83,3434.344477
-14.5,89,3435.187223
-27.7,56,3435.988079
-8.7,104,3437.263668
-18.3,80,3469.371782
-22.4,69,3470.748101
-26.0,60,3471.807267
-10.8,98,3473.649339
-24.1,65,3475.225126
7.6,144,3489.652533
16.8,42,3514.231786
38.2,96,3515.557241
15.9,40,3515.982104
-25.0,63,3516.541608
26.9,68,3517.476108
-27.2,57,3517.956822
26.8,67,3518.483413
34.7,87,3548.21688
-26.1,60,3549.179305
-26.2,60,3549.719859
-26.2,60,3550.240467
60.9,153,3551.853152
-18.5,79,3553.079871
-22.6,69,3553.774015
22.9,183,3591.012406
-22.3,70,3592.415652
21.7,55,3593.281337
-26.9,58,3594.03133
17.5,44,3594.56989
-8.8,103,3621.428047
-27.1,58,3622.124185
-27.1,58,3622.987874
-21.4,72,3623.828625
-10.2,100,3624.665387
-21.3,72,3625.266778
-21.4,72,3626.31697
-16.5,84,3659.453333
-19.6,76,3660.238233
-7.8,106,3661.176723
15.4,39,3661.640482
-26.4,59,3662.407431
1.0,128,3663.947312
22.7,57,3664.589594
-19.7,76,3699.393497
15.7,40,3699.881193
16.6,42,3700.392824
-19.5,77,3701.384172
42.7,107,3702.344603
-20.6,74,3703.562346
-15.7,86,3704.69332
6.0,140,3734.698061
-22.9,68,3735.899847
0.1,126,3737.927423
-19.2,77,3738.925752
-21.5,72,3740.169425
-23.0,68,3771.049824
-91.7,146,3773.091363
-20.2,75,3773.927127
-22.6,69,3774.771868
-58.6,104,3776.18409
-13.0,93,3818.677424
-23.0,68,3829.380794
21.6,54,3829.819621
4.2,136,3831.080248
50.0,125,3832.236156
-46.1,135,3870.968551
-1.6,121,3873.035024
24.4,61,3874.066266
-48.8,128,3875.392717
0.5,127,3877.005404
-22.4,69,3907.985534
62.2,156,3910.239506
-21.4,72,3911.189963
4.2,136,3912.667012
-24.0,65,3913.430968
16.7,42,3949.496497
-0.8,123,3950.693296
-23.7,66,3951.340564
-22.9,68,3952.14242
-20.2,75,3952.858504
-22.9,68,3953.683297
-34.7,39,3954.104172
0.8,127,3991.52707
5.2,138,4004.148309
-9.6,101,4005.208473
26.0,65,4005.980408
-15.2,87,4006.893964
32.7,82,4036.934609
-20.6,74,4038.061594
27.4,69,4038.880404
0.6,127,4040.49708
-22.2,70,4041.448534
14.5,37,4042.100789
-19.7,76,4083.041278
-26.1,60,4083.839144
1.7,130,4085.552561
0.6,127,4087.430538
23.8,60,4088.125678
19.9,50,4088.727069
-27.1,58,4125.587472
5.1,138,4127.39364
13.8,35,4127.668903
-15.8,86,4128.407927
24.3,61,4128.908588
-26.9,58,4129.579792
-12.3,95,4130.472404
-7.5,107,4163.393345
31.7,80,4165.616398
20.8,52,4166.418254
-22.3,70,4167.229084
-15.3,87,4168.515643
28.7,72,4169.627669
-26.0,60,4199.114793
30.4,76,4200.321565
-22.9,68,4201.532326
19.8,50,4202.369089
16.0,40,4203.006383
22.8,57,4204.29394
-0.6,124,4206.610742
-22.9,68,4207.601094
21.2,53,4234.323614
-6.1,110,4236.089889
-71.6,71,4237.002448
-28.8,53,4237.722522
-26.3,60,4238.33987
12.6,32,4238.858484
4.3,136,4273.463917
9.5,24,4273.609527
-13.9,91,4274.912043
20.2,51,4275.306987
-18.4,79,4276.104853
-25.4,62,4276.910697
-26.9,58,4277.341544
-8.7,104,4278.645058
-19.5,77,4316.396078
20.8,52,4317.215885
