#{"t_start": 1751149260.0433924, "env_id": "VizdoomTakeCover-v0"}
r,l,t
-8.9,103,601.461152
11.5,29,601.553904
61.4,154,643.101768
16.4,41,643.159614
11.7,30,643.3142
35.3,89,643.528626
-22.3,70,643.639331
-10.4,99,643.768983
-28.3,55,643.847772
-42.1,145,661.703012
-22.1,70,661.799753
-16.1,85,662.285454
0.6,127,662.510851
-24.9,63,662.871886
26.0,65,686.041907
-21.1,73,686.135656
-18.3,80,686.26531
-18.3,80,686.391971
-17.2,82,686.513645
-21.3,72,686.793896
-20.6,74,687.026274
15.8,40,706.081304
34.0,85,706.188018
-21.8,71,706.282765
27.0,68,706.424387
12.2,31,706.510157
-9.7,101,706.655768
-22.0,70,706.740541
-18.3,80,729.555513
-22.5,69,729.672201
-28.4,54,729.768943
-75.1,63,729.872664
-7.7,106,730.035229
-23.4,67,730.121
-28.7,54,730.202782
-13.6,91,750.926349
-60.6,99,751.163713
36.9,93,751.322289
15.3,39,751.381132
26.4,66,751.460919
-22.3,70,751.573617
-7.1,108,751.707259
-33.8,41,773.485006
-2.6,119,774.51924
29.6,74,774.816445
-10.3,100,774.978013
17.8,45,775.137586
-22.4,69,775.268237
-19.3,77,795.079243
-23.7,66,795.18895
43.9,110,795.335559
-17.0,83,795.581899
-11.2,97,795.873121
-27.1,58,795.953904
-24.9,63,796.040672
-34.6,39,819.191746
-3.9,116,819.351318
-16.8,83,819.463019
-27.0,58,819.561755
-22.1,70,819.688417
-11.7,96,819.858961
-51.1,123,840.196559
-7.2,107,840.340175
-9.1,103,840.511716
-21.0,73,840.643365
12.4,31,840.724148
25.7,190,859.34833
-28.5,54,859.427119
4.6,137,859.659497
-17.0,83,860.155173
15.9,40,860.330703
-17.4,82,860.517203
-22.8,68,882.566225
17.6,44,882.622075
-23.0,68,882.751728
5.9,140,883.005051
15.6,39,883.063894
-20.4,74,883.1736
-28.4,54,883.246405
31.8,80,911.792049
11.9,30,911.96758
-22.3,70,912.170038
-70.8,73,912.267776
-22.4,69,912.368506
-22.0,70,912.567973
-65.4,87,912.685659
-20.7,74,937.98698
-0.6,124,938.142563
-9.3,102,938.298147
28.0,70,938.483651
-28.7,54,938.553465
-9.2,102,938.757918
-35.8,36,957.340212
-22.9,68,957.57259
-2.3,120,957.797987
12.4,31,957.880766
-25.3,62,958.020393
-10.3,100,958.149048
-10.3,100,958.269726
-10.2,100,982.486948
5.8,140,982.771187
32.0,80,982.880893
-65.0,88,983.05044
14.0,160,1002.498418
21.4,54,1002.596158
9.9,25,1002.638045
-16.5,84,1002.85646
-10.9,98,1003.023015
17.0,168,1003.465831
16.6,42,1025.895833
-12.8,93,1026.006536
-6.2,110,1026.143171
18.0,170,1026.40148
-21.9,71,1026.489246
-38.5,154,1046.126717
-1.1,123,1046.282301
-22.9,68,1046.395
16.4,41,1046.468802
-21.6,71,1046.569532
11.3,154,1064.77284
29.2,73,1064.92643
-20.8,73,1065.039128
-28.0,55,1065.104952
-21.5,72,1065.205683
-9.2,102,1065.383208
-19.5,77,1096.954757
10.2,26,1096.989664
10.0,25,1097.069451
41.7,105,1097.255951
-10.9,98,1097.382613
-0.7,124,1097.641919
-16.9,83,1117.786035
25.1,63,1117.884771
-26.1,60,1117.99348
-22.9,68,1118.085236
21.1,53,1118.149065
-22.2,70,1118.338557
23.1,58,1118.418344
-8.7,104,1118.546002
11.4,29,1142.585699
-20.6,74,1142.711363
34.2,86,1142.814089
27.4,69,1142.907837
-21.5,72,1143.001586
-7.8,106,1143.147197
-16.6,84,1143.291811
-21.5,72,1164.421291
4.3,136,1164.642699
23.3,59,1164.831195
-21.5,72,1165.006725
-22.8,68,1165.101472
19.8,50,1165.166298
-18.7,79,1199.929311
17.6,44,1200.057967
-26.1,60,1200.154708
-10.0,100,1200.286355
-56.7,109,1200.422991
-25.4,62,1200.55364
14.5,37,1200.601512
3.8,135,1218.785872
-28.2,55,1218.991322
-28.4,54,1219.105018
16.0,40,1219.177823
-28.6,54,1219.285535
-18.3,80,1219.4481
-29.6,51,1219.512926
-18.0,80,1219.606676
-8.0,105,1251.158279
-54.4,114,1251.464459
-22.9,68,1251.592118
-11.0,98,1251.826491
-24.2,65,1251.947169
-52.8,118,1275.325633
20.9,53,1275.414396
-12.2,95,1275.554023
-16.7,84,1275.658742
16.6,42,1275.79039
11.6,29,1275.932011
-7.3,107,1276.148432
-17.0,83,1300.350694
-84.9,38,1300.467382
45.4,114,1300.680811
-12.5,94,1301.066778
-17.8,81,1301.225355
-28.7,54,1301.363983
23.2,58,1301.540511
-25.9,61,1325.74377
-17.4,82,1326.048954
-18.2,80,1326.195562
-22.2,70,1326.316238
-0.4,124,1326.557593
-6.7,109,1355.448314
4.2,136,1355.776435
-56.6,109,1355.941993
24.1,61,1356.081619
21.5,54,1356.165396
-9.5,102,1356.332947
41.1,103,1382.243639
-22.9,68,1382.356337
6.1,141,1382.771227
-11.0,98,1383.073419
-22.8,68,1383.18512
10.8,27,1383.27089
-24.9,63,1410.723458
-30.5,49,1410.836156
-17.2,82,1410.954838
-25.3,62,1411.074519
16.4,166,1411.413611
10.0,25,1411.518332
-16.2,85,1439.127481
-21.3,72,1439.333928
-20.7,74,1439.631132
41.9,105,1439.891437
-16.9,83,1440.273415
15.7,40,1440.655393
-17.5,82,1440.967557
31.7,80,1480.946619
-21.8,71,1481.11417
33.4,84,1481.335577
-17.7,81,1481.450271
-22.5,69,1481.657717
16.8,167,1508.994592
-0.9,123,1509.242929
-1.4,122,1509.510213
-3.8,116,1509.91912
-20.9,73,1510.050767
-18.6,79,1533.966794
30.6,77,1534.132351
-22.1,70,1534.294917
-22.3,70,1534.448506
-116.0,85,1534.638996
-2.9,118,1534.812532
-11.0,98,1563.899727
-28.8,53,1564.053316
45.8,115,1564.346532
18.0,45,1564.505108
34.6,87,1564.739481
10.6,152,1590.796782
-16.3,85,1590.986273
-23.0,68,1591.119916
15.1,38,1591.334342
-26.0,60,1591.432081
-25.4,62,1591.531814
27.2,68,1591.683408
-22.4,69,1592.174095
-17.0,83,1619.798204
-31.8,171,1620.243014
15.4,39,1620.560167
25.7,65,1620.982038
-21.2,72,1622.003306
16.6,42,1622.354367
-21.4,72,1648.485468
15.4,39,1648.732806
2.9,133,1649.003085
-16.3,85,1649.347164
17.8,45,1649.772027
-53.9,116,1650.14503
-57.6,106,1676.978253
11.4,29,1677.026125
5.5,139,1677.421068
-23.0,68,1677.59261
-53.8,116,1677.998524
-10.0,100,1678.406433
16.3,41,1709.032511
58.0,145,1709.851321
51.4,129,1710.616275
-11.9,96,1711.079037
-3.1,118,1736.896977
3.4,134,1737.296907
-26.0,60,1737.51632
-17.4,82,1737.859403
-55.7,111,1738.390981
13.6,34,1738.565514
25.7,65,1738.826815
37.1,93,1770.684598
-21.8,71,1770.808267
-54.2,115,1771.142375
30.8,77,1771.298954
-25.4,62,1771.399685
18.7,47,1771.453542
36.6,92,1801.663733
-17.2,82,1801.865194
-11.5,97,1802.323966
-25.3,62,1802.47556
11.0,153,1802.966248
28.2,71,1834.572705
19.1,48,1834.82104
-7.1,108,1835.47529
-62.0,95,1836.525481
-19.7,76,1837.006196
-24.9,63,1837.314371
-17.2,82,1838.366556
-50.8,123,1869.849343
-28.3,55,1870.043823
-21.4,72,1870.272211
9.3,149,1870.679123
-5.6,111,1871.026195
4.4,136,1895.551592
-66.9,83,1895.771006
18.4,46,1895.953517
-73.3,67,1896.11309
-20.5,74,1896.240749
-22.4,69,1896.569868
-34.0,40,1925.217239
-56.0,110,1925.902407
-26.1,60,1926.236513
-64.8,88,1927.205919
-16.7,84,1927.574933
-10.2,100,1927.899066
11.7,30,1928.02473
-16.9,83,1955.769515
-17.2,82,1955.927093
3.8,135,1956.338992
11.8,30,1956.461663
-27.5,57,1956.595306
11.8,30,1956.658138
-22.4,69,1957.096964
10.8,27,1957.194703
-21.3,72,1986.159225
-21.8,71,1986.552174
-11.4,97,1987.42584
-11.2,97,1987.865662
-25.5,62,1988.026231
-16.8,83,1988.486001
19.0,48,2020.34977
-15.6,86,2020.527294
28.8,72,2020.672905
-14.9,88,2020.918249
-17.9,81,2021.077822
-25.7,61,2021.191518
-25.1,63,2021.452819
-25.9,61,2048.390762
25.3,189,2048.713898
-13.4,92,2048.829589
18.4,46,2049.053988
-18.4,79,2049.474863
-26.5,59,2088.537375
4.1,136,2091.047659
-11.5,97,2092.459882
-17.2,82,2094.101491
-25.7,61,2095.025021
14.6,37,2095.6683
1.6,129,2134.915318
-23.0,68,2136.319562
-20.2,75,2137.516361
-22.4,69,2138.625395
-22.2,70,2139.806235
-4.4,114,2141.765994
21.6,54,2142.808205
-3.3,117,2170.579921
-39.1,28,2171.272067
-20.8,73,2172.244467
11.5,29,2172.811948
41.1,103,2174.283014
40.7,102,2176.123092
-25.9,61,2215.477821
27.5,69,2216.946893
-19.7,76,2218.608447
-27.2,57,2219.671603
-16.8,83,2220.957165
-20.0,75,2222.261676
-18.3,80,2223.573167
-28.7,54,2253.963876
-55.2,112,2255.860801
16.0,40,2256.724492
-24.9,63,2257.708858
-22.3,70,2258.849806
32.3,81,2260.006712
-3.8,116,2262.081163
-8.7,104,2295.900699
-24.6,64,2297.079545
-10.1,100,2298.995421
16.3,41,2299.674604
-2.2,120,2301.558565
11.6,29,2301.92658
-23.7,66,2332.344216
-30.1,50,2333.463223
-16.8,83,2335.026042
-22.2,70,2336.150036
19.5,174,2339.87208
-34.4,39,2340.792618
-16.8,83,2371.924343
33.7,85,2373.429317
-12.4,94,2375.162681
-19.1,78,2376.485143
-25.8,61,2377.621104
1.8,130,2379.969822
-18.0,80,2421.118753
14.8,37,2421.774
-21.2,72,2423.227113
-20.6,74,2424.34213
-2.7,119,2426.303884
23.4,59,2427.474751
-24.8,63,2428.456126
11.7,30,2428.89196
28.3,71,2458.714189
25.4,189,2462.225796
-21.8,71,2464.799911
-22.5,69,2467.478745
-19.5,77,2469.834443
-28.1,55,2529.165738
4.9,138,2531.801687
-24.4,64,2532.803009
-26.8,183,2535.791016
10.5,152,2569.483891
-10.5,99,2571.233212
-7.2,107,2573.055339
-22.4,69,2574.182323
-15.2,87,2575.786034
-18.0,80,2613.848221
43.4,109,2615.921675
12.8,32,2616.449264
35.4,89,2618.006099
32.9,83,2619.412338
12.9,33,2619.917985
-1.3,122,2621.875749
-25.3,62,2667.160616
-18.0,80,2670.764975
-22.4,69,2673.282241
13.4,159,2677.329415
-36.3,35,2678.451414
31.6,79,2680.635574
-22.7,69,2710.807864
-4.3,115,2712.970081
-14.9,88,2714.679508
53.8,135,2717.32543
44.6,112,2719.359987
-8.4,104,2761.575067
-17.0,83,2762.934431
10.8,152,2765.246248
20.2,51,2766.071041
-14.1,90,2767.537119
33.8,85,2803.518871
-16.7,84,2804.959019
9.1,23,2805.413802
-2.3,120,2807.636856
27.0,68,2808.914438
17.7,45,2809.720284
1.8,130,2848.682065
28.1,71,2850.124207
28.3,71,2851.243213
-28.9,53,2852.27645
-55.5,112,2854.490528
26.3,66,2855.997497
18.6,47,2856.756466
-28.0,55,2857.621154
-16.3,85,2891.160439
-0.4,124,2893.352575
28.8,197,2897.022758
-19.9,76,2898.339237
-26.2,60,2931.537435
-22.5,69,2932.85491
5.8,140,2935.423041
27.9,70,2936.423366
-1.0,123,2938.62747
