#{"t_start": 1751368096.1606371, "env_id": "VizdoomHealthGathering-v0"}
r,l,t
62.6,104,3451.669095
51.4,96,3453.425399
85.0,120,3501.751192
61.0,120,3503.720926
106.2,168,3506.324964
84.0,120,3508.25979
73.8,112,3549.291086
73.8,112,3550.925717
113.2,168,3553.612533
73.8,112,3555.162389
51.4,96,3601.628155
101.4,136,3603.774416
73.8,112,3605.326267
51.4,96,3606.903051
94.6,144,3609.08023
85.0,120,3651.252475
118.6,144,3654.255446
99.4,136,3656.750775
85.0,120,3697.113857
51.4,96,3698.691638
73.8,112,3700.284381
94.6,144,3702.341879
82.0,120,3704.189938
73.8,112,3746.165709
62.6,104,3747.93398
73.8,112,3749.708237
125.0,160,3751.940269
62.6,104,3790.273778
85.0,120,3792.59956
125.6,224,3797.484499
93.2,128,3840.988184
107.0,160,3843.419683
96.2,128,3845.400388
85.0,120,3847.220521
101.6,144,3887.375161
114.8,192,3890.079929
73.8,112,3891.904052
94.6,144,3938.961238
73.8,112,3942.627435
85.0,120,3945.616444
141.0,160,3949.094145
100.4,136,3985.5028
89.6,144,3987.360832
73.8,112,3989.147057
129.8,152,3991.512732
136.0,160,4027.873515
76.0,120,4029.616853
92.2,128,4031.502811
51.4,96,4032.715569
80.2,168,4073.889484
61.0,120,4077.111867
128.2,168,4079.169367
61.0,120,4116.041782
73.8,112,4117.619564
98.6,144,4119.67806
73.8,112,4121.367543
118.6,144,4162.900497
51.4,96,4165.236253
61.0,120,4167.526129
100.2,168,4170.034423
51.4,96,4206.442082
62.6,104,4208.122588
85.0,120,4209.882882
96.4,136,4212.039117
73.8,112,4283.451185
133.2,168,4285.863734
51.4,96,4287.223099
73.8,112,4288.83479
85.0,120,4337.712109
81.6,144,4339.527255
85.6,144,4342.647913
113.8,192,4380.792924
51.4,96,4382.860397
74.2,128,4385.587107
51.4,96,4387.595736
100.6,144,4390.324441
73.8,112,4440.700751
73.8,112,4442.36929
62.6,104,4443.970011
85.0,120,4445.835023
87.2,128,4481.447807
86.6,144,4483.762617
61.0,120,4485.62065
73.8,112,4487.265253
73.8,112,4531.049189
51.4,96,4532.564138
51.4,96,4533.798837
85.6,144,4536.022891
73.8,112,4537.687441
67.0,120,4584.388577
85.0,120,4585.874604
85.0,120,4587.610961
61.0,120,4589.511879
85.0,120,4628.676167
107.4,136,4630.838386
83.4,136,4632.840035
73.8,112,4634.599331
73.8,112,4683.161491
97.0,160,4685.72763
81.2,128,4687.59763
73.8,112,4688.949017
51.4,96,4746.414373
51.4,96,4748.040027
61.0,120,4749.908033
107.4,136,4752.648705
85.0,120,4802.733795
73.8,112,4804.449208
118.6,144,4806.847795
72.2,128,4808.728766
75.6,144,4852.031987
96.2,128,4853.850126
127.4,176,4856.473113
61.0,120,4899.37042
51.4,96,4901.969471
61.0,120,4905.63168
85.0,120,4908.70945
85.0,120,4911.037227
107.4,136,4953.564523
107.4,136,4955.622021
152.4,176,4958.014624
91.8,192,4997.668603
62.6,104,4999.189537
61.0,120,5000.853089
117.6,144,5003.310518
95.2,128,5041.971152
118.6,144,5044.408635
73.8,112,5046.390337
61.0,120,5049.047234
51.4,96,5098.311517
51.4,96,5099.804525
51.4,96,5101.278584
72.2,128,5103.367001
73.8,112,5105.128291
61.0,120,5142.715795
96.2,128,5144.624691
99.8,192,5147.605721
61.0,120,5194.520286
94.6,144,5197.081439
51.4,96,5198.381961
61.0,120,5200.118319
85.0,120,5237.490399
61.0,120,5239.269641
85.0,120,5241.279269
107.4,136,5243.631979
73.8,112,5299.354993
85.0,120,5301.129249
118.6,144,5303.884881
51.4,96,5305.703021
127.4,176,5365.932985
110.6,144,5368.101189
76.6,144,5370.239471
118.6,144,5372.54032
85.0,120,5443.159508
83.4,136,5445.434424
83.4,136,5447.867919
96.2,128,5503.476243
61.0,120,5505.407077
83.4,136,5507.602208
61.0,120,5509.350535
93.4,136,5561.091197
51.4,96,5562.762727
96.2,128,5564.614776
85.0,120,5566.463832
135.0,160,5628.790192
70.6,144,5631.462049
94.6,144,5633.7619
107.4,136,5636.164475
106.6,144,5688.16644
51.4,96,5689.7522
85.6,144,5692.272461
51.4,96,5693.69765
70.6,144,5740.779768
72.2,128,5743.201295
62.6,104,5744.809993
51.4,96,5746.435646
70.6,144,5811.347095
51.4,96,5813.038573
85.0,120,5814.768945
91.8,192,5817.792861
70.6,144,5878.459658
105.8,152,5881.061701
85.0,120,5883.165077
80.0,120,5884.961275
85.0,120,5933.857543
109.8,192,5937.785042
151.2,168,5940.450914
62.6,104,6006.066481
82.6,144,6008.227702
73.8,112,6010.174496
70.6,144,6012.479334
51.4,96,6060.421153
73.8,112,6063.248593
73.8,112,6066.019186
70.6,144,6068.258199
83.4,136,6117.526472
83.4,136,6120.163422
51.4,96,6121.89978
107.4,136,6124.220574
125.8,152,6187.227116
73.8,112,6188.861745
82.0,120,6190.821506
143.6,184,6243.125662
73.8,112,6245.375646
85.0,120,6247.291523
61.0,120,6249.269236
118.6,144,6300.719675
51.4,96,6302.428107
85.0,120,6304.65615
85.0,120,6306.563051
51.4,96,6308.139835
113.6,144,6374.829529
76.0,120,6376.940883
94.2,128,6379.139007
85.0,120,6380.808542
72.2,128,6436.933483
85.0,120,6438.897234
96.2,128,6441.151207
73.8,112,6442.935436
51.4,96,6517.101141
62.6,104,6519.054918
107.2,168,6521.718796
73.8,112,6523.850097
66.0,120,6576.942147
51.4,96,6578.733357
84.4,136,6581.300493
96.2,128,6583.697086
83.4,136,6634.844335
61.0,120,6636.886874
107.4,136,6639.121898
114.6,144,6641.684048
62.6,104,6773.812779
72.0,120,6775.898204
51.4,96,6777.461025
118.6,144,6779.928428
85.0,120,6841.731188
61.0,120,6843.951252
96.2,128,6846.248111
51.4,96,6848.239786
120.2,168,6906.97774
83.4,136,6909.582775
115.8,152,6911.996322
70.0,120,6915.070104
61.0,120,6986.483169
107.4,136,6988.976503
70.6,144,6991.271366
107.4,136,6993.418625
51.4,96,7047.206815
78.0,120,7049.137652
73.8,112,7050.858051
73.8,112,7052.760964
73.8,112,7103.587071
77.6,144,7106.070432
83.4,136,7108.312438
62.6,104,7110.145537
51.4,96,7165.653127
94.4,136,7168.046728
138.0,160,7170.550034
94.2,128,7172.534729
85.0,120,7240.17189
83.0,120,7242.623334
83.0,120,7245.477704
85.0,120,7248.682136
83.4,136,7301.93675
61.0,120,7303.948372
94.6,144,7306.359924
93.8,192,7358.875515
51.4,96,7360.529094
51.4,96,7362.191648
85.0,120,7364.189307
73.8,112,7366.034374
139.0,200,7432.269283
51.4,96,7433.783236
70.6,144,7436.284548
61.0,120,7437.881279
61.0,120,7488.396219
51.4,96,7490.111632
147.2,168,7492.762545
61.0,120,7494.468982
85.0,120,7546.246546
84.0,120,7548.115548
73.8,112,7549.809021
184.8,192,7613.064896
51.4,96,7614.66063
73.8,112,7616.708155
51.4,96,7618.388662
51.4,96,7619.903611
72.2,128,7672.293538
94.6,144,7674.701102
51.4,96,7676.35468
72.2,128,7678.324414
107.2,168,7731.478298
61.0,120,7733.481941
102.6,184,7736.55672
73.8,112,7785.908769
51.4,96,7787.68103
101.4,136,7790.053686
63.0,120,7791.927676
94.6,144,7843.946595
51.4,96,7845.691928
129.8,152,7849.221492
61.0,120,7853.2577
152.4,176,7914.152887
140.0,160,7916.973345
107.4,136,7919.216348
62.6,104,7920.781164
73.8,112,7977.27412
119.0,160,7980.322969
118.6,144,7982.472223
70.6,144,8050.189169
94.2,128,8052.331442
94.6,144,8054.899576
51.4,96,8056.666851
51.4,96,8058.329406
73.8,112,8109.707039
94.6,144,8112.081689
73.8,112,8113.943712
51.4,96,8115.410789
96.2,128,8183.007059
83.4,136,8185.238093
73.8,112,8187.060222
51.4,96,8188.525305
51.4,96,8239.642633
207.2,288,8244.768928
124.8,152,8247.496635
107.4,136,8299.745937
51.4,96,8301.24094
96.2,128,8303.291458
61.0,120,8305.001884
110.2,168,8363.980197
51.4,96,8366.289023
72.0,120,8369.283018
85.0,120,8372.180272
85.0,120,8438.224691
130.0,160,8440.944419
73.8,112,8442.85531
85.0,120,8444.882889
83.4,136,8500.842273
94.6,144,8503.110209
107.4,136,8505.38014
96.2,128,8507.300006
73.8,112,8557.041015
73.8,112,8559.081559
73.8,112,8560.984472
98.4,136,8563.303272
51.4,96,8615.051913
70.6,144,8617.620047
51.4,96,8619.371364
82.2,168,8622.143952
73.8,112,8682.747917
61.0,120,8684.785469
73.8,112,8686.82003
85.0,120,8688.765827
51.4,96,8753.771024
85.0,120,8756.109771
61.0,120,8758.146326
85.0,120,8760.27663
51.4,96,8761.847431
81.2,128,8815.557827
73.8,112,8818.083075
78.6,144,8821.565764
129.8,152,8877.577008
61.0,120,8879.61456
129.8,152,8882.198652
85.0,120,8884.320977
61.0,120,8951.794575
112.8,192,8955.378991
94.6,144,8958.137615
89.8,192,9035.974506
84.6,144,9038.674287
104.2,168,9041.394015
51.4,96,9043.240079
85.0,120,9114.736921
83.4,136,9116.978926
51.4,96,9118.689353
94.6,144,9121.008153
74.0,120,9170.871835
62.6,104,9172.846555
61.0,120,9174.674666
118.6,144,9177.439275
85.0,120,9227.784668
177.8,272,9232.662626
140.6,184,9295.377946
183.0,200,9298.946406
61.0,120,9300.903173
62.6,104,9302.661473
61.0,120,9358.260818
96.2,128,9360.746173
92.2,168,9363.76211
61.0,120,9365.667016
129.8,152,9421.619418
72.2,128,9423.602117
73.8,112,9425.458154
61.0,120,9477.324481
105.8,152,9480.270604
61.0,120,9482.340071
73.8,112,9484.295842
129.8,152,9549.666064
96.2,128,9551.745504
51.4,96,9553.368165
118.6,144,9556.095873
71.6,144,9617.563528
51.4,96,9619.215112
94.6,144,9621.608712
51.4,96,9623.286228
73.8,112,9625.214074
51.4,96,9690.887484
73.8,112,9692.621847
73.8,112,9694.589586
83.4,136,9697.045021
73.8,112,9756.636693
73.8,112,9758.460815
102.0,160,9761.422896
62.6,104,9763.351738
85.0,120,9818.118311
102.6,184,9820.994621
62.6,104,9822.553452
85.0,120,9824.452375
136.0,160,9886.263114
73.0,120,9888.644747
51.4,96,9890.263418
95.4,136,9892.692923
74.6,144,9946.197868
129.8,152,9949.062209
51.4,96,9950.638994
141.0,320,10005.686814
96.2,128,10007.802158
85.0,120,10010.102009
51.4,96,10061.102651
118.6,144,10066.209995
51.4,96,10069.50718
62.0,120,10074.139794
51.4,96,10077.278402
85.0,120,10139.61673
73.8,112,10141.484736
125.6,184,10144.818821
61.0,120,10195.02359
159.2,248,10199.50062
51.4,96,10201.13126
99.6,144,10257.863577
85.0,120,10260.34594
62.6,104,10262.308692
81.8,152,10265.067317
61.0,120,10317.597867
73.8,112,10319.889739
70.6,144,10322.617447
51.4,96,10324.333857
72.2,128,10326.77533
107.6,144,10382.173213
113.8,192,10385.63795
51.4,96,10387.522911
62.6,104,10450.324999
61.0,120,10452.69566
51.4,96,10454.184679
85.0,120,10456.346898
83.4,136,10506.487838
73.8,112,10508.713886
85.0,120,10510.873113
104.2,168,10514.10547
140.0,160,10566.519333
51.4,96,10568.419254
73.8,112,10570.393974
61.0,120,10572.73671
61.0,120,10636.28979
61.0,120,10638.611583
61.0,120,10641.062031
125.8,192,10644.741194
112.8,152,10697.543019
130.2,168,10700.539009
51.4,96,10702.342188
93.2,128,10704.980134
134.2,168,10771.884257
73.8,112,10775.393872
120.0,160,10780.266843
51.4,96,10830.115564
95.2,168,10833.327976
115.2,168,10836.340919
70.6,144,10887.13611
51.4,96,10889.112824
51.4,96,10890.971854
85.0,120,10893.586863
85.0,120,10896.008388
113.8,192,10951.523958
85.0,120,10953.908582
61.0,120,10956.114684
51.4,96,10957.835084
51.4,96,11010.811443
129.8,152,11014.984286
85.0,120,11017.910463
73.8,112,11022.212959
51.4,96,11077.89309
82.0,120,11080.11814
85.0,120,11082.534679
51.4,96,11084.344839
86.2,168,11144.467092
83.2,168,11147.719396
51.4,96,11149.565462
94.6,144,11151.917172
61.0,120,11201.555457
78.0,120,11203.798459
94.6,144,11206.987932
94.6,144,11209.797421
85.0,120,11260.693341
118.8,192,11264.478222
81.0,120,11266.678339
51.4,96,11337.994663
111.2,168,11341.486327
91.2,168,11344.676797
51.4,96,11346.480973
51.4,96,11395.942729
94.6,144,11398.469972
73.8,112,11400.877536
98.4,136,11403.491546
127.6,184,11459.191622
72.0,120,11461.519398
61.0,120,11463.607814
51.4,96,11465.473826
94.6,144,11516.909304
51.4,96,11518.513016
135.8,192,11521.643647
51.4,96,11523.472755
61.0,120,11575.518603
89.6,144,11581.017901
85.0,120,11584.968337
61.0,120,11590.266172
62.6,104,11641.979907
131.0,160,11644.894115
150.4,176,11648.522414
61.0,120,11708.628709
85.0,120,11710.968454
94.6,144,11713.829803
102.6,184,11717.366348
85.0,120,11767.248979
81.8,152,11770.043506
51.4,96,11771.886579
170.8,192,11824.080031
105.8,152,11827.792107
150.8,192,11834.15609
100.2,168,11896.235112
61.0,120,11898.776318
132.0,160,11901.979752
76.0,120,11904.236719
51.4,96,11956.898917
73.8,112,11959.591717
129.8,152,11963.707712
85.0,120,11967.061745
61.0,120,12032.917668
89.2,168,12035.878751
117.2,168,12038.965498
51.4,96,12040.830512
113.2,168,12124.325275
51.4,96,12127.330239
138.4,176,12132.047627
141.2,168,12212.727914
118.6,144,12215.354891
118.0,160,12217.998822
81.6,144,12268.890754
73.8,112,12271.535682
51.4,96,12273.174301
73.8,112,12275.194899
141.4,176,12338.820784
51.4,96,12340.805477
73.8,112,12342.961712
51.4,96,12344.77287
85.0,120,12346.931099
118.6,144,12412.284367
51.4,96,12414.292
158.6,184,12417.763717
156.6,184,12483.063128
100.2,168,12486.762239
61.0,120,12489.290477
80.2,168,12542.965967
51.4,96,12544.829983
96.2,128,12547.67737
86.6,144,12550.326288
73.8,112,12599.753137
51.4,96,12601.62214
96.2,128,12604.296989
73.8,112,12606.435271
73.8,112,12608.77701
150.8,272,12667.141961
80.2,168,12670.578772
51.4,96,12672.307152
51.4,96,12733.13452
85.6,144,12736.179378
94.6,144,12738.765464
51.4,96,12740.413059
51.4,96,12794.881428
132.2,168,12798.625418
128.8,152,12801.472805
61.0,120,12854.25967
81.0,120,12856.592433
96.2,128,12859.507639
118.6,144,12865.959389
51.4,96,12870.364612
70.6,144,12925.37154
51.4,96,12927.397125
51.4,96,12929.449637
85.0,120,12932.074619
65.0,120,12983.018412
85.0,120,12985.336215
51.4,96,12987.194247
51.4,96,12989.23579
134.2,168,13059.024198
129.2,168,13065.148823
92.2,128,13067.926396
51.4,96,13069.72758
67.0,120,13120.899763
96.2,128,13123.629465
51.4,96,13125.45259
133.2,168,13128.690932
71.0,120,13183.228117
73.6,144,13185.752368
141.4,176,13189.367702
73.8,112,13248.170482
118.6,144,13251.05876
155.8,192,13254.846633
141.0,160,13315.672006
51.4,96,13317.601848
113.8,192,13321.707867
155.4,176,13326.559896
152.2,168,13377.589459
115.4,176,13381.287572
146.2,168,13384.292538
62.6,104,13435.511595
108.6,224,13440.222998
70.6,144,13442.902833
161.8,192,13496.077662
61.0,120,13498.366541
51.4,96,13500.066994
61.0,120,13502.373827
51.4,96,13554.795668
51.4,96,13556.796319
51.4,96,13558.487797
51.4,96,13560.156336
51.4,96,13562.330523
104.2,168,13625.687128
129.8,152,13628.531523
160.8,192,13634.020846
74.0,120,13688.83928
107.6,224,13693.49583
115.4,176,13697.017414
73.8,112,13753.650995
51.4,96,13755.741406
61.0,120,13758.014328
70.6,144,13761.149945
85.0,120,13812.858697
98.6,144,13815.428821
108.0,160,13818.395888
51.4,96,13820.088363
61.0,120,13871.68142
61.0,120,13874.127879
51.4,96,13875.738574
51.4,96,13877.496871
74.0,120,13949.307873
51.4,96,13951.081131
61.0,120,13953.399932
93.2,128,13956.089741
51.4,96,13957.889927
112.2,168,14011.776851
71.0,120,14014.25722
150.4,176,14017.889508
94.2,128,14070.968592
85.0,120,14073.135798
143.2,168,14076.647409
92.2,168,14138.591792
61.0,120,14141.514975
115.4,176,14145.259961
51.4,96,14147.146916
85.0,120,14208.142833
51.4,96,14210.300066
141.0,160,14213.275111
51.4,96,14215.235869
151.6,184,14267.778388
51.4,96,14269.667338
51.4,96,14274.05361
85.0,120,14276.688564
96.2,128,14329.223104
73.8,112,14331.48406
51.4,96,14333.287238
51.4,96,14336.268268
124.8,152,14340.788184
51.4,96,14392.811091
51.4,96,14394.758884
84.0,120,14397.022831
74.6,144,14399.73458
113.8,152,14470.668925
51.4,96,14472.907939
51.4,96,14474.88964
51.4,96,14477.144612
142.2,168,14530.039189
51.4,96,14531.955066
135.6,184,14535.83968
73.0,120,14538.447707
173.6,224,14592.024461
69.0,120,14594.397118
51.4,96,14596.697965
73.8,112,14598.921021
83.6,144,14656.200875
139.2,168,14659.323525
126.6,184,14662.910934
61.0,120,14715.476391
51.4,96,14717.45909
80.6,144,14720.6346
102.6,144,14723.364301
75.0,120,14780.929392
61.0,120,14783.476581
82.0,120,14785.813333
101.8,192,14838.479522
96.2,128,14841.108492
69.0,120,14843.670641
126.8,152,14846.903997
222.4,336,14901.552883
51.4,96,14903.303205
73.8,112,14905.360703
51.4,96,14955.093733
303.4,336,14962.397206
89.8,192,15025.739848
102.2,168,15029.183642
129.8,152,15032.31427
430.8,432,15089.961143
62.6,104,15092.374689
61.0,120,15251.581024
89.8,192,15255.696022
649.0,525,15325.868404
555.0,525,15391.323399
155.2,288,15461.565594
78.6,144,15464.43991
96.2,128,15467.250396
510.0,525,15547.779087
303.6,384,15649.52605
51.4,96,15652.018387
611.0,525,15879.236879
51.4,96,15926.936346
516.0,525,16162.788755
607.0,525,16373.205171
94.6,144,16376.199166
62.6,104,16378.399284
178.6,264,16542.146478
230.8,272,16548.599225
122.6,224,16719.50129
451.6,464,16780.677724
85.0,120,16783.223916
311.2,368,16839.112488
553.0,525,17014.449695
235.0,320,17025.069301
248.4,336,17083.290637
51.4,96,17085.48876
115.8,192,17089.304557
256.4,336,17147.865983
62.6,104,17150.274544
401.0,525,17258.773454
105.8,152,17311.646091
80.2,168,17319.068245
51.4,96,17321.38904
51.4,96,17323.363761
299.2,328,17462.783996
271.2,408,17540.452337
249.6,264,17545.594589
262.4,336,17783.288074
364.0,525,17908.672837
137.6,184,17965.516856
163.2,208,17970.849597
390.8,512,18059.208355
195.2,248,18064.37953
295.2,328,18113.786432
214.0,280,18161.823994
93.6,144,18163.664074
85.0,120,18165.41639
542.0,525,18374.931215
102.2,168,18581.125919
573.0,525,18812.149239
577.0,525,18879.428357
586.0,525,19074.638429
600.0,525,19123.285365
625.0,525,19195.637918
533.0,525,19262.104209
505.0,525,19319.379074
61.0,120,19321.571213
554.0,525,19547.133135
51.4,96,19548.743828
494.0,525,19612.697838
410.0,525,19865.777185
62.6,104,19868.010216
61.0,120,19870.205346
394.0,440,20059.806415
62.6,104,20061.65647
568.0,525,20274.180251
477.6,464,20428.220399
560.0,525,20484.990614
630.0,525,20718.240979
95.8,192,20845.097806
173.6,264,20850.288927
61.0,120,20852.490041
177.4,296,21070.069306
192.0,200,21073.387434
575.0,480,21233.784585
368.0,440,21446.616543
407.4,416,21564.569176
200.0,240,21569.505977
51.4,96,21611.787929
173.0,200,21616.2869
235.0,320,21721.865618
51.4,96,21723.983954
51.4,96,21726.74158
51.4,96,21729.214969
560.0,525,21858.817454
148.0,200,22042.314842
168.6,184,22045.334768
224.0,320,22101.968349
168.6,184,22106.200034
431.4,416,22223.200216
111.8,152,22225.972801
548.0,525,22354.280748
160.4,176,22526.398562
522.0,525,22692.533373
62.6,104,22694.307628
429.0,525,22751.584489
609.0,525,22983.337857
595.0,525,23215.340559
51.4,96,23217.125785
625.0,525,23437.273184
618.0,525,23658.178556
569.0,525,23857.113669
573.0,525,24018.726569
467.4,456,24258.870504
530.0,525,24487.446368
580.0,525,24630.568706
253.6,344,24841.20653
174.4,256,24992.628677
682.0,525,25181.846769
597.0,525,25428.529222
562.0,525,25645.760418
614.0,525,25861.36197
250.0,280,25866.1382
86.2,168,25948.846066
51.4,96,25950.753966
489.0,525,26123.422307
445.0,525,26488.911111
479.0,525,26689.260442
141.8,232,26763.84802
379.0,360,26770.768517
147.2,168,26852.879977
159.0,200,26856.479354
234.4,296,26935.767365
51.4,96,26937.542618
102.4,136,26939.795594
450.0,525,27145.938437
72.2,128,27148.783829
593.0,525,27489.324336
624.0,525,27792.30327
516.0,525,28078.971813
581.0,525,28722.97593
134.4,176,28725.651946
547.0,525,28922.640763
314.2,328,29004.994873
500.0,525,29323.9318
529.0,525,29712.576697
464.0,525,30066.583353
188.2,328,30074.276238
451.2,488,30220.350881
83.4,136,30304.526008
70.6,144,30308.051996
51.4,96,30309.858241
524.0,525,30643.995886
70.0,120,30645.832814
548.0,525,30818.431361
463.0,525,31095.426048
195.8,232,31099.957149
127.6,224,31104.320944
51.4,96,31182.189216
72.2,128,31184.458185
500.0,525,31366.744506
517.0,525,31705.078866
528.0,525,31962.992289
418.4,456,32134.84182
606.0,525,32222.277048
522.4,496,32320.111471
190.0,280,32352.289438
51.4,96,32354.097603
558.0,525,32428.350077
502.0,480,32491.018522
83.4,136,32493.223626
153.6,224,32497.583967
184.2,248,32574.610026
168.6,184,32578.097701
580.0,525,32668.467083
546.0,525,32738.150772
158.6,224,32818.567764
209.6,224,32821.532835
202.2,208,32911.704746
276.6,264,32916.495935
564.0,525,33014.989596
591.0,525,33091.786267
116.6,144,33120.825626
70.6,144,33123.620154
82.6,144,33126.384762
169.0,200,33180.177937
399.2,488,33265.500812
462.0,525,33359.713917
73.8,112,33361.525074
544.0,520,33485.192429
484.0,525,33597.656736
572.0,525,33725.154849
568.0,525,33763.456443
503.0,525,33820.298466
146.2,168,33822.200381
340.0,320,33949.313522
62.6,104,33950.928205
571.0,525,34062.847969
518.0,525,34197.552812
175.8,192,34333.252996
530.0,525,34422.640003
469.0,525,34514.891354
112.2,208,34518.092794
159.8,192,34546.691331
