#{"t_start": 1751109197.9007502, "env_id": "VizdoomHealthGathering-v0"}
r,l,t
51.4,96,6667.249783
51.4,96,6747.19793
51.4,96,6748.64506
51.4,96,6750.326561
51.4,96,6752.309258
51.4,96,6753.936904
51.4,96,6812.07539
51.4,96,6813.673116
128.2,168,6815.963988
97.0,160,6818.388503
97.2,168,6879.229759
51.4,96,6880.64996
51.4,96,6882.011319
51.4,96,6883.692821
51.4,96,6942.310026
73.8,112,6944.073309
51.4,96,6945.417712
51.4,96,6947.029401
94.6,144,6949.541682
110.0,160,7035.199555
105.8,152,7037.677926
51.4,96,7039.002383
83.4,136,7114.111474
62.6,104,7115.946565
51.4,96,7117.452537
51.4,96,7119.11509
105.8,152,7122.243721
