#{"t_start": 1752353990.9486938, "env_id": "VizdoomHealthGathering-v0"}
r,l,t
508.0,152,601.717067
572.0,168,604.284785
412.0,128,604.922106
860.0,240,606.319915
540.0,160,607.05298
380.0,120,607.641928
2100.0,525,610.146818
1276.0,344,611.704213
796.0,224,612.764912
1020.0,280,619.567957
380.0,120,620.42121
476.0,144,621.409102
572.0,168,622.548101
540.0,160,624.123944
284.0,96,624.639089
284.0,96,638.230357
284.0,96,640.31685
572.0,168,641.555086
1084.0,296,643.55979
380.0,120,644.485848
2100.0,525,651.623043
1020.0,280,653.179935
892.0,248,655.019093
1052.0,288,658.547802
604.0,176,660.184992
284.0,96,660.954965
476.0,144,662.826531
732.0,208,664.973511
1404.0,376,668.269876
668.0,192,669.775907
892.0,248,683.131238
380.0,120,684.08622
604.0,176,685.503973
476.0,144,686.343264
636.0,184,688.53501
1052.0,288,691.992918
476.0,144,693.356333
636.0,184,695.175047
444.0,136,696.913961
1884.0,496,731.891854
668.0,192,733.272221
284.0,96,734.357856
668.0,192,736.41693
828.0,232,740.644315
572.0,168,742.713854
1724.0,456,746.893342
1852.0,488,756.256238
1116.0,304,762.554121
668.0,192,764.678027
2100.0,525,769.884318
572.0,168,771.313046
668.0,192,773.360156
2100.0,525,777.952046
2100.0,525,793.797781
284.0,96,794.296968
1916.0,504,808.702855
604.0,176,810.176914
380.0,120,811.523315
636.0,184,813.472104
1180.0,320,816.629662
1532.0,408,820.373653
2100.0,525,827.760902
284.0,96,828.487958
