#{"t_start": 1752319385.827803, "env_id": "VizdoomTakeCover-v0"}
r,l,t
-8.2,105,1530.551898
1.3,129,1530.999701
5.8,140,1561.579941
-21.0,73,1561.667707
-32.4,44,1561.724555
40.2,101,1561.844235
-18.1,80,1561.945963
10.7,27,1561.992838
-16.1,85,1562.20527
-1.0,123,1578.207486
16.5,167,1578.66626
-9.8,101,1579.165924
-16.7,84,1579.540921
5.2,138,1600.082999
-25.9,61,1600.158797
-28.6,54,1600.250552
22.9,58,1600.358263
-28.7,54,1600.431069
20.7,52,1600.526814
-6.3,110,1600.71132
-22.5,69,1617.828554
-0.8,123,1618.192582
-25.1,63,1618.346171
-24.6,64,1618.590518
-0.0,125,1618.863789
-22.9,68,1637.413193
-22.3,70,1637.511929
-12.5,94,1637.66153
10.5,152,1637.829081
-76.1,60,1637.899892
24.1,61,1637.983668
-66.5,84,1656.858205
49.2,123,1657.124493
-9.4,102,1657.477549
2.7,132,1657.859527
-31.7,171,1680.776257
17.8,45,1680.833105
-22.3,70,1680.924859
29.8,75,1681.048529
-1.5,122,1681.259964
-28.4,54,1681.32479
-22.5,69,1681.434497
-15.9,86,1698.823007
24.0,60,1699.034441
-21.5,72,1699.459306
-25.7,61,1699.592948
-16.1,85,1699.976921
-9.8,101,1700.42273
22.5,57,1718.99308
-2.2,120,1720.890008
65.1,288,1725.132666
-23.0,68,1726.332458
-33.3,42,1759.094864
19.0,48,1759.706229
18.5,47,1760.415333
25.2,188,1763.278677
-28.7,54,1764.034657
-8.3,105,1765.786972
-21.4,72,1782.912186
15.2,38,1783.754932
23.9,60,1784.571748
-7.3,107,1785.965023
-13.6,91,1787.22266
-4.4,114,1788.881227
-22.1,70,1816.180239
-6.7,109,1817.877701
-9.9,101,1819.295909
-38.4,154,1822.648945
-15.6,86,1824.535899
13.1,33,1842.383183
-1.1,123,1844.191349
19.0,48,1844.896463
-21.4,72,1845.819994
-17.3,82,1847.021781
-22.4,69,1847.855552
-0.7,124,1866.829822
-10.2,100,1869.086788
-18.5,79,1870.81417
3.7,135,1874.086421
-28.2,55,1874.869327
-27.7,56,1875.696117
-23.3,67,1892.518142
-25.3,62,1893.28509
-6.7,109,1894.894787
-64.4,89,1896.220243
11.9,30,1896.690984
25.5,64,1897.623491
4.4,136,1921.621331
4.7,137,1924.113667
18.5,172,1926.637918
-32.4,44,1927.355001
16.9,43,1928.17082
18.1,46,1928.908847
-9.6,101,1948.169351
-23.1,68,1949.308307
-21.3,72,1950.386424
19.5,49,1951.063613
54.5,137,1952.943587
42.1,106,1954.495438
11.5,29,1984.923087
-62.4,94,1987.94002
-15.8,86,1989.247524
5.8,140,1991.532415
-22.9,68,1992.401093
-32.4,44,1992.874827
36.9,93,2015.46842
10.5,152,2018.760618
1.7,130,2022.063786
-17.1,83,2023.231664
9.2,23,2023.583723
-15.9,86,2040.396772
-22.5,69,2041.409065
34.5,87,2042.691637
-18.3,80,2043.92434
4.0,135,2045.706575
-23.6,66,2046.735824
43.7,110,2068.289198
-7.0,108,2069.83307
-18.3,80,2071.158526
-8.7,104,2072.564766
-23.2,67,2073.272874
21.0,53,2074.053785
-16.2,85,2095.512414
-21.0,73,2096.497779
-22.8,68,2097.70156
12.0,30,2098.168314
-22.9,68,2099.078878
-17.6,81,2100.364441
-0.8,123,2101.986106
21.4,54,2123.424786
15.2,38,2124.249581
-9.7,101,2125.683747
-8.2,105,2127.231609
4.1,136,2129.056729
24.2,61,2130.08498
31.8,80,2159.26995
-19.8,76,2160.482708
-12.9,93,2161.718405
59.2,148,2163.872645
-15.5,87,2165.267915
17.5,44,2181.926376
-9.1,103,2183.563001
-4.5,114,2184.949294
-17.3,82,2186.167038
-97.7,131,2188.398073
-22.0,70,2224.583328
-19.0,78,2225.773147
-30.0,50,2226.502198
-1.2,122,2228.27047
-22.1,195,2230.869521
27.5,69,2267.598322
-22.3,70,2268.745257
-10.4,99,2270.022842
-17.2,82,2271.261529
-23.3,67,2272.176083
-18.3,80,2273.372884
-10.8,98,2293.583848
44.7,112,2295.268344
-6.8,108,2296.841139
-35.7,36,2297.26301
-18.8,78,2298.458814
-15.0,88,2299.678553
26.8,192,2325.655101
20.4,51,2326.404099
-25.1,63,2327.315662
14.2,36,2327.905086
13.7,35,2328.297038
-23.0,68,2329.153747
-10.2,100,2330.658723
-26.9,58,2355.247982
21.8,55,2356.16852
0.9,128,2358.17316
-17.0,83,2359.293166
22.6,57,2360.195753
-28.4,54,2360.926798
-21.5,72,2378.973548
13.1,33,2379.436311
-9.6,101,2380.919346
4.0,135,2383.007763
-100.1,125,2385.007416
-17.6,81,2386.226158
20.0,50,2424.931674
-28.7,54,2425.735525
-7.6,106,2427.301339
15.5,39,2427.765099
-16.7,84,2428.818283
-1.7,121,2431.096193
-7.9,106,2463.702018
5.0,138,2465.869223
-21.8,71,2466.880519
22.6,57,2467.700328
-58.5,104,2469.123522
-17.3,82,2470.388141
27.7,70,2503.390905
17.3,44,2504.052137
11.0,28,2504.498944
-28.6,54,2505.464362
-20.0,75,2506.610297
-18.4,79,2507.763215
56.0,140,2509.852629
-10.5,99,2536.222128
-37.3,32,2536.820527
-28.7,54,2537.985412
13.5,34,2538.495051
-38.1,30,2538.98474
-26.1,60,2539.992048
28.8,72,2541.054208
-21.1,73,2542.195158
-19.6,76,2560.688712
-11.7,96,2562.268489
-25.8,61,2563.02746
-24.9,63,2563.889156
24.6,62,2564.668073
36.8,217,2592.762959
21.7,55,2593.532901
-7.9,106,2595.074778
-18.6,79,2596.490992
11.1,28,2596.9368
10.8,27,2597.400559
-11.5,97,2598.789845
-24.9,63,2599.590704
-17.3,82,2615.871176
-28.4,54,2616.861528
19.2,48,2617.594568
-19.5,77,2618.565971
33.6,84,2619.941294
0.8,127,2621.516084
-17.2,82,2651.349322
-27.2,57,2652.476309
-31.0,48,2653.218324
-16.4,84,2654.206682
-9.5,102,2655.818373
-8.7,104,2657.416101
-0.6,124,2678.459839
-10.0,100,2680.767668
18.6,47,2681.837807
50.2,126,2684.319173
-28.6,54,2684.930538
-11.3,97,2686.400608
-21.1,73,2706.41809
-33.3,42,2707.065358
18.1,171,2709.694331
-28.7,54,2711.658079
-21.0,73,2713.500154
-77.2,57,2715.033056
-15.4,87,2744.897211
-17.2,82,2745.949398
-25.1,63,2746.754246
10.7,152,2749.276502
-17.1,83,2750.50023
-19.0,78,2751.657137
-15.5,87,2774.691552
-0.3,125,2777.211814
-12.3,95,2779.550561
-21.9,71,2780.928877
22.2,56,2781.963111
-21.3,72,2783.167891
-20.8,73,2802.705653
-14.8,88,2804.118876
14.9,38,2804.634496
1.3,129,2806.464604
-26.7,59,2807.343254
-69.2,202,2839.981991
-28.9,53,2840.721015
-0.7,124,2842.61196
-25.9,61,2843.523522
-27.0,58,2844.301443
13.2,33,2844.824045
-28.7,54,2845.586008
-4.8,113,2864.643057
-26.7,184,2867.435592
11.8,30,2867.914311
-25.5,62,2868.843826
-22.1,70,2869.954855
10.2,26,2870.323868
23.7,60,2871.209502
48.5,122,2906.441304
11.9,30,2906.733523
-24.0,65,2907.787705
-13.0,93,2909.209903
-12.0,95,2910.320932
28.5,72,2911.284356
-0.9,123,2939.926777
-22.4,69,2940.887209
21.4,179,2943.438389
-14.1,90,2944.682064
31.4,79,2975.003994
-16.8,83,2976.302523
23.2,58,2977.057504
-12.1,95,2978.483691
-0.5,124,2980.027563
-11.8,96,2981.333073
-16.5,84,3010.2727
-27.1,58,3011.350817
11.2,153,3013.765362
22.2,56,3014.598135
-26.1,60,3015.329181
-8.4,104,3016.720461
-25.1,63,3038.989921
-23.0,68,3040.217639
18.4,171,3042.471612
18.4,46,3043.014162
11.4,29,3043.50086
20.0,50,3044.183037
-15.9,86,3045.642136
-11.7,96,3066.955153
-36.6,34,3067.711132
17.6,44,3068.876017
15.1,38,3069.692833
36.0,90,3071.322477
-7.2,107,3072.994007
22.9,58,3073.887619
27.4,69,3108.141039
12.4,31,3108.736446
32.0,80,3110.920607
-0.4,124,3113.143663
-21.3,72,3114.194852
-28.5,54,3114.917919
-12.5,94,3116.169573
20.1,176,3135.716313
44.6,112,3137.275144
-19.0,78,3138.294419
5.1,138,3140.330975
-21.1,73,3173.131279
-22.4,69,3175.365307
-17.0,83,3177.988294
-28.2,55,3179.436422
-11.3,97,3182.195046
-27.9,56,3184.118903
1.8,130,3232.624218
14.8,162,3234.976928
20.8,177,3237.812347
26.1,66,3238.780757
-25.7,61,3260.496698
-21.2,72,3261.592767
-20.4,74,3262.627002
9.7,150,3264.685499
35.8,90,3266.020928
-33.2,42,3266.617333
-8.9,103,3293.339888
6.0,140,3295.589872
-11.5,97,3297.34119
-17.1,83,3299.181271
15.6,39,3300.331196
-1.4,122,3335.796376
-38.4,29,3336.501491
24.2,61,3338.000483
-28.0,55,3339.184318
-42.8,143,3342.441609
-22.0,70,3343.927636
-21.2,72,3345.132416
7.2,143,3376.999216
22.1,56,3377.87288
-22.9,68,3378.749536
-15.1,88,3379.873531
25.1,63,3380.813019
-12.4,94,3382.332955
13.0,33,3430.948975
-20.3,75,3432.084938
55.2,138,3433.914047
10.3,151,3436.305654
-17.0,83,3437.641083
2.7,132,3460.526895
21.1,53,3461.270906
-22.9,68,3462.214383
-22.7,69,3463.071092
-36.9,33,3463.635584
15.0,163,3466.356309
-16.4,84,3486.545331
-28.0,55,3487.43994
-28.4,54,3488.231823
-21.4,72,3489.446575
-17.0,83,3490.545637
68.4,171,3492.92328
11.3,29,3526.87351
-53.6,116,3528.478219
27.9,70,3529.632134
4.5,137,3531.682652
-26.0,60,3532.686967
26.6,67,3533.744141
10.8,27,3559.061453
-37.3,32,3559.494295
-59.3,102,3561.011239
-22.4,69,3561.887896
-22.5,69,3562.916145
-22.2,70,3563.95437
14.1,36,3564.517863
36.9,93,3565.691725
11.6,154,3593.20716
-11.9,96,3594.542588
-6.1,110,3596.1094
25.4,189,3629.138094
19.1,48,3629.970867
-21.4,72,3631.446921
12.3,31,3632.138073
32.7,82,3633.856479
-23.8,66,3635.405338
-20.0,75,3637.813899
-21.1,73,3639.843472
-9.1,103,3678.724519
-28.6,54,3679.821586
29.3,74,3680.839863
26.2,66,3682.010732
-37.9,31,3682.427619
7.6,144,3684.507058
-16.8,83,3708.54878
-2.8,118,3710.493581
-22.0,70,3711.543773
0.1,126,3713.30307
-71.4,72,3714.36523
-11.3,97,3743.180189
-25.7,61,3743.986035
-28.0,55,3744.926521
-30.3,50,3745.611689
-20.1,75,3746.732691
10.4,151,3748.890922
-21.6,71,3750.104676
-16.8,83,3776.426303
0.9,128,3778.131742
-30.2,50,3778.831871
-0.5,124,3781.776998
31.1,78,3783.289953
15.9,40,3784.213483
21.9,55,3817.039718
-36.4,34,3817.592241
11.6,29,3818.235521
6.4,141,3820.305985
15.4,39,3820.868482
-0.3,125,3822.518071
-26.9,58,3823.28901
-20.7,74,3845.912523
-0.8,123,3848.031857
9.8,25,3848.401868
-68.3,80,3849.561767
-8.6,104,3851.113617
-50.9,123,3852.849975
-22.9,68,3895.53585
-21.4,72,3896.646879
-17.2,82,3897.836698
-16.9,83,3898.994602
-6.5,109,3900.602304
-8.6,104,3902.220976
27.5,69,3927.978112
-7.0,108,3929.727434
-26.5,184,3932.318508
16.9,43,3932.929872
58.0,145,3954.189034
-0.3,125,3956.566677
3.5,134,3958.417728
-8.6,104,3959.891787
14.9,38,3960.47423
-5.7,111,3982.336778
3.5,134,3984.31449
-3.8,116,3985.863349
-25.1,63,3986.692135
1.4,129,4008.217583
-11.6,96,4010.48153
-15.6,86,4012.347541
24.0,60,4013.665018
-9.9,101,4015.784353
15.5,39,4016.673974
-15.5,87,4018.365452
-21.1,73,4037.064457
-18.3,80,4038.33107
-22.0,70,4039.41617
-19.6,76,4040.51922
-25.8,61,4041.349002
-23.7,66,4042.437093
22.3,56,4043.211024
-22.9,68,4072.638347
-22.2,70,4075.469777
-22.3,70,4077.687846
-28.0,55,4079.408246
26.4,191,4085.238658
15.6,39,4086.325752
23.2,58,4112.078897
-8.9,103,4116.373416
-24.1,65,4118.807907
-22.2,70,4121.325177
-28.2,55,4122.548905
26.5,192,4126.543226
-17.3,82,4157.215221
-22.1,70,4158.300319
-22.3,70,4159.659686
22.2,56,4161.261403
-6.7,109,4163.399687
-5.7,111,4165.869083
-13.2,92,4208.43229
-8.4,104,4209.850494
-12.2,95,4211.350485
-23.1,68,4212.430597
48.7,122,4214.120079
-33.5,42,4241.004202
-18.0,80,4242.330655
36.7,92,4243.808703
14.2,36,4244.338288
-47.6,131,4246.125509
-25.3,62,4246.981221
-16.9,83,4248.109206
-20.1,75,4277.38992
24.1,61,4278.48599
17.0,43,4279.05447
-21.6,71,4280.081724
-67.3,82,4281.227659
9.9,25,4281.623601
-18.4,79,4282.679778
26.2,66,4283.778839
-73.0,68,4307.658993
-25.8,61,4308.936577
-22.8,68,4309.942886
14.0,35,4310.474466
-23.3,67,4311.368076
-37.0,33,4311.8827
-21.9,71,4312.929899
33.6,84,4314.164599
11.3,29,4358.005386
-21.6,71,4359.080511
-8.8,103,4360.411952
-7.6,106,4362.32384
-3.7,116,4364.008336
16.8,42,4364.656603
27.4,69,4412.335129
-24.4,64,4413.32249
-11.7,96,4414.642959
-1.6,121,4416.57978
-23.6,66,4417.674853
-30.1,50,4418.569461
24.6,62,4419.488005
-18.6,79,4447.970854
-16.4,84,4449.329221
-15.9,86,4450.67263
-0.0,125,4452.630395
26.1,66,4453.526001
-6.9,108,4485.75982
-20.7,74,4487.346577
24.7,62,4488.539388
17.1,168,4490.967896
2.5,132,4492.811966
-8.8,103,4519.48565
44.1,111,4521.245944
-22.1,70,4522.410829
-22.4,69,4523.456035
-53.8,116,4525.104628
-25.6,61,4526.227625
14.2,36,4569.675462
-3.6,116,4573.161143
-6.8,108,4576.216974
-25.0,63,4577.906456
-8.7,104,4580.204313
-16.1,85,4612.796174
-15.9,86,4613.989983
6.1,141,4616.156192
-16.0,85,4617.432778
32.7,82,4618.530842
27.2,193,4653.904271
-26.7,59,4654.74103
-21.2,72,4655.856049
-23.5,67,4656.888288
-26.1,60,4657.769932
-23.5,67,4658.639606
-27.8,56,4659.644919
-24.4,64,4682.381131
-69.1,78,4683.685643
-21.2,72,4684.761766
-32.0,45,4685.300326
25.3,64,4686.146065
5.0,138,4688.398044
20.3,176,4711.104337
-18.1,80,4712.788833
-21.4,72,4714.425457
-36.4,34,4715.194402
11.3,29,4715.878572
-11.4,97,4718.224301
-33.2,42,4718.689058
-21.9,71,4744.52598
11.0,28,4744.941868
-28.3,55,4745.822514
7.4,144,4747.98573
-28.0,55,4748.860391
-17.3,82,4750.001341
14.0,35,4750.545885
-28.5,54,4751.250999
-15.4,87,4780.549666
-39.5,27,4781.150061
-30.7,49,4781.81628
1.3,129,4783.655364
17.7,45,4784.407353
-12.0,95,4785.846505
-20.9,73,4786.924623
-21.8,71,4839.410296
12.8,32,4839.987752
-28.4,54,4840.87139
-3.7,116,4842.64764
7.6,144,4845.064179
-36.6,34,4845.616702
-20.5,74,4877.719871
27.5,69,4878.900714
18.8,47,4879.54599
-8.7,104,4881.012069
-21.8,71,4882.07024
15.8,40,4882.6088
34.4,86,4883.788645
-18.2,80,4910.318714
11.5,29,4910.756544
-22.3,70,4912.027147
-4.3,115,4913.708651
-17.7,81,4914.914428
-21.7,71,4915.974592
-21.5,72,4916.934027
10.4,26,4917.265142
32.7,82,4936.446858
-72.8,68,4937.610746
14.9,38,4938.049573
-22.3,70,4939.377023
-38.2,30,4939.828816
16.1,41,4940.449157
-25.4,62,4941.419564
-0.3,125,4943.123008
-6.6,109,4983.317544
-22.0,70,4984.321859
21.4,54,4985.001042
-16.3,85,4986.117058
-21.2,72,4987.168249
16.2,41,4987.755679
-22.5,69,4988.724089
10.7,27,5019.980521
-22.0,70,5021.134436
31.6,79,5022.177648
-25.8,61,5023.086217
26.7,192,5025.838858
-22.1,70,5026.950886
13.1,33,5059.756177
-21.4,72,5060.789415
-54.3,115,5062.523777
-11.9,96,5063.961932
-21.7,71,5064.981207
-22.9,68,5066.012451
15.8,40,5066.516103
-21.4,72,5117.048
-17.4,82,5118.366476
7.6,144,5120.548641
-26.0,60,5121.46918
-19.8,76,5122.498428
-16.9,83,5171.064582
11.7,30,5171.532331
-22.9,68,5172.695221
-9.9,101,5174.155318
11.7,30,5174.604119
-15.3,87,5175.805905
-7.5,107,5177.5283
-77.5,57,5178.478758
-23.0,68,5234.497985
-25.6,61,5235.671847
-22.4,69,5236.689126
16.2,41,5237.397234
-15.7,86,5238.417506
-15.6,86,5240.010247
-22.1,70,5240.894883
-7.6,106,5259.711574
-33.0,43,5260.240161
-25.3,62,5261.056976
20.3,51,5261.94959
-0.5,124,5263.711878
-22.3,70,5264.644385
-7.3,107,5287.985979
-19.8,76,5289.172805
4.5,137,5291.070732
-24.4,64,5291.982294
19.0,48,5292.56374
-21.6,71,5293.719649
10.3,26,5294.312066
-24.1,65,5321.70383
-9.5,102,5323.230748
-49.6,126,5325.463778
14.5,37,5325.923549
-16.5,84,5327.118354
-20.4,74,5328.183506
20.0,50,5328.924525
64.9,163,5376.506309
-25.1,63,5377.35903
