#{"t_start": 1752660785.4224875, "env_id": "VizdoomHealthGathering-v0"}
r,l,t
51.4,96,1712.887941
73.8,112,1715.1459
85.0,120,1769.143428
83.4,136,1771.244806
103.6,144,1773.391063
73.8,112,1775.166314
128.6,224,1820.485062
61.0,120,1822.298211
62.6,104,1824.266944
62.6,104,1825.752968
51.4,96,1863.874972
51.4,96,1866.862977
70.6,144,1869.279511
85.0,120,1870.957022
85.0,120,1913.524134
111.6,144,1916.132156
62.6,104,1917.855544
61.0,120,1919.664705
61.0,120,1956.273756
62.6,104,1958.554653
73.8,112,1960.550314
107.4,136,1963.617109
61.0,120,2015.312796
107.0,160,2017.652535
168.8,192,2020.736285
73.8,112,2022.257215
72.2,128,2059.341994
81.2,168,2061.860255
62.6,104,2063.344286
73.8,112,2108.435642
70.6,144,2110.575916
129.8,152,2113.11213
94.6,144,2115.146687
70.6,144,2159.825148
62.6,104,2161.480719
73.8,112,2163.033564
51.4,96,2164.516596
64.0,120,2206.412503
70.6,144,2210.095649
85.0,120,2212.873217
110.6,144,2216.352909
127.4,176,2264.219838
107.4,136,2266.391028
73.8,112,2267.906973
73.8,112,2269.404964
51.4,96,2311.49934
73.8,112,2313.182835
51.4,96,2314.593063
118.6,144,2317.100354
73.8,112,2362.739246
85.0,120,2364.605253
51.4,96,2366.077315
70.6,144,2368.223572
174.6,184,2406.6358
61.0,120,2408.445956
86.6,144,2410.684966
96.6,144,2413.37078
137.8,192,2465.009619
73.8,112,2466.701093
51.4,96,2468.252941
94.6,144,2505.009598
73.8,112,2507.761235
118.6,144,2512.458667
107.6,144,2516.771129
85.0,120,2555.198316
139.4,176,2558.086589
51.4,96,2559.476869
137.2,168,2561.805639
83.4,136,2601.761735
85.0,120,2603.573887
92.8,192,2606.240752
96.2,128,2651.418877
85.0,120,2653.176174
99.6,144,2655.028219
78.6,144,2657.296151
85.0,120,2702.343626
51.4,96,2704.417078
73.8,112,2706.963265
51.4,96,2708.623822
61.0,120,2759.181553
51.4,96,2760.874027
51.4,96,2762.219426
83.4,136,2764.13929
73.8,112,2765.823782
71.0,120,2803.85802
51.4,96,2805.475693
133.2,168,2808.340028
191.6,264,2852.343297
104.2,168,2854.862556
51.4,96,2856.259818
73.8,112,2857.764792
117.0,160,2895.987526
136.2,168,2898.492823
73.8,112,2900.165347
91.6,144,2945.403312
73.8,112,2947.210477
94.6,144,2949.258996
129.8,152,2951.446145
61.0,120,3002.717965
87.6,144,3005.517475
61.0,120,3007.203963
64.0,120,3008.828616
73.8,112,3049.468881
84.0,120,3051.411684
96.2,128,3053.058279
69.0,120,3054.67994
73.8,112,3093.127074
73.8,112,3095.504711
98.6,144,3097.613071
107.4,136,3099.494038
71.6,144,3138.600408
112.2,168,3140.91721
96.2,128,3142.839067
94.6,144,3183.145227
70.6,144,3185.213693
73.8,112,3186.967001
51.4,96,3188.276498
73.8,112,3243.921618
102.6,144,3246.358099
101.6,144,3248.368722
117.6,144,3250.304541
151.8,272,3294.878283
63.0,120,3296.558786
61.0,120,3298.376921
107.6,144,3351.121802
118.6,144,3353.786671
138.0,160,3356.035653
83.4,136,3398.118061
83.4,136,3400.992371
116.6,144,3404.158899
51.4,96,3406.253295
73.8,112,3453.41212
51.4,96,3455.076667
51.4,96,3456.554713
51.4,96,3458.323979
141.0,160,3460.491181
73.8,112,3506.388381
51.4,96,3507.627067
129.8,152,3510.273985
118.6,144,3512.412264
94.6,144,3559.702737
145.4,176,3562.566077
51.4,96,3564.228628
51.4,96,3565.632871
51.4,96,3609.36287
73.8,112,3611.170036
51.4,96,3612.545355
51.4,96,3613.887764
93.6,144,3664.433528
84.0,120,3666.355385
80.0,120,3668.384954
114.2,168,3671.050823
73.8,112,3722.418387
51.4,96,3724.239515
199.6,224,3727.14175
73.8,112,3728.907026
73.8,112,3766.165341
51.4,96,3767.568586
85.0,120,3769.382732
73.8,112,3771.005391
61.0,120,3824.660834
51.4,96,3826.304437
51.4,96,3827.770514
51.4,96,3829.176752
61.0,120,3830.768494
109.6,144,3870.73556
73.8,112,3873.175033
99.6,144,3876.090233
70.6,144,3878.893732
85.0,120,3929.715757
85.0,120,3931.613679
51.4,96,3933.098706
170.4,216,3982.128525
51.4,96,3983.68536
73.8,112,3985.228232
51.4,96,3986.737195
61.0,120,3988.653069
83.4,136,4024.832271
73.8,112,4026.371153
146.4,176,4028.910359
70.6,144,4066.980501
51.4,96,4068.424638
73.8,112,4070.00142
107.4,136,4072.069885
118.6,144,4116.004337
83.4,136,4118.205448
73.8,112,4119.740341
61.0,120,4121.495644
85.0,120,4169.604927
51.4,96,4171.064024
51.4,96,4172.567002
103.6,144,4175.010465
51.4,96,4176.305001
73.8,112,4212.872164
85.6,144,4215.998799
83.4,136,4218.793322
110.6,144,4220.832865
51.4,96,4270.792198
91.6,144,4272.998296
85.0,120,4274.766564
96.2,128,4276.437094
62.6,104,4310.657537
129.8,152,4313.095015
85.0,120,4314.915146
73.8,112,4316.86094
51.4,96,4364.411716
85.0,120,4366.407377
81.8,152,4368.674311
73.8,112,4370.148368
96.2,128,4423.64324
83.4,136,4425.720681
143.2,168,4428.556096
145.8,192,4471.42839
85.0,120,4473.315342
51.4,96,4474.571979
68.0,120,4476.258466
94.6,144,4516.597539
87.2,128,4518.728837
51.4,96,4520.106151
66.0,120,4521.777679
79.0,120,4562.332176
62.6,104,4563.888011
118.6,144,4566.176888
81.8,152,4568.477733
51.4,96,4569.933836
70.6,144,4616.869259
51.4,96,4618.304419
66.0,120,4619.881201
51.4,96,4621.29043
51.4,96,4658.898808
61.0,120,4661.031103
51.4,96,4662.254828
83.4,136,4664.089919
96.2,128,4700.13448
73.8,112,4701.904744
73.8,112,4703.632122
51.4,96,4704.968547
73.8,112,4706.543334
94.6,144,4749.321877
107.4,136,4751.381369
51.4,96,4752.596118
73.8,112,4754.224761
62.6,104,4799.302154
85.0,120,4801.2659
51.4,96,4802.784836
83.0,120,4804.687745
61.0,120,4848.938352
93.0,160,4851.365856
83.4,136,4853.468232
73.8,112,4855.15073
83.4,136,4901.001057
386.2,408,4907.075803
141.0,160,4954.41016
118.6,144,4956.291126
62.6,104,4958.15115
51.4,96,4959.48159
61.0,120,4999.530438
51.4,96,5001.694648
51.4,96,5004.015438
65.0,120,5007.179972
83.4,136,5040.901748
51.4,96,5042.424674
85.0,120,5044.3585
122.0,160,5046.801962
85.0,120,5096.829113
51.4,96,5098.575441
94.6,144,5101.981328
114.0,160,5105.217669
96.6,144,5155.481187
51.4,96,5157.275388
51.4,96,5158.637742
51.4,96,5159.989126
51.4,96,5161.446229
73.8,112,5200.146684
61.0,120,5201.93091
61.0,120,5203.826838
96.2,128,5205.644974
73.8,112,5246.29222
61.0,120,5248.106367
73.8,112,5249.819782
85.0,120,5251.757598
116.0,160,5294.725635
64.0,120,5296.453013
64.0,120,5298.233251
61.0,120,5299.925722
51.4,96,5346.128106
51.4,96,5347.736803
96.2,128,5349.605802
51.4,96,5350.843491
94.6,144,5352.893007
83.2,168,5391.824845
51.4,96,5393.299897
85.0,120,5395.164907
51.4,96,5396.345748
61.0,120,5441.481985
116.6,144,5443.582366
73.8,112,5445.274837
102.0,160,5447.598619
107.4,136,5491.480212
94.6,144,5493.617495
51.4,96,5495.111497
61.0,120,5496.828902
73.8,112,5534.310619
96.2,168,5537.519036
73.8,112,5540.194876
96.6,144,5600.622201
72.2,128,5603.682014
129.8,152,5606.600206
85.0,120,5608.510096
51.4,96,5649.275028
104.2,168,5652.057584
73.8,112,5653.721134
62.6,104,5655.316864
105.4,136,5696.550542
62.6,104,5700.851035
85.0,120,5703.462049
118.6,144,5706.167811
107.4,136,5744.736619
101.4,136,5746.682413
96.2,128,5748.734921
118.6,144,5751.227252
93.0,160,5791.213269
72.2,128,5794.331925
51.4,96,5796.926982
61.0,120,5799.601825
61.0,120,5847.651267
61.0,120,5849.475387
77.6,144,5851.510942
51.4,96,5853.043839
85.4,136,5890.72203
51.4,96,5892.179132
51.4,96,5893.599332
70.6,144,5895.797451
85.0,120,5934.104959
111.8,152,5936.517503
51.4,96,5937.697347
129.8,152,5939.67705
94.6,144,5973.9693
51.4,96,5976.302059
150.4,176,5979.946309
51.4,96,5981.8183
104.4,136,6030.554904
51.4,96,6032.106751
107.4,136,6034.220097
85.0,120,6035.957449
139.0,200,6088.491892
83.4,136,6090.419734
61.0,120,6092.391459
78.0,120,6216.190232
118.6,144,6218.46315
164.8,192,6221.29258
73.8,112,6222.856396
83.4,136,6271.634887
73.8,112,6274.635859
73.8,112,6277.301727
116.0,160,6279.546719
68.0,120,6318.236205
61.0,120,6320.013449
129.8,152,6322.391088
73.8,112,6324.048653
61.0,120,6369.472121
62.6,104,6371.375033
85.0,120,6373.774611
85.0,120,6376.267939
70.6,144,6423.821707
85.0,120,6425.486254
61.0,120,6427.054059
375.6,424,6470.418037
61.0,120,6472.367821
51.4,96,6473.898725
61.0,120,6522.839782
107.4,136,6524.822477
73.8,112,6526.409232
66.0,120,6528.07278
117.0,160,6564.538216
116.6,144,6566.95874
73.8,112,6568.735986
51.4,96,6570.065429
118.6,144,6606.980661
107.4,136,6608.759901
85.6,144,6611.232285
118.6,144,6654.845597
83.0,120,6657.085603
51.4,96,6658.445964
82.0,120,6660.150404
76.0,120,6661.880774
73.8,112,6705.00639
73.8,112,6706.558239
113.8,152,6708.699509
85.0,120,6710.246371
96.2,128,6761.927098
51.4,96,6763.901814
85.0,120,6766.374199
90.8,152,6770.16007
98.4,136,6811.308975
92.2,128,6813.230833
51.4,96,6814.722841
61.0,120,6816.368438
51.4,96,6854.654004
102.6,184,6857.442543
51.4,96,6858.845788
93.0,160,6897.133349
117.6,144,6899.566838
129.8,152,6901.695144
73.8,112,6903.493333
61.0,120,6942.277565
92.2,128,6944.362985
51.4,96,6945.599677
74.0,120,6947.35498
73.8,112,6949.000578
51.4,96,6996.933332
101.6,144,6999.148405
85.0,120,7000.962551
83.4,136,7003.061935
83.4,136,7040.324238
85.0,120,7042.070566
61.0,120,7043.937571
129.8,152,7084.504034
73.8,112,7086.561529
85.0,120,7088.548213
110.6,144,7090.64261
118.2,168,7140.39749
51.4,96,7141.952329
123.8,152,7144.314011
61.0,120,7146.066322
85.0,120,7183.635804
51.4,96,7185.279407
83.4,136,7187.116491
109.0,160,7189.648717
73.8,112,7242.266935
83.4,136,7244.375293
61.0,120,7246.266235
51.4,96,7247.788162
51.4,96,7249.191408
72.2,128,7293.193679
51.4,96,7294.65477
94.0,160,7296.911731
107.4,136,7335.327948
51.4,96,7337.036377
76.6,144,7339.08689
51.4,96,7340.357491
51.4,96,7341.889392
51.4,96,7384.448524
70.0,120,7386.334478
51.4,96,7387.95614
160.2,208,7390.892284
94.6,144,7426.297556
92.4,136,7428.403921
61.0,120,7430.288877
94.4,136,7472.545817
73.8,112,7475.506896
94.6,144,7480.882512
73.8,112,7484.580617
51.4,96,7487.59655
96.2,128,7529.860471
129.8,152,7531.902008
51.4,96,7533.217488
85.0,120,7535.171261
61.0,120,7571.76635
96.2,128,7573.521653
93.0,160,7576.070833
117.8,192,7617.541877
61.0,120,7619.583415
73.8,112,7621.314782
51.4,96,7622.611313
51.4,96,7624.32074
51.4,96,7663.062086
94.6,144,7666.500886
99.6,144,7669.839952
72.2,128,7671.721916
51.4,96,7712.730198
135.0,160,7716.906025
70.6,144,7720.934247
51.4,96,7723.020665
62.6,104,7762.564864
72.2,128,7764.40494
107.4,136,7766.522275
51.4,96,7767.941478
73.8,112,7806.70676
76.0,120,7808.429152
114.6,144,7810.522551
129.8,152,7812.700723
51.4,96,7860.551697
73.8,112,7862.803673
80.6,144,7864.874132
73.8,112,7866.449916
73.8,112,7910.494074
51.4,96,7912.056893
141.6,184,7914.623028
73.8,112,7916.244689
73.6,144,7982.847491
114.6,144,7984.79528
51.4,96,7986.128712
80.2,168,8023.061897
62.6,104,8025.305893
51.4,96,8027.686524
85.0,120,8030.158908
85.0,120,8031.721727
61.0,120,8068.540218
116.6,144,8070.987669
129.8,152,8073.05414
73.8,112,8074.622944
74.0,120,8112.746942
73.8,112,8114.511221
85.0,120,8116.179757
118.6,144,8119.361245
62.6,104,8158.866548
85.0,120,8160.611878
118.6,144,8162.518775
61.0,120,8164.209253
51.4,96,8224.646551
85.0,120,8226.659166
73.8,112,8228.38854
79.2,128,8229.941384
74.0,120,8272.253178
106.2,168,8274.783409
153.4,176,8277.311644
113.8,192,8321.014715
73.8,112,8322.777999
83.4,136,8324.867408
81.2,128,8326.946843
94.6,144,8375.618622
73.8,112,8377.35298
85.0,120,8378.893858
78.0,120,8381.657464
96.2,128,8424.544719
73.8,112,8426.205275
51.4,96,8427.412046
73.8,112,8428.862167
85.0,120,8466.768746
145.2,168,8469.091532
116.8,152,8471.497096
73.8,112,8473.076869
61.0,120,8510.513705
80.2,168,8513.015014
73.8,112,8514.888999
51.4,96,8516.369039
61.0,120,8553.607407
51.4,96,8555.141304
74.0,120,8557.061167
100.4,136,8558.929169
107.4,136,8606.626553
61.0,120,8608.545419
129.8,152,8610.715612
73.8,112,8612.347247
51.4,96,8649.80403
108.6,144,8652.080939
80.2,168,8654.493483
73.8,112,8655.940612
51.4,96,8694.964203
107.4,136,8696.842179
83.0,120,8698.836842
69.0,120,8700.548262
72.2,128,8739.428238
62.6,104,8741.016988
93.6,144,8743.261981
124.8,152,8745.428186
76.0,120,8784.156567
110.2,168,8786.500296
62.6,104,8788.100016
118.6,144,8790.384903
110.2,168,8839.992177
61.0,120,8841.818291
73.8,112,8843.46688
73.8,112,8845.924306
104.2,168,8886.475808
94.6,144,8888.637026
83.4,136,8890.654628
98.6,144,8934.310824
73.8,112,8935.856689
51.4,96,8937.152222
73.8,112,8938.790838
51.4,96,8978.594342
73.8,112,8980.414473
51.4,96,8981.814726
61.0,120,8983.576014
73.8,112,8985.506849
107.4,136,9027.009806
85.0,120,9028.546695
51.4,96,9029.970883
51.4,96,9031.442945
85.0,120,9080.766978
61.0,120,9082.588105
51.4,96,9084.013291
73.8,112,9086.322114
61.0,120,9088.99995
93.0,160,9134.63186
51.4,96,9136.047074
96.2,128,9138.013811
105.8,152,9140.326623
51.4,96,9176.774107
107.4,136,9178.811656
51.4,96,9180.263771
73.8,112,9181.810632
102.6,144,9218.247146
70.0,120,9219.854844
51.4,96,9221.401706
70.6,144,9223.407339
51.4,96,9257.679642
73.8,112,9259.369122
105.0,160,9262.195561
152.4,176,9266.166935
85.0,120,9307.086453
62.6,104,9308.572478
94.2,128,9310.113354
78.0,120,9311.799843
62.6,104,9349.14293
122.8,152,9351.435795
70.6,144,9353.428465
93.0,160,9394.849641
73.8,112,9396.775487
96.2,128,9398.475938
121.2,168,9401.027113
113.6,144,9449.470501
51.4,96,9452.664954
84.4,136,9455.948169
61.0,120,9457.644631
61.0,120,9494.231741
156.8,192,9497.577788
118.6,144,9499.58043
123.0,160,9543.134899
128.2,168,9545.66114
80.0,120,9547.617905
51.4,96,9548.851604
118.6,144,9586.332323
61.0,120,9588.046736
51.4,96,9589.471923
115.6,184,9591.952286
73.8,112,9636.690588
118.6,144,9640.078525
87.2,128,9642.714471
72.2,128,9644.698163
51.4,96,9678.889683
113.2,208,9683.463447
96.2,128,9686.34374
73.8,112,9734.672435
112.6,144,9736.844623
69.0,120,9738.289757
73.8,112,9739.993199
139.0,160,9780.520766
51.4,96,9782.215232
51.4,96,9783.432974
51.4,96,9784.86614
93.0,160,9839.522905
95.6,144,9841.703072
96.2,128,9843.559106
73.8,112,9845.165807
126.4,176,9885.940713
82.0,120,9887.842624
114.8,152,9889.988881
51.4,96,9891.44
51.4,96,9926.777453
51.4,96,9928.540735
51.4,96,9930.000828
61.0,120,9931.69729
51.4,96,9933.300002
94.6,144,9974.375104
73.8,112,9976.11445
51.4,96,9977.446885
89.8,192,9980.221462
96.2,128,10014.280336
85.0,120,10016.177261
62.6,104,10017.731103
73.8,112,10019.542258
51.4,96,10056.101442
85.0,120,10058.056212
62.6,104,10059.582131
61.0,120,10061.389295
94.6,144,10099.453454
85.0,120,10101.445125
73.8,112,10103.191452
63.0,120,10105.032527
61.0,120,10151.949998
78.0,120,10154.580958
104.2,168,10158.535378
170.6,184,10162.592523
73.8,112,10196.726198
51.4,96,10198.472525
80.2,168,10202.394033
85.0,120,10205.191548
84.0,120,10239.846828
84.0,120,10241.679922
141.0,160,10244.233092
61.0,120,10246.891978
51.4,96,10293.575075
73.8,112,10295.364289
61.0,120,10297.305095
94.2,168,10299.827347
118.6,144,10342.698644
80.2,168,10344.952613
73.8,112,10346.873474
85.0,120,10386.20923
73.8,112,10388.050305
73.8,112,10389.618109
62.6,104,10391.029334
85.0,120,10392.910302
62.0,120,10441.722702
61.0,120,10443.61464
51.4,96,10445.127593
51.4,96,10446.581702
51.4,96,10499.044338
51.4,96,10501.329223
73.8,112,10503.890372
73.8,112,10506.147333
79.0,120,10508.510011
114.6,144,10555.577082
85.0,120,10557.33438
85.0,120,10559.117609
87.2,168,10561.65881
85.0,120,10594.335383
62.6,104,10595.92513
61.0,120,10597.582695
51.4,96,10599.319049
73.8,112,10639.488574
81.2,128,10641.496203
73.8,112,10643.086946
101.0,160,10645.604212
51.4,96,10684.029404
125.0,200,10686.956573
62.6,104,10688.339871
65.0,120,10690.113127
117.0,160,10731.840484
69.0,120,10733.477105
145.2,168,10735.603417
73.8,112,10779.597709
64.0,120,10781.561454
62.6,104,10783.120284
73.8,112,10784.875588
107.4,136,10819.24563
117.0,160,10823.153175
151.8,192,10827.30806
140.6,184,10866.767483
141.2,208,10869.917056
73.8,112,10871.475886
85.0,120,10873.164368
103.4,136,10925.208124
61.0,120,10926.933507
72.2,128,10928.627973
51.4,96,10930.272573
180.8,192,10974.129234
121.8,192,10977.048424
73.8,112,10978.927397
51.4,96,11015.218299
116.6,144,11017.386499
118.6,144,11019.298383
51.4,96,11020.614861
51.4,96,11065.029029
86.4,136,11067.136392
107.4,136,11069.188899
61.0,120,11070.969136
139.4,176,11108.228449
71.0,120,11110.067527
105.6,144,11112.418238
85.0,120,11114.05087
73.8,112,11152.430185
96.2,128,11154.518597
79.0,120,11156.323767
51.4,96,11157.759925
117.0,160,11200.234284
87.2,168,11203.479601
51.4,96,11204.860904
81.0,120,11206.539414
51.4,96,11242.993879
51.4,96,11244.508827
51.4,96,11245.937005
51.4,96,11247.294373
73.8,112,11248.913043
100.0,160,11286.599213
62.6,104,11288.174996
79.6,144,11290.277372
73.8,112,11292.581207
51.4,96,11328.999768
114.6,144,11331.140042
51.4,96,11332.682914
90.2,168,11385.373938
71.6,144,11387.860285
61.0,120,11389.596639
107.4,136,11391.528471
96.6,144,11434.243186
61.0,120,11436.157066
51.4,96,11437.41869
70.6,144,11439.310629
51.4,96,11483.517353
93.0,160,11485.840137
51.4,96,11487.154621
79.0,120,11488.898953
61.0,120,11490.960438
62.6,104,11528.151931
114.6,144,11531.189803
83.0,120,11533.383932
51.4,96,11534.853999
73.8,112,11573.382914
104.2,168,11575.921123
117.6,144,11577.942714
96.2,128,11615.614921
94.6,144,11617.781125
62.6,104,11619.382841
51.4,96,11620.632498
80.0,120,11622.265129
51.4,96,11659.795714
95.6,144,11661.724554
73.8,112,11663.375138
85.0,120,11665.029711
51.4,96,11702.462559
85.0,120,11704.301637
51.4,96,11706.025027
51.4,96,11707.331531
107.4,136,11709.269346
70.6,144,11751.203151
72.2,128,11753.2407
113.2,168,11755.617341
72.0,120,11794.355696
93.0,160,11796.944768
96.2,128,11798.491629
94.6,144,11800.830373
51.4,96,11838.994264
51.4,96,11840.585007
51.4,96,11842.0082
51.4,96,11843.243894
51.4,96,11844.726926
62.6,104,11885.883809
64.0,120,11887.657065
83.4,136,11889.713563
70.6,144,11891.940605
85.0,120,11929.328572
85.0,120,11930.912335
88.4,136,11933.04463
91.4,176,11970.452543
73.8,112,11972.112103
61.0,120,11973.800586
107.4,136,11976.008678
94.6,144,12013.090465
96.2,168,12015.562852
101.0,200,12018.576786
62.0,120,12056.591077
148.8,192,12059.523232
61.0,120,12061.24363
73.8,112,12062.807446
51.4,96,12110.679363
51.4,96,12112.333936
123.2,168,12114.760444
71.0,120,12116.860824
119.0,160,12158.01671
94.6,144,12160.280654
135.2,168,12162.616404
73.8,112,12200.38236
115.6,144,12202.714121
85.0,120,12204.391633
51.4,96,12205.770942
62.6,104,12207.204109
85.0,120,12244.834427
141.0,160,12247.566118
51.4,96,12248.932463
85.0,120,12250.762566
62.6,104,12286.107001
51.4,96,12288.077729
105.8,152,12290.766535
73.8,112,12292.397171
51.4,96,12327.323725
103.6,144,12329.664462
73.8,112,12331.510523
51.4,96,12332.899806
85.0,120,12373.249848
91.6,144,12377.702934
98.4,136,12381.758084
83.4,136,12386.72679
73.8,112,12428.51299
61.0,120,12430.368026
111.2,168,12432.767606
51.4,96,12434.136943
127.8,152,12473.32709
141.0,160,12475.855325
51.4,96,12477.18377
76.6,144,12479.281158
85.0,120,12521.02946
73.8,112,12523.149787
61.0,120,12525.106552
121.8,152,12527.52907
93.0,160,12562.40476
152.4,176,12565.063646
73.8,112,12566.716223
51.4,96,12607.62178
73.8,112,12609.288321
61.0,120,12610.928931
70.6,144,12612.984432
51.4,96,12614.514339
73.8,112,12657.627987
75.0,120,12659.264607
85.0,120,12661.058808
90.4,136,12663.310782
83.4,136,12696.107035
104.2,168,12698.619313
73.8,112,12700.272889
62.6,104,12701.84967
96.2,128,12745.599616
82.0,120,12747.674066
62.6,104,12749.152112
74.0,120,12751.106882
94.6,144,12799.823538
93.0,160,12802.130366
80.2,168,12804.551888
61.0,120,12842.191183
85.0,120,12843.933521
73.8,112,12845.448468
51.4,96,12847.500976
51.4,96,12849.881608
70.6,144,12888.710719
51.4,96,12891.306772
94.6,144,12893.893851
51.4,96,12895.33699
126.8,152,12930.004236
61.0,120,12931.610937
70.6,144,12933.575681
83.4,136,12971.433391
129.8,152,12973.76615
111.6,144,12975.784749
113.2,208,13018.298003
106.6,144,13020.455231
62.6,104,13021.918317
61.0,120,13023.799285
62.6,104,13025.273341
70.6,144,13063.828187
51.4,96,13065.369064
83.4,136,13067.279952
81.8,152,13116.13823
61.0,120,13118.069063
105.8,152,13120.364921
61.0,120,13122.195025
107.4,136,13160.654126
61.0,120,13162.673723
61.0,120,13164.668386
113.6,144,13166.765774
93.0,160,13209.610142
94.6,144,13211.839179
61.0,120,13213.661304
61.0,120,13215.307899
73.8,112,13262.858675
107.4,136,13264.754602
73.8,112,13266.337368
73.8,112,13267.804442
124.2,168,13307.946043
109.0,160,13310.446353
80.2,168,13312.868871
62.6,104,13349.858903
51.4,96,13351.483557
73.8,112,13353.086268
83.4,136,13354.967235
85.0,120,13403.250054
75.0,120,13405.152963
73.8,112,13406.777616
118.8,192,13409.604054
51.4,96,13450.532548
85.0,120,13452.422492
73.8,112,13454.37427
77.2,128,13456.233296
118.6,144,13505.272091
61.0,120,13507.455251
73.8,112,13509.395061
94.0,160,13511.801622
61.0,120,13548.357814
101.0,200,13551.463505
51.4,96,13552.742084
72.2,128,13554.756694
96.2,128,13587.358467
61.0,120,13589.363104
111.6,144,13591.434561
51.4,96,13592.870718
102.6,184,13643.512226
85.6,144,13647.500555
83.2,128,13649.514168
67.0,120,13685.738251
61.0,120,13687.518486
85.0,120,13689.433362
72.6,144,13691.821972
83.4,136,13725.227595
73.8,112,13726.960957
73.8,112,13728.598576
85.0,120,13730.413719
93.0,160,13782.234072
81.2,168,13785.081453
73.8,112,13786.603381
61.0,120,13788.55117
118.6,144,13821.414244
82.0,120,13823.174534
51.4,96,13824.523924
163.4,176,13827.100032
85.0,120,13870.575711
86.6,144,13872.750891
51.4,96,13874.329669
121.0,160,13922.914677
103.6,184,13925.82888
122.4,176,13928.451863
73.8,112,13930.009694
51.4,96,13977.186471
51.4,96,13978.65255
51.4,96,13979.983987
73.8,112,13981.61961
61.0,120,14020.215346
113.6,144,14023.821698
118.6,144,14027.224593
79.2,128,14029.141464
84.2,168,14063.608247
51.4,96,14065.077317
61.0,120,14066.90044
61.0,120,14068.782403
96.4,136,14107.421026
127.8,152,14109.746803
61.0,120,14111.415338
73.8,112,14112.94325
80.6,144,14148.382432
62.6,104,14149.947245
73.8,112,14151.39936
93.0,160,14154.002396
111.6,144,14194.096123
62.6,104,14195.590126
