#{"t_start": 1751118434.6678536, "env_id": "VizdoomTakeCover-v0"}
r,l,t
39.5,99,1281.927972
-23.0,68,1282.127439
-25.0,63,1314.752171
18.2,46,1314.873846
-25.4,62,1315.045387
22.6,57,1315.129162
20.7,52,1315.272778
38.9,98,1315.460276
-22.0,70,1315.711605
55.6,139,1347.490599
14.0,35,1348.014198
25.5,64,1348.752224
21.1,53,1349.33367
14.9,38,1349.909129
26.2,66,1350.603272
13.4,34,1350.785785
-22.5,69,1350.954334
5.7,140,1385.15884
-60.4,99,1385.960696
21.8,55,1386.500252
23.0,58,1386.784492
-25.4,62,1387.051777
-22.4,69,1387.595323
-19.7,76,1388.533812
9.1,23,1422.951749
-21.2,72,1423.107331
-12.3,95,1423.413512
10.8,27,1423.516238
-14.5,89,1423.836382
-28.7,54,1423.924147
-17.0,83,1424.156525
-25.8,61,1424.536508
-9.4,102,1457.990024
-22.3,70,1458.201458
17.0,43,1458.316152
-22.9,68,1458.528584
-50.3,125,1459.011292
-0.4,124,1490.34448
22.6,57,1490.696538
-25.8,61,1490.927918
10.5,152,1491.254046
-23.6,66,1491.45451
4.2,136,1492.018002
-20.2,75,1528.674949
-4.5,114,1529.125743
48.5,122,1529.555593
-3.1,118,1529.87075
-20.7,74,1560.822956
20.7,52,1561.021425
33.3,84,1561.166038
-0.5,124,1561.514107
-26.1,60,1561.691633
-22.0,70,1561.835248
-17.9,81,1561.949941
-9.1,103,1593.342968
-21.4,72,1593.467635
21.3,54,1593.668099
-6.9,108,1593.937379
-12.5,94,1594.199678
-28.7,54,1594.480924
-18.6,204,1625.294501
-22.2,70,1625.398224
12.6,32,1625.476016
16.6,42,1625.577744
1.3,129,1625.860986
-17.2,82,1658.480731
-36.6,34,1658.541569
-22.8,68,1658.647286
-22.9,68,1658.8288
37.6,219,1659.529926
13.8,35,1659.845083
-30.8,48,1659.945812
4.0,135,1699.377337
27.1,68,1699.573812
8.1,146,1699.816164
-25.1,63,1700.068489
-12.9,93,1700.37068
-20.5,74,1738.420901
-18.3,80,1738.661257
1.9,130,1739.073155
-24.0,65,1739.226744
-16.2,85,1739.525944
-21.5,72,1739.728402
-16.0,85,1771.860453
1.0,128,1772.458852
22.6,57,1772.54562
11.1,28,1772.633385
-15.2,87,1772.962505
-10.9,98,1773.158978
12.5,32,1807.2837
11.7,30,1807.35451
-27.6,56,1807.590878
-61.3,97,1807.846194
-10.4,99,1808.125447
16.5,42,1808.222188
-22.5,69,1808.491469
19.2,48,1808.627105
-39.3,152,1839.286096
-22.4,69,1839.58729
-22.2,70,1839.785759
6.3,141,1840.202644
35.8,90,1840.743198
-17.1,83,1875.070376
35.7,90,1875.228952
-6.8,108,1875.447368
-4.3,115,1875.735597
13.0,33,1875.789453
-23.2,67,1875.933069
-21.2,72,1906.062475
-63.2,92,1906.371649
-25.8,61,1906.62198
-26.1,60,1906.735674
20.9,53,1906.922175
37.0,218,1946.499311
-14.8,88,1946.777567
16.1,41,1946.895252
19.4,49,1947.131619
-23.3,67,1947.232353
23.7,60,1947.611337
39.9,100,1947.896573
-47.0,133,1983.251004
-18.0,80,1983.491361
-66.9,83,1983.690828
29.6,74,1984.08278
-22.2,70,1984.400928
-17.9,81,1984.884634
47.9,120,2026.133299
-26.1,60,2026.307832
-19.7,76,2026.631965
-26.1,60,2026.834423
-21.1,73,2027.098716
-23.6,66,2027.240337
-32.0,45,2027.322119
19.7,50,2060.837468
-0.2,125,2061.166588
-28.5,54,2061.376028
31.3,79,2061.69318
29.7,75,2061.900624
27.5,69,2062.198826
-29.0,53,2062.321498
19.9,175,2093.029358
-21.5,72,2093.262734
-21.4,72,2093.428291
4.9,138,2094.002754
-22.3,70,2094.341847
-0.9,123,2134.03966
27.5,69,2134.286001
-18.0,80,2134.428619
13.7,35,2134.539324
23.0,58,2134.670972
16.4,41,2134.73879
-10.3,100,2135.102816
13.4,34,2165.852563
-10.7,99,2166.019118
16.3,41,2166.136803
23.0,58,2166.337267
-24.8,63,2166.507811
25.2,63,2166.689325
13.1,158,2202.336971
-81.1,48,2202.478592
-21.3,72,2202.659109
-43.1,143,2203.007179
-74.5,64,2203.149797
-7.7,106,2203.755179
20.5,52,2203.933701
13.4,34,2235.490289
-46.5,134,2235.805447
12.2,31,2235.891217
-21.4,72,2236.02087
15.8,40,2236.093676
-21.4,72,2236.308102
18.5,47,2236.51056
-24.5,64,2236.760891
11.5,29,2271.640591
-12.6,94,2271.888927
-15.5,87,2272.116319
-25.3,62,2272.319774
-22.2,70,2272.524228
-22.8,68,2272.640916
21.2,178,2304.40096
1.3,129,2304.934534
-18.4,79,2305.335461
0.3,126,2306.153273
-11.6,96,2351.43116
-17.1,83,2351.683484
-16.7,84,2351.849042
42.9,108,2352.08541
-32.0,45,2352.17916
-16.0,85,2352.432481
-28.1,55,2352.620977
17.2,168,2388.975732
19.8,175,2389.518281
-27.0,58,2389.671869
-12.0,95,2390.150589
-49.3,127,2422.477119
-22.9,68,2422.654644
16.0,40,2422.784297
13.1,33,2422.870068
-34.0,40,2423.03363
15.7,40,2423.134361
-65.2,87,2423.52332
13.0,33,2423.612082
17.0,43,2423.670926
-25.3,62,2458.816914
-25.8,61,2458.94158
28.3,196,2459.36046
-31.8,46,2459.475153
-8.4,104,2459.690577
20.0,50,2460.058591
-20.4,74,2490.353556
10.8,152,2490.808339
17.0,43,2490.983871
-9.4,102,2491.186329
-23.0,68,2491.469571
-2.8,118,2532.160726
-16.4,84,2533.639771
-17.2,82,2534.269087
-21.0,73,2534.733844
72.7,182,2536.056306
-7.4,107,2566.453995
-24.2,65,2566.566694
-28.2,55,2566.656454
-25.9,61,2566.87487
4.3,136,2567.219947
14.0,35,2567.631845
-6.5,109,2600.198732
-17.1,83,2600.437094
-8.4,104,2600.639552
-22.4,69,2600.801121
16.4,41,2600.908832
29.4,74,2601.325717
-24.8,63,2601.771524
-9.2,102,2635.391594
-22.2,70,2636.38394
14.7,37,2636.824761
-17.2,82,2637.371299
-8.9,103,2637.855005
-16.1,85,2638.936113
-1.4,122,2672.16822
-19.9,76,2672.372674
-43.9,141,2672.705782
35.6,89,2672.859371
-11.2,97,2673.039889
-22.3,70,2706.62206
-7.6,106,2706.85743
-15.5,87,2707.048919
3.1,133,2707.24639
19.5,49,2707.401974
-28.2,55,2707.551574
17.1,43,2737.866484
0.9,128,2738.194607
14.4,161,2738.804974
-1.9,121,2739.259757
-11.0,98,2778.891745
-49.3,127,2779.117142
27.5,69,2779.214881
4.3,136,2779.465212
-28.1,55,2779.554972
-8.3,105,2814.586268
10.4,26,2815.003152
-28.4,54,2816.293699
-18.2,80,2817.786705
30.9,78,2819.368474
-0.7,124,2821.264404
10.8,27,2821.700238
10.3,26,2822.283677
21.1,53,2823.416646
-12.3,95,2852.354241
-88.0,155,2856.408396
1.9,130,2859.944937
-28.8,53,2861.073918
14.2,36,2862.054294
42.2,106,2893.11521
11.5,29,2893.595924
-22.2,70,2895.125831
14.9,38,2895.686333
-10.1,100,2897.688976
27.5,69,2898.831918
-28.9,53,2899.877123
15.1,38,2900.435628
-23.3,67,2932.092948
-27.8,56,2933.220932
-15.2,87,2934.44765
-16.7,84,2936.162064
23.1,58,2937.085594
-28.6,54,2938.105864
-32.7,44,2939.077266
15.7,40,2939.722539
-0.8,123,2983.377766
-18.0,80,2985.136064
-21.3,72,2986.409657
2.6,132,2988.945874
-15.9,86,2990.407962
10.7,27,2990.902638
-22.3,70,3024.603492
-21.7,71,3025.957869
-3.6,116,3028.161973
-28.7,54,3029.165289
21.3,54,3030.274323
-14.9,88,3032.033616
15.3,39,3032.647974
-32.4,44,3065.707543
1.8,130,3068.040303
-21.4,72,3069.31988
-21.0,73,3070.739085
-24.0,65,3072.017664
-16.5,84,3073.445843
-9.0,103,3110.486763
-8.4,104,3112.606094
17.5,169,3115.855402
-26.1,60,3116.920553
25.6,189,3151.21482
-71.6,71,3152.457495
-24.8,63,3153.55456
-72.4,69,3154.972768
-6.2,110,3156.815837
21.1,53,3157.646616
-29.4,52,3158.571142
4.0,135,3197.605728
32.1,81,3198.898272
11.1,28,3199.284239
-6.0,110,3201.217068
-22.3,70,3202.433814
26.3,66,3203.924826
-22.7,69,3244.009603
4.6,137,3246.920816
-21.9,71,3248.122601
-20.0,75,3249.571726
-25.4,62,3250.782486
21.6,54,3251.731946
-20.0,75,3299.537073
-35.0,163,3302.31564
21.7,55,3303.819617
-25.8,61,3305.238821
-10.0,100,3308.092189
16.4,41,3309.239121
-18.6,79,3343.773744
29.2,73,3345.716547
27.7,70,3346.790674
19.8,175,3349.954211
-0.8,123,3352.27301
-27.2,57,3410.725654
27.6,69,3412.377236
-28.7,54,3413.382547
17.5,44,3414.21532
-23.1,68,3415.376214
11.5,29,3415.859921
1.9,130,3418.299395
32.2,81,3419.906097
-12.7,94,3458.455981
22.6,57,3459.526118
-26.3,60,3460.487547
-8.0,105,3462.839256
25.9,65,3464.089911
-21.5,72,3465.37248
50.0,125,3500.216277
28.4,71,3501.656425
25.4,64,3502.669713
30.6,202,3506.09954
18.6,47,3506.824599
16.1,41,3507.625458
0.4,126,3552.602149
-18.1,80,3554.432254
-0.2,125,3556.70318
-12.5,94,3558.57218
-8.8,103,3605.113685
32.3,81,3606.760282
-33.2,42,3607.562136
-27.6,56,3608.70109
-2.0,120,3610.818427
1.0,128,3612.923795
-10.9,98,3644.366688
11.8,30,3644.974064
-17.2,82,3646.698451
10.2,26,3647.208088
23.7,60,3648.208412
-16.5,84,3649.532869
-70.8,73,3651.036847
-21.9,71,3652.435107
21.1,53,3687.546187
15.4,39,3688.364997
-27.5,57,3689.394245
-11.9,96,3690.881266
12.5,32,3691.450743
-18.5,79,3693.157179
-38.7,154,3696.114268
-29.3,52,3735.287484
-17.7,81,3736.76553
41.4,104,3738.828014
-22.5,69,3740.028801
-3.0,118,3742.617876
-18.1,80,3744.538738
1.3,129,3780.517498
-28.0,55,3781.474938
1.5,129,3783.497528
-45.0,138,3785.757483
-3.6,116,3821.436046
-28.6,54,3822.4623
-24.3,65,3823.827649
35.4,89,3825.241865
-21.1,73,3826.444649
16.7,42,3827.200626
-27.2,57,3828.263783
-22.4,69,3829.537375
-25.5,62,3887.705781
-25.4,62,3888.940478
-4.5,114,3891.018918
30.4,76,3892.460063
-20.8,73,3893.546158
16.0,40,3894.289171
27.4,69,3895.519879
-13.5,92,3946.524447
-25.0,63,3948.287731
-29.9,51,3949.875483
10.9,28,3950.504801
-2.9,118,3952.969207
-22.9,68,3954.43728
-27.7,56,3955.549306
-79.0,53,3993.826917
-15.2,87,3995.483487
27.7,70,3996.788995
-17.6,81,3998.209195
21.6,54,3999.110784
-8.8,103,4001.10844
47.5,119,4067.598586
16.6,42,4068.592926
-20.6,74,4069.766786
-22.4,69,4071.263781
-25.4,62,4072.256127
27.5,69,4073.243487
41.3,229,4111.623822
-17.6,81,4112.783725
-22.1,70,4114.205916
29.5,74,4115.453578
21.9,55,4116.482826
13.9,35,4117.058286
22.2,56,4118.177293
-22.7,69,4148.906096
-21.3,72,4150.296378
-28.6,54,4151.250824
1.2,128,4153.678332
18.6,47,4154.525067
-28.8,53,4155.553316
-17.8,81,4156.851843
13.8,35,4157.417329
-17.3,82,4195.370808
2.3,131,4197.393398
10.2,26,4198.143391
-1.5,122,4200.152019
11.9,30,4200.696562
23.5,59,4201.857457
-22.0,70,4232.90441
23.9,60,4234.367496
-21.1,73,4235.369814
-22.5,69,4237.032367
29.7,75,4238.153369
-26.0,60,4239.131752
38.9,98,4240.762391
-30.3,50,4241.842501
-16.8,83,4277.2458
-22.1,70,4278.379768
26.6,67,4279.683281
-25.7,61,4280.66665
-25.3,62,4281.469502
-21.6,71,4283.124077
-36.0,35,4284.090492
25.6,189,4320.687599
-19.6,76,4322.152679
-21.7,71,4323.32255
11.5,29,4323.800272
-18.1,80,4324.9861
29.0,198,4398.719872
-28.4,54,4400.231825
-11.6,96,4402.190586
-22.1,70,4403.240777
-16.8,83,4404.634049
-21.7,71,4405.660306
-11.5,97,4437.704592
-17.0,83,4439.447926
20.8,52,4440.434289
-8.3,105,4442.526691
-25.8,61,4443.534994
-28.8,53,4444.440572
-16.7,84,4446.160969
-67.1,83,4482.90668
-9.6,101,4484.733791
-26.0,60,4485.815897
-27.2,57,4486.93291
-15.9,86,4488.756033
-25.7,61,4489.799242
-20.9,73,4544.217679
13.7,35,4544.987618
-20.1,75,4546.529495
-29.2,52,4547.5368
15.7,40,4548.303749
-17.3,82,4550.118893
-20.1,75,4551.796406
-7.7,106,4553.416074
12.5,157,4589.241245
-22.6,69,4590.655462
-28.0,55,4591.490229
-18.1,80,4592.787758
-19.6,76,4594.041404
12.6,32,4594.585948
29.1,73,4652.732412
-3.6,116,4655.341433
-3.7,116,4657.504647
-32.9,168,4660.38195
25.5,189,4728.9266
-24.9,63,4729.99973
1.2,128,4732.281626
-22.4,69,4733.395647
-28.6,54,4734.541582
24.5,62,4735.855068
28.4,71,4801.884445
30.4,76,4803.380444
28.1,71,4804.848517
37.7,95,4806.263731
36.0,90,4807.947228
-10.1,100,4809.675605
22.6,57,4843.243814
-22.2,70,4844.618137
-9.8,101,4846.554956
-40.9,148,4849.518031
-21.4,72,4850.840493
17.9,45,4851.493747
-35.6,36,4906.60832
-39.7,151,4909.491607
29.9,200,4912.934399
27.4,69,4914.236914
-25.6,61,4915.160444
-21.1,73,4954.634854
20.9,53,4955.860575
31.1,78,4957.468274
-25.9,61,4958.454637
18.3,46,4959.090934
15.9,165,4962.421026
-16.9,83,4998.075654
3.4,134,5000.598904
24.1,61,5001.902418
7.4,144,5004.40672
-8.6,104,5006.554972
-19.9,76,5061.352395
36.7,92,5063.018937
-25.3,62,5063.943464
16.0,40,5064.482025
21.3,54,5065.372641
-24.8,63,5066.601355
-22.6,69,5067.68346
-9.5,102,5114.899163
-114.8,88,5116.74323
-20.0,75,5117.945015
21.8,55,5118.989223
-9.1,103,5120.952971
24.1,61,5122.29139
29.4,74,5157.687709
23.4,59,5158.785771
-28.6,54,5159.707306
10.5,152,5162.417058
-21.6,71,5163.543045
13.8,35,5164.262122
-23.2,67,5165.460915
-22.7,69,5198.907449
31.5,79,5200.762488
46.6,117,5202.827962
-21.0,73,5203.973898
-22.9,68,5205.452942
-3.2,117,5208.397066
-7.5,107,5254.917628
-20.9,73,5256.119413
-25.5,62,5257.659295
-16.6,84,5259.203164
-44.5,139,5261.985721
9.7,25,5262.414574
-24.8,63,5303.420886
-16.1,85,5304.897935
11.2,153,5307.362343
-18.3,80,5308.696774
-25.5,62,5309.968373
4.5,137,5363.930031
-25.9,61,5365.076962
12.4,31,5365.575629
2.3,131,5368.206591
-17.3,82,5370.411693
-22.4,69,5373.701892
-21.4,72,5376.977132
-21.3,72,5448.463911
30.8,77,5450.492485
-21.9,71,5452.193934
-25.3,62,5454.226496
-28.4,54,5455.73945
-24.0,65,5457.425939
-15.7,86,5459.455511
-24.8,63,5488.806998
-17.0,83,5490.324937
-33.5,42,5490.931315
17.2,43,5491.687293
11.8,30,5492.307634
3.4,134,5494.639397
-26.0,60,5495.656676
24.0,60,5496.641042
29.4,74,5558.534484
29.1,73,5559.702359
34.7,87,5561.413782
-24.0,65,5562.536778
-20.1,75,5563.764494
23.4,59,5565.050056
-24.9,63,5566.083291
-18.5,79,5624.132017
28.4,71,5625.488388
16.0,40,5626.244366
-18.3,80,5628.73271
-67.4,82,5630.514943
-21.2,72,5631.584083
-20.2,75,5633.040188
17.3,44,5712.878628
-21.9,71,5714.058473
-27.2,57,5715.119635
14.6,37,5715.630268
1.0,128,5717.639892
-28.1,55,5718.355978
-27.9,181,5781.946879
-22.5,69,5783.26934
-17.1,83,5784.861084
-22.2,70,5786.160607
-21.1,73,5787.791245
-20.1,75,5789.013974
-21.6,71,5790.338431
-8.3,105,5850.946311
-35.7,36,5851.409074
-30.1,50,5852.222897
29.6,74,5853.32495
0.9,128,5855.687629
-21.4,72,5856.829575
-6.5,109,5898.961875
23.1,58,5900.28334
-28.5,54,5901.271696
27.6,69,5902.443563
-25.6,61,5903.2893
-21.4,72,5904.4482
-21.0,73,5905.704838
38.8,97,5942.254072
-10.6,99,5944.122076
-0.8,123,5946.108761
39.6,99,5948.34478
-24.2,65,5949.710129
-28.6,54,5950.863045
1.7,130,5986.925581
-17.4,82,5988.255025
13.9,35,5989.017984
-15.6,86,5990.444169
12.3,31,5991.029603
9.2,148,6073.120019
-33.3,42,6073.985704
-25.5,62,6075.432832
-17.7,81,6076.7912
-0.4,124,6079.083069
-16.8,83,6080.389574
11.1,28,6080.756592
-21.3,72,6123.170141
30.5,77,6125.125909
15.9,40,6126.549103
-25.9,61,6128.229607
-26.4,59,6129.788438
-21.3,72,6131.576654
-3.6,116,6134.34824
21.7,180,6195.657245
24.1,61,6197.043536
-11.2,222,6202.843023
-15.5,87,6204.826717
34.3,211,6242.081066
-15.7,86,6243.480322
3.0,133,6245.763217
-8.8,103,6302.938279
-20.7,74,6304.3136
-28.7,54,6305.358804
-6.4,109,6307.2298
-25.7,61,6308.458513
-25.7,61,6309.388026
-22.9,68,6310.611753
-0.6,124,6351.47046
-8.2,105,6353.477092
27.9,70,6354.836456
-26.0,60,6355.887645
-17.0,83,6357.088433
27.4,69,6358.321137
-46.2,135,6399.944796
-34.5,39,6400.736678
-2.5,119,6402.627621
-25.9,61,6403.662851
-20.1,75,6404.756924
20.6,52,6405.378262
-17.4,82,6442.147908
-56.4,109,6444.277212
45.8,115,6446.110309
-28.8,53,6447.164488
-20.0,75,6448.508893
41.6,229,6518.662239
21.7,55,6519.672537
-10.4,99,6521.573452
16.5,42,6522.323446
15.2,38,6522.993653
-15.3,87,6524.763917
14.8,37,6525.472024
-37.3,157,6585.530373
-11.7,96,6587.172979
29.0,73,6588.259074
-13.7,91,6590.222822
-28.7,54,6591.016698
-80.1,50,6591.758714
-22.6,69,6623.288375
-39.0,153,6625.946265
27.4,69,6627.188941
47.2,118,6629.177622
-9.2,102,6630.869097
-33.6,41,6662.340913
26.0,65,6663.760118
21.2,53,6664.549007
-28.6,54,6665.520408
-10.0,100,6667.341538
-29.0,53,6668.437606
-16.9,83,6669.922634
20.5,52,6670.793305
-26.1,60,6740.975574
-23.3,67,6742.36386
-10.5,99,6743.844898
-19.6,76,6745.241164
-0.2,125,6747.729507
-16.3,85,6749.307288
-77.9,56,6819.074667
10.8,27,6819.874527
18.1,46,6820.588617
-50.8,123,6822.800699
-8.6,104,6824.610857
-31.9,46,6825.521421
-27.1,58,6826.414035
-22.1,70,6861.99087
28.1,71,6863.462933
-25.5,62,6864.539054
1.8,130,6866.832918
28.0,70,6868.1105
1.1,128,6871.312935
12.0,30,6931.132922
11.2,28,6931.627599
-2.0,120,6934.198721
-8.8,103,6935.841327
-21.3,72,6937.155811
1.5,129,6939.077671
-16.4,84,6988.201269
49.1,123,6990.560958
1.4,129,6992.980486
4.1,136,6995.432925
45.5,114,7059.584327
-22.4,69,7061.126203
37.1,218,7065.047714
22.0,55,7066.056016
-22.4,69,7067.027418
-16.1,85,7131.964717
13.4,159,7134.815093
-21.6,71,7135.981972
-12.8,93,7137.771186
-10.4,99,7139.836661
15.6,164,7200.654978
-20.7,74,7202.039275
-32.6,44,7203.045583
-25.8,61,7204.287262
14.3,36,7204.982404
37.7,95,7206.56816
-12.1,95,7240.250065
-19.9,76,7241.619402
-2.3,120,7243.766658
-89.3,152,7246.520293
-30.0,50,7247.407919
30.5,77,7288.887964
18.1,46,7289.755642
-15.3,87,7291.153903
21.2,178,7294.115979
24.4,61,7295.12528
12.8,32,7295.91417
-22.9,68,7297.181779
23.6,59,7339.02585
-15.5,87,7340.68541
19.3,49,7341.466321
13.3,34,7342.074694
-80.3,50,7342.996229
5.8,140,7345.860568
-14.8,88,7347.431366
1.2,128,7401.075872
-25.6,61,7401.939563
27.1,68,7403.022664
-4.2,115,7405.265665
-9.6,101,7406.918246
17.5,44,7448.198823
19.7,50,7448.949813
15.0,38,7449.651936
1.5,129,7452.012621
-20.9,73,7453.372983
-38.3,30,7453.834748
-27.3,57,7454.898901
-49.5,127,7512.088924
-15.7,86,7513.419364
4.0,135,7516.138093
-22.1,70,7517.85151
-17.8,81,7519.286672
-18.0,80,7520.476488
28.7,72,7578.245961
-11.0,98,7579.917489
-25.4,62,7581.064421
17.4,44,7581.906169
-21.4,72,7583.192729
15.5,39,7583.883879
-27.9,56,7584.871238
-16.1,85,7586.677407
-25.3,62,7640.439598
-17.1,83,7642.402348
17.2,43,7643.150347
-24.5,64,7644.468821
-59.6,101,7646.712818
-21.3,72,7648.077169
33.9,85,7719.138088
27.9,70,7720.543329
29.1,73,7721.962533
-22.4,69,7723.496429
-22.8,68,7724.656327
24.2,61,7725.825201
-2.5,119,7727.988414
36.1,91,7766.619083
-16.8,83,7769.625041
12.6,32,7770.348107
19.1,48,7771.152954
74.7,187,7774.398273
-23.8,66,7775.805508
13.6,34,7808.012359
-59.3,102,7810.094788
16.6,42,7810.798904
-11.9,96,7812.560194
-3.7,116,7814.752331
-18.0,80,7816.070802
11.6,29,7816.737021
53.5,134,7879.601865
-16.5,84,7880.975191
18.8,47,7881.569601
-16.7,84,7883.152366
-28.7,54,7884.028024
-19.7,76,7885.206871
35.1,88,7932.587133
-10.3,100,7934.183862
-23.2,67,7935.510315
18.1,46,7936.383977
0.3,126,7939.020924
33.5,84,7940.43514
-11.3,222,7976.004995
17.0,43,7976.713101
-24.5,64,7977.717415
0.7,127,7979.770921
20.9,53,7980.621647
-21.3,72,8078.254488
-23.4,67,8079.741511
-74.0,65,8080.93033
19.9,50,8081.641428
-21.1,73,8083.08357
-17.1,83,8084.457895
-28.7,54,8085.313607
-28.3,55,8086.003759
-26.5,59,8146.503928
23.7,60,8147.678786
36.0,90,8149.648516
-12.6,94,8151.361934
-20.9,73,8152.686391
-24.9,63,8153.792432
-28.4,54,8154.71297
26.7,67,8202.803332
-22.2,70,8204.644408
32.2,81,8206.369793
-21.6,71,8208.361466
10.4,151,8212.440555
-67.2,82,8244.43198
-25.7,61,8245.576919
-15.3,87,8247.417993
-65.1,88,8249.12742
-24.3,65,8250.151681
-27.2,57,8251.264703
19.7,50,8252.134377
-26.9,58,8253.27333
46.9,118,8288.563932
