#{"t_start": 1752405772.9616086, "env_id": "VizdoomTakeCover-v0"}
r,l,t
-16.6,84,1586.649621
25.5,64,1587.329802
-24.8,63,1587.853401
-24.4,64,1588.583448
-28.1,55,1590.245003
-23.0,68,1618.636051
-21.2,72,1619.763035
-75.5,62,1620.413296
-64.4,89,1620.896004
-21.2,72,1621.591144
-28.1,55,1622.025981
19.0,48,1622.336151
29.2,73,1648.66671
24.2,61,1649.219232
-21.1,73,1649.777738
3.7,135,1651.102195
22.4,56,1651.851192
31.1,78,1652.405708
-16.4,84,1675.789151
-21.2,72,1676.347657
-16.4,84,1678.124903
18.7,47,1678.420112
-30.3,50,1678.762197
-34.6,39,1679.096303
-16.8,83,1679.827348
10.6,27,1679.985924
-12.1,95,1707.051516
33.0,83,1707.584092
9.1,23,1707.859356
-17.2,82,1709.013269
27.3,69,1709.477027
-10.4,99,1710.544173
-16.6,84,1712.351338
-21.7,71,1740.700497
-4.5,114,1742.551545
-21.9,71,1743.434185
13.5,34,1744.087435
11.8,30,1744.4375
-62.4,94,1746.043204
-23.1,68,1747.359682
-0.6,124,1778.008688
-35.7,36,1778.755691
27.7,70,1779.823832
13.7,35,1780.360396
-21.9,71,1780.977746
-11.6,96,1782.037909
14.9,38,1782.397945
15.5,39,1782.734047
-31.5,47,1783.133976
-20.7,74,1809.905357
-21.2,72,1810.787995
-65.4,87,1825.108684
-21.2,72,1826.197771
-21.2,72,1827.438451
-19.9,76,1828.507592
-36.1,35,1829.172812
-16.9,83,1857.846103
-28.1,55,1858.917237
-16.9,83,1859.921551
29.0,73,1860.595748
-21.3,72,1861.032579
17.8,45,1861.560167
-28.1,55,1862.026918
-6.2,110,1891.781318
-23.3,67,1892.58417
-23.2,67,1893.312223
-21.2,72,1893.924584
-10.0,100,1894.970786
-15.3,87,1895.954154
-61.0,98,1926.424638
-23.0,68,1927.101827
-15.3,87,1928.100156
-21.2,72,1928.610791
-109.6,101,1929.422618
-7.3,107,1930.248409
-71.5,72,1955.764148
37.0,93,1956.62684
-16.9,83,1959.167045
-20.8,73,1959.892104
-67.4,82,1960.390771
-21.2,72,1961.222545
-26.9,58,1991.125547
-28.2,55,1991.432726
-20.8,73,1992.226603
-21.2,72,1992.777129
13.6,34,1993.06835
-23.0,68,1993.688691
-21.2,72,1994.40677
-16.9,83,1995.072987
-12.8,93,2033.631832
26.2,66,2034.382823
-21.4,72,2035.079958
25.4,64,2035.573638
-28.4,54,2035.964592
17.0,43,2036.281744
22.6,57,2036.821301
-20.7,74,2037.498488
23.2,58,2065.324048
-12.7,94,2066.11194
-22.9,68,2066.843982
-23.1,68,2068.120566
-28.1,55,2069.374213
17.2,43,2069.977599
-28.2,55,2071.276125
-4.9,113,2099.976345
-68.0,80,2100.660514
-16.6,84,2101.452396
33.5,84,2107.269833
1.3,129,2108.401805
-20.9,73,2109.064033
66.2,166,2138.382599
21.6,54,2138.645895
44.1,111,2139.390901
-20.2,75,2140.199737
-15.2,87,2141.106311
-16.6,84,2164.70119
-16.6,84,2165.39633
-28.2,55,2165.906963
-21.1,73,2166.539272
-15.3,87,2167.60542
-12.1,95,2168.527952
-4.5,114,2198.594516
35.1,88,2199.304616
-12.7,94,2200.151351
22.0,55,2200.587186
-20.0,75,2201.667296
-16.8,83,2202.196879
21.4,54,2226.238561
22.6,57,2226.814023
10.9,28,2227.083302
-21.2,72,2228.055701
-21.5,72,2228.581294
-29.3,52,2229.161741
30.8,77,2241.012039
-21.3,72,2241.435905
-26.0,60,2265.808702
16.5,42,2266.106905
-23.0,68,2266.81102
19.0,48,2267.862208
-23.0,68,2269.15076
-23.0,68,2270.440311
-23.0,68,2271.447617
-23.0,68,2272.871806
-28.1,55,2307.057352
27.8,70,2307.519116
-2.4,119,2308.51944
20.2,51,2309.202612
-21.1,73,2309.548686
22.0,55,2309.897753
-80.6,49,2310.322616
23.9,60,2310.865164
-23.2,67,2339.153487
-28.1,55,2340.078013
-28.1,55,2340.603607
-21.1,73,2341.557056
-27.9,56,2342.053728
-21.2,72,2342.719945
-30.9,48,2343.163757
-20.9,73,2343.683367
15.9,40,2368.695454
15.3,39,2369.076434
23.1,58,2369.972039
-16.6,84,2371.623621
-21.2,72,2373.136573
-28.1,55,2373.975329
-21.4,72,2389.042022
10.5,27,2389.329253
-21.7,71,2390.051322
-21.4,72,2415.287807
-22.9,68,2416.071711
-28.1,55,2416.651161
-21.4,72,2417.69038
-21.4,72,2418.468299
-28.2,55,2419.343956
-28.1,55,2419.891492
20.9,53,2420.358243
-20.8,73,2444.722064
18.2,46,2445.089082
-21.3,72,2445.840072
-21.0,73,2446.458419
-28.1,55,2447.08973
-23.1,68,2447.925493
-21.2,72,2448.653546
18.7,47,2477.166268
-21.4,72,2478.211471
20.4,51,2478.650297
-20.8,73,2479.351422
22.5,57,2479.786258
34.4,86,2480.520294
-33.0,43,2481.045889
-21.2,72,2482.144948
23.0,58,2506.872795
-28.2,55,2507.29367
12.7,32,2507.477178
17.6,44,2507.995791
22.1,56,2508.37378
-23.1,68,2509.175634
15.2,38,2509.420979
-28.2,55,2510.07423
-23.1,68,2511.863444
-16.7,84,2543.093894
-21.9,71,2545.499459
-29.0,53,2547.00942
30.4,76,2549.42396
31.1,78,2551.897344
-0.0,125,2555.043926
-24.9,63,2555.682218
-24.2,65,2578.798376
-12.2,95,2579.764791
37.1,93,2580.691312
-12.5,94,2581.499151
-28.1,55,2581.932991
-12.5,94,2582.950269
-20.8,73,2611.262527
8.6,147,2612.47229
-43.1,143,2614.705316
-21.1,73,2616.004839
-10.4,99,2638.356044
-22.3,70,2639.382299
-21.2,72,2640.999971
-77.9,56,2642.164858
-28.1,55,2643.238982
-15.1,88,2644.550472
-23.0,68,2646.204049
35.4,89,2685.704376
36.3,91,2686.429437
30.7,77,2687.371915
-12.9,93,2688.13986
-72.8,68,2688.761198
24.3,61,2689.581005
-21.1,73,2690.36391
26.9,68,2726.573042
-20.6,74,2727.487595
-20.9,73,2728.516841
-17.0,83,2729.232926
-70.9,73,2730.410775
-63.0,93,2731.53776
-15.3,87,2765.166794
26.8,67,2765.973636
-21.4,72,2766.857272
-23.1,68,2767.28014
-67.1,83,2767.761852
-19.4,77,2768.454997
-23.0,68,2769.051402
-20.9,73,2806.436387
-22.9,68,2807.1046
11.0,28,2807.52348
-20.2,75,2808.256519
-21.5,72,2808.69335
-21.0,73,2809.231909
-9.5,102,2810.350916
-15.3,87,2846.58498
-23.6,66,2847.119551
1.6,129,2848.193677
0.6,127,2849.102246
35.0,88,2849.948981
13.9,35,2850.37185
32.3,81,2879.902847
-18.6,79,2880.887213
-17.0,83,2881.626236
-21.5,72,2882.366256
-14.6,89,2883.444372
-69.0,78,2884.069699
-34.2,40,2906.498697
-60.0,100,2908.501339
36.9,93,2910.827116
-16.7,84,2911.913211
-4.5,114,2913.511934
-23.8,66,2914.764583
21.2,53,2937.980475
-9.9,101,2939.356792
21.9,180,2941.279648
20.3,51,2941.742411
-12.2,95,2942.605103
-16.9,83,2971.563632
-12.5,94,2976.18028
-6.3,110,2977.255404
20.9,53,2977.562582
-21.3,72,2978.155995
18.0,45,2978.495088
-23.2,67,2978.8272
21.1,53,3014.036007
20.7,52,3014.276364
-15.1,88,3014.786002
-22.0,70,3015.63872
-22.7,69,3016.236121
-21.4,72,3016.931262
-21.4,72,3017.392029
-21.2,72,3055.477141
-20.0,75,3056.249077
-25.9,61,3056.9881
-15.2,87,3058.010365
-32.8,43,3058.473127
1.8,130,3059.344795
-21.2,72,3060.383018
-20.3,75,3092.361467
-22.9,68,3093.51538
-19.8,76,3094.568562
11.5,29,3095.172945
23.7,60,3096.256048
19.1,48,3097.370068
1.3,129,3100.077824
-4.7,114,3131.654348
-4.5,114,3134.205524
-28.1,55,3134.697208
-28.6,54,3135.132045
-20.9,73,3135.990747
-12.4,94,3136.772656
9.5,149,3161.088604
18.6,47,3161.742855
-13.9,91,3162.697301
-23.0,68,3163.533065
38.8,97,3164.506461
-56.7,109,3189.264228
-4.5,114,3190.415148
-21.2,72,3191.048455
-12.6,94,3191.61095
-10.0,100,3192.454692
-23.0,68,3192.918452
-28.2,55,3221.491013
-12.8,93,3222.586084
-21.1,73,3223.507618
27.4,69,3224.153889
-69.3,77,3224.926821
-23.6,66,3225.469371
26.3,66,3226.000948
24.3,61,3249.496092
16.0,40,3250.514369
15.0,38,3251.80392
-111.9,96,3257.888641
-20.9,73,3260.227384
-30.0,50,3261.616667
-20.0,75,3264.599688
-21.1,73,3267.120943
22.3,181,3295.016315
-23.0,68,3295.647626
-25.5,62,3296.189177
-0.3,125,3298.544875
-16.7,84,3328.465829
-21.1,73,3329.281646
-16.1,85,3330.18124
-21.2,72,3330.969132
-25.1,63,3332.339466
-12.7,94,3333.911261
-27.7,56,3334.847756
20.5,52,3335.699476
20.6,52,3371.643319
-21.5,72,3372.237728
25.2,63,3372.849093
-15.4,87,3374.00899
10.9,28,3374.476738
-29.1,53,3374.828797
-21.1,73,3375.557846
-12.5,94,3410.824498
15.3,39,3411.603415
-11.8,96,3412.358396
-28.3,55,3425.230958
7.8,145,3426.730945
-21.2,72,3427.369238
-15.2,87,3472.355887
-16.5,84,3473.070974
27.4,69,3473.878813
16.7,42,3474.307665
-23.8,66,3474.713579
-29.2,52,3475.19928
-10.0,100,3476.210575
-15.4,87,3525.341139
-21.4,72,3526.051239
-11.6,96,3526.97776
23.9,60,3527.358741
-4.4,114,3528.517641
-1.1,123,3529.260652
-24.0,65,3565.541592
-16.9,83,3566.219778
-4.3,115,3567.595098
14.1,36,3568.327139
31.2,78,3569.909906
10.6,152,3611.332091
-4.5,114,3613.395571
-17.0,83,3614.658193
-17.2,82,3617.590349
-22.9,68,3618.233628
-23.5,67,3618.631564
-11.2,97,3640.618743
27.4,69,3641.986085
13.0,33,3642.97444
-10.0,100,3645.087786
27.2,68,3645.554537
17.5,44,3645.910586
34.3,211,3676.795959
-35.3,37,3677.309585
-72.9,68,3677.783317
-4.3,115,3678.694879
-10.0,100,3680.033298
-10.0,100,3680.566871
29.2,73,3704.554698
-23.0,68,3705.234878
-20.9,73,3705.698638
-28.2,55,3706.404747
-21.4,72,3707.006139
31.2,78,3707.816971
17.8,45,3708.983848
-16.7,84,3741.554713
11.5,29,3742.549053
19.7,50,3743.361879
-33.2,42,3743.684016
-22.0,70,3744.539727
-76.7,59,3745.344574
15.4,39,3762.392965
-8.8,103,3763.480057
25.9,65,3763.951796
23.4,59,3791.749431
-22.9,68,3792.898357
15.6,39,3793.301278
5.2,138,3794.488103
12.5,32,3794.746412
-38.3,30,3795.058577
-34.3,40,3795.370742
-15.7,86,3796.19753
1.1,128,3820.244199
63.9,160,3823.283069
-31.0,48,3824.612513
-21.0,73,3825.815295
-64.9,88,3827.300322
-12.5,94,3845.520579
-1.4,122,3846.884928
-26.0,60,3847.415509
-0.7,124,3848.484649
-72.2,70,3849.369283
1.3,129,3878.779602
24.4,61,3879.375009
-10.0,100,3880.303525
-16.8,83,3880.837098
26.7,67,3886.928802
-21.2,72,3887.372614
-9.7,101,3930.999901
-35.2,37,3931.311069
-22.9,68,3932.030143
-18.7,79,3932.887849
-22.9,68,3933.583987
-8.1,105,3934.76383
-21.2,72,3935.473931
-14.9,88,3977.198307
-23.0,68,3977.916387
-27.9,56,3978.592577
-26.1,60,3979.14111
-22.0,70,3979.891104
5.0,138,3980.978195
12.6,32,3981.438964
-27.7,56,4026.690902
-22.6,69,4027.18159
-21.5,72,4027.875732
21.2,53,4028.741417
14.2,36,4030.083825
44.2,111,4033.47276
23.2,58,4035.011643
-23.1,68,4080.605668
-17.2,82,4081.346685
-78.6,54,4081.904194
13.1,33,4082.220347
3.3,134,4083.612623
-18.2,80,4084.56308
-3.0,118,4119.576411
-3.9,116,4121.013566
-20.3,75,4121.53916
-21.2,72,4122.14853
-26.1,60,4122.866608
-21.9,71,4123.60264
-12.4,94,4124.454361
10.2,151,4156.123638
-20.9,73,4156.872635
-22.3,70,4157.398228
-25.5,62,4157.809129
-18.4,79,4158.473351
-21.3,72,4182.890031
19.5,49,4183.088501
36.8,92,4183.763694
-0.7,124,4185.348454
24.9,63,4185.834155
15.3,164,4187.430883
-28.3,55,4218.163666
-56.0,110,4219.247765
-28.3,55,4219.770366
-21.0,73,4220.573219
29.7,75,4221.160647
20.2,51,4221.596482
-19.9,76,4222.747403
-17.1,83,4251.314977
-12.2,95,4252.778063
-16.8,83,4253.490158
25.5,64,4253.891085
10.1,26,4254.251122
-28.6,54,4255.195596
-21.2,72,4255.901707
10.9,28,4256.090202
-30.1,50,4286.486883
-25.3,62,4286.994525
-17.5,82,4288.496507
-17.9,81,4290.075284
21.1,53,4291.081592
1.4,129,4293.540015
9.6,24,4294.008761
22.1,56,4316.909495
-31.4,47,4317.316406
-17.4,82,4318.213008
-22.8,68,4318.813402
-22.0,70,4319.435738
16.4,41,4319.76386
3.7,135,4320.939713
26.4,191,4344.875679
-18.5,79,4345.401273
-12.0,95,4346.108381
25.9,65,4346.892283
0.8,127,4381.113733
-20.7,74,4381.624367
37.5,94,4382.695502
-4.2,115,4384.375009
-32.6,44,4385.583775
37.6,94,4387.704103
-8.6,104,4414.225152
-22.6,69,4414.832527
-20.2,75,4415.688238
36.0,90,4416.524002
-19.9,76,4417.282972
-23.0,68,4417.818539
11.9,30,4418.37505
-25.2,62,4442.588274
-27.7,56,4443.237537
-25.8,61,4444.954942
-19.4,77,4446.700273
-15.6,86,4447.981844
1.3,129,4450.697578
20.1,51,4450.936939
-8.6,104,4470.611305
26.5,192,4472.386556
16.0,40,4472.819398
-29.0,53,4473.22232
19.1,48,4473.567396
-6.3,110,4502.025265
-19.1,78,4503.863347
-56.5,109,4506.089392
13.7,35,4506.99497
41.1,103,4509.817419
-59.7,101,4513.373905
-25.3,62,4550.802773
-28.0,55,4551.241599
24.4,61,4551.976634
-58.9,103,4552.638861
-9.8,101,4553.489585
25.0,63,4554.018171
-10.2,100,4583.79551
-23.3,67,4585.060126
29.0,73,4586.16118
4.6,137,4587.40984
-10.9,98,4588.282506
-21.9,71,4588.945731
33.0,83,4615.531606
-68.8,78,4616.183861
-26.9,58,4616.666571
-11.9,96,4617.550207
28.9,73,4617.909247
-23.5,67,4618.356051
-52.2,120,4651.117406
-23.2,67,4664.214369
15.7,40,4664.717024
-10.9,98,4665.929779
-28.8,53,4666.351651
4.8,137,4667.292134
-21.4,72,4668.126902
-21.9,71,4718.186978
17.7,45,4718.618823
-4.3,115,4719.627125
12.3,31,4719.802655
-17.8,81,4721.520062
-5.5,112,4723.986464
-22.4,69,4789.068353
-16.8,83,4789.837296
-21.1,73,4790.995197
-20.5,74,4791.495859
19.2,173,4793.091589
-22.3,70,4793.565323
2.2,131,4846.956489
15.5,39,4847.86406
-6.3,110,4850.224744
-27.6,56,4851.775596
-21.1,73,4853.607695
-21.1,73,4854.27092
-17.7,81,4901.777828
15.6,39,4902.129885
-21.4,72,4903.826346
-7.5,107,4904.558388
-35.9,36,4905.025139
-21.7,71,4905.640493
1.3,129,4932.662204
-16.6,84,4934.289849
37.5,94,4935.738972
-9.6,101,4937.361632
-22.3,70,4938.751913
-25.5,62,4939.334354
-20.5,74,4940.00855
23.5,59,4965.640977
-26.0,60,4966.474747
21.4,54,4967.044223
-22.2,70,4967.618686
-23.9,66,4968.622002
27.5,69,4969.174525
-23.7,66,4969.602379
-33.8,166,5006.617356
13.4,34,5007.268613
-9.7,101,5008.108366
21.9,55,5008.604041
21.3,54,5009.073783
10.5,27,5009.352039
-28.7,54,5009.939467
-22.9,68,5010.320448
-28.0,55,5036.452538
30.5,77,5037.243423
4.1,136,5042.51532
-22.9,68,5043.923551
26.2,66,5045.162237
-17.3,82,5046.620337
-4.6,114,5068.287373
-23.5,67,5069.479184
-21.3,72,5071.255432
11.0,28,5071.943591
28.1,71,5072.919979
-21.2,72,5073.898362
-23.3,67,5075.172953
13.3,34,5102.411083
-29.1,53,5103.701631
-21.2,72,5105.63446
-21.8,71,5106.607856
29.0,73,5107.240164
-22.9,68,5107.675001
-19.1,78,5108.730178
18.2,46,5109.102182
-17.7,81,5137.483256
22.3,56,5138.063703
-55.1,113,5139.142817
-103.6,116,5140.218937
-21.2,72,5140.69267
11.7,30,5140.850248
19.4,49,5141.161417
-72.8,68,5162.067487
-15.5,87,5164.079105
-23.1,68,5165.261943
-21.3,72,5181.621176
-14.1,90,5182.263458
-10.0,100,5183.213915
-48.8,128,5208.964027
-68.9,78,5209.93842
-28.2,55,5210.53682
16.8,42,5210.945725
16.0,40,5211.354631
29.5,74,5212.345979
13.0,33,5212.731947
1.3,129,5242.174181
-21.0,73,5243.90555
10.3,26,5244.654547
-3.3,117,5248.381576
-28.1,55,5250.316399
-28.1,55,5251.908141
-16.6,84,5254.562041
-20.9,73,5278.948801
23.2,58,5279.849391
22.6,57,5281.121987
-21.3,72,5283.49464
-30.2,50,5284.580734
-28.2,55,5285.710711
-36.7,34,5286.806778
28.0,70,5288.705698
34.2,86,5311.110759
-21.0,73,5311.74207
-21.2,72,5313.070516
15.3,39,5313.812531
-20.9,73,5315.540908
-5.9,111,5325.665821
10.8,152,5352.861067
-15.3,87,5353.444506
-23.0,68,5354.141641
30.1,76,5354.838776
-16.8,83,5355.318492
-9.0,103,5356.151265
-21.6,71,5386.242763
41.8,105,5387.561235
-21.2,72,5388.305245
-23.0,68,5388.896662
-22.4,69,5389.397324
-12.5,94,5390.417595
18.7,47,5390.911273
-20.9,73,5415.099563
-9.9,101,5416.12482
19.8,50,5416.90274
-30.1,50,5417.44828
35.1,88,5418.32294
21.4,54,5418.831579
27.6,69,5419.63842
-28.7,54,5444.591665
16.8,42,5444.871916
25.9,65,5445.233947
-64.7,89,5446.226291
-15.3,87,5447.143836
-1.6,121,5448.765498
-68.8,78,5449.468618
20.2,51,5535.364824
19.8,50,5535.720871
20.8,52,5536.127783
-22.5,69,5537.441269
4.3,136,5538.990126
-22.3,70,5539.490786
-24.5,64,5540.218838
10.1,151,5628.109708
-28.6,54,5628.893611
-16.4,84,5629.527914
14.0,35,5629.965743
-20.1,75,5630.374649
35.6,89,5631.198444
-22.2,70,5731.218865
-6.6,109,5732.288005
-23.0,68,5732.922308
17.4,44,5733.336201
14.1,36,5733.528687
-26.2,60,5734.032338
1.3,129,5735.122422
-25.6,61,5821.830457
-10.4,99,5822.781912
11.4,29,5823.02925
-28.5,54,5823.659563
-10.0,100,5824.49034
-17.5,82,5827.461392
25.0,63,5827.930139
21.3,54,5857.337467
-21.8,71,5858.172233
-16.7,84,5858.744701
-21.3,72,5859.766967
-17.0,83,5860.643622
-21.8,71,5861.412565
4.2,136,5891.529993
33.5,84,5892.297939
-23.0,68,5892.620077
-20.2,75,5893.076854
-16.9,83,5894.294597
-23.0,68,5894.573851
15.7,40,5895.035614
-6.8,108,5921.764109
-25.4,62,5922.463239
-12.5,94,5923.432645
3.7,135,5924.534697
20.9,53,5924.913683
-12.9,93,5957.989199
3.6,134,5961.568623
29.3,74,5963.485494
-21.8,71,5965.570915
-16.2,85,5967.231473
-22.4,69,5968.721487
-15.3,87,5993.716619
23.7,60,5994.122532
-21.2,72,5995.103907
23.0,58,5995.580632
24.8,62,5996.030429
-16.5,84,5996.746513
-18.0,80,5997.462597
2.8,132,6024.278857
-20.9,73,6024.997934
26.2,66,6026.48296
58.4,146,6029.23061
-16.7,84,6030.690704
-21.1,73,6058.054499
44.3,111,6058.881286
-22.9,68,6059.808806
17.5,44,6060.504943
-4.4,114,6061.473352
-20.8,73,6061.836381
-21.2,72,6098.16619
-21.1,73,6100.039179
-13.6,91,6100.585716
-21.1,73,6101.241961
-21.1,73,6101.707715
-16.5,84,6102.393879
-43.0,143,6142.452713
-16.9,83,6143.827035
-22.1,70,6145.816713
5.8,140,6147.224945
-34.5,164,6148.674068
-25.6,61,6179.819746
-1.1,123,6181.052449
6.3,141,6182.241268
