#{"t_start": 1751118433.4550972, "env_id": "VizdoomHealthGathering-v0"}
r,l,t
73.8,112,10216.321376
80.0,120,10218.498553
73.8,112,10275.862112
85.0,120,10277.885698
85.0,120,10279.946186
51.4,96,10281.6237
51.4,96,10340.85925
73.8,112,10343.486223
153.2,248,10348.009125
51.4,96,10349.693619
94.6,144,10413.073085
51.4,96,10414.714696
85.0,120,10416.609626
118.6,144,10419.163794
85.0,120,10478.10214
61.0,120,10480.069875
96.2,128,10481.950845
62.6,104,10484.052224
73.8,112,10554.904701
73.8,112,10556.615126
62.6,104,10558.35148
85.0,120,10560.343155
51.4,96,10619.754235
85.0,120,10621.942382
51.4,96,10623.529137
72.2,128,10625.611567
51.4,96,10627.270131
118.6,144,10686.811862
73.8,112,10688.710783
108.6,144,10691.454444
107.4,136,10694.072442
118.6,144,10754.266428
51.4,96,10755.821269
96.2,128,10757.871785
128.8,152,10760.42296
182.8,192,10810.449146
85.0,120,10812.232375
51.4,96,10813.83808
51.4,96,10867.435712
91.6,144,10869.737555
51.4,96,10871.336278
85.0,120,10873.259135
110.0,160,10919.040674
51.4,96,10921.26273
51.4,96,10923.52468
85.0,120,10926.396996
62.6,104,10928.60509
81.0,120,10981.967351
51.4,96,10983.685755
62.6,104,10985.119918
107.4,136,10987.173425
83.6,144,11053.691496
110.6,144,11056.074123
62.6,104,11057.481359
85.0,120,11059.22669
73.8,112,11103.238962
62.6,104,11104.916475
100.4,136,11107.325033
62.6,104,11108.67542
119.8,152,11168.933237
51.4,96,11170.613741
123.0,160,11174.231065
82.0,120,11178.755963
118.6,144,11225.157842
62.6,104,11226.916138
73.8,112,11228.44804
94.6,144,11230.62023
89.8,192,11289.243419
61.0,120,11291.942201
51.4,96,11293.984736
73.8,112,11296.983714
72.2,128,11345.85798
73.8,112,11347.583365
61.0,120,11349.315731
94.6,144,11351.557735
73.8,112,11394.266493
122.2,168,11397.24353
73.8,112,11398.967918
105.8,152,11401.551008
85.0,120,11452.447863
85.0,120,11454.337808
147.2,168,11458.459782
73.8,112,11460.882303
62.6,104,11519.624173
118.6,144,11521.923024
51.4,96,11523.491827
51.4,96,11524.921006
133.2,168,11570.71551
73.8,112,11572.361108
85.0,120,11574.034631
85.0,120,11575.857754
76.6,144,11620.596084
64.0,120,11622.307506
51.4,96,11623.848384
85.0,120,11625.90289
165.6,224,11683.358202
112.6,144,11685.730855
123.2,168,11688.457562
110.2,168,11744.298193
129.8,152,11746.768585
51.4,96,11748.315449
94.6,144,11803.977557
61.0,120,11805.977209
81.8,152,11808.711893
51.4,96,11810.289674
85.0,120,11854.162318
107.4,136,11856.787297
73.8,112,11859.184883
73.8,112,11861.936522
73.8,112,11864.907576
73.2,128,11912.811437
72.2,128,11914.649522
72.2,128,11916.76586
93.0,160,11963.363218
113.0,160,11966.358205
73.8,112,11967.828273
73.8,112,11969.631451
51.4,96,12041.170091
136.4,176,12044.301714
153.6,184,12047.469241
93.0,160,12097.574216
83.4,136,12100.112426
149.2,168,12102.766328
62.6,104,12104.306209
61.0,120,12155.582051
107.8,152,12158.399514
94.6,144,12160.974627
118.6,144,12163.199674
94.6,144,12207.481226
129.8,152,12209.937656
94.6,144,12212.319284
51.4,96,12265.340458
94.6,144,12267.562514
73.8,112,12269.186172
112.6,144,12271.576778
85.0,120,12320.599645
85.0,120,12322.694044
83.0,120,12324.640836
118.6,144,12327.055378
70.6,144,12375.207574
73.8,112,12377.055633
141.0,160,12379.618775
85.0,120,12381.715168
62.6,104,12425.4801
51.4,96,12427.266323
51.4,96,12428.853079
85.0,120,12431.039231
73.8,112,12432.810493
96.2,128,12475.858344
84.6,144,12478.287846
251.0,320,12526.896822
171.6,184,12532.862863
61.0,120,12536.716555
61.0,120,12581.042986
75.0,120,12583.272024
81.8,152,12585.571872
128.6,224,12640.898878
62.6,104,12642.78583
51.4,96,12644.392532
91.6,144,12646.627555
113.8,192,12694.41772
134.0,160,12697.350874
61.0,120,12699.112163
129.8,152,12701.741131
96.2,128,12748.543939
97.4,136,12750.785941
94.6,144,12753.145629
85.0,120,12800.576755
96.2,128,12803.282518
73.8,112,12804.752585
85.6,144,12807.036477
70.6,144,12854.698984
51.4,96,12856.321644
61.0,120,12858.303343
51.4,96,12859.97886
164.2,208,12914.609728
85.0,120,12916.700137
61.0,120,12918.556173
85.0,120,12920.658549
148.2,208,12965.51955
128.8,152,12967.84134
107.4,136,12970.375561
86.2,168,13019.849224
125.0,160,13022.553989
128.8,152,13025.06926
83.4,136,13071.297605
105.8,152,13073.84878
70.6,144,13076.216448
73.8,112,13078.195155
80.0,120,13122.954427
61.0,120,13125.337055
74.0,120,13127.061442
90.6,144,13129.375253
163.4,176,13178.812014
105.8,152,13181.536726
73.8,112,13183.514437
118.6,144,13239.891634
73.8,112,13242.115684
73.8,112,13244.17318
51.4,96,13245.888592
80.2,168,13294.28713
85.0,120,13296.372553
118.6,144,13299.109231
102.0,160,13301.895777
111.6,144,13347.639418
73.8,112,13349.800637
96.2,128,13351.979808
129.8,152,13354.574866
73.8,112,13398.719783
80.6,144,13401.721754
180.4,216,13405.350048
136.2,208,13453.661819
61.0,120,13455.84498
51.4,96,13457.497559
73.8,112,13459.45233
51.4,96,13509.598195
198.8,272,13514.152014
151.2,168,13576.72065
100.4,136,13579.059394
84.6,144,13581.473935
107.4,136,13583.817666
133.8,192,13629.110512
51.4,96,13630.71123
80.2,168,13633.921642
141.2,168,13680.052248
73.8,112,13682.183547
82.0,120,13684.403609
51.4,96,13686.251665
51.4,96,13687.681839
96.2,128,13733.812446
103.6,144,13736.905171
61.0,120,13739.078359
89.8,192,13788.177025
85.0,120,13790.609518
101.4,136,13793.112823
72.2,128,13795.519384
115.4,176,13842.52864
61.0,120,13844.751695
146.4,216,13848.520612
145.4,176,13906.907433
85.0,120,13909.003826
89.6,144,13911.501146
73.8,112,13958.826555
114.8,152,13962.000066
61.0,120,13964.360751
82.0,120,13966.766316
96.6,144,14014.60236
51.4,96,14016.514246
85.0,120,14018.813097
51.4,96,14020.484625
73.8,112,14022.750564
126.2,168,14069.739873
68.0,120,14072.501486
73.8,112,14075.447605
94.6,144,14124.64401
83.0,120,14126.836146
51.4,96,14128.654283
147.6,184,14131.760972
83.4,136,14193.800024
73.8,112,14196.07095
61.0,120,14198.726847
104.2,168,14201.626091
78.0,120,14249.980746
85.0,120,14252.388307
61.0,120,14254.441814
85.0,120,14256.558154
51.4,96,14303.640213
154.8,192,14307.513852
104.2,168,14310.541752
51.4,96,14312.153441
51.4,96,14364.34284
51.4,96,14366.261707
94.2,128,14368.691208
73.8,112,14371.055883
73.8,112,14418.933815
51.4,96,14420.829743
51.4,96,14423.386903
61.0,120,14426.974307
73.8,112,14429.788779
93.0,160,14486.89702
72.2,128,14490.209161
104.2,168,14494.58346
96.2,128,14544.061112
130.2,168,14547.307429
108.2,168,14550.508865
165.8,192,14600.028405
83.2,128,14602.784034
104.8,152,14605.788996
98.8,192,14654.229423
139.4,176,14657.492694
148.8,192,14661.020258
51.4,96,14662.74664
90.8,152,14712.313055
139.2,168,14715.573334
61.0,120,14717.987875
170.6,184,14769.044306
96.2,128,14774.469792
73.8,112,14778.712444
230.2,328,14836.445014
72.6,144,14839.082958
126.2,168,14842.137788
85.0,120,14886.440283
128.2,168,14889.497106
61.0,120,14891.650346
62.6,104,14944.937808
105.8,152,14947.794167
73.8,112,14949.517557
86.6,144,14952.207362
62.6,104,14997.407456
158.8,192,15001.333953
73.8,112,15003.512127
51.4,96,15005.314306
119.2,168,15094.546618
61.0,120,15096.823529
51.4,96,15098.878032
93.0,160,15101.778275
81.8,152,15151.977995
127.8,152,15154.733625
73.8,112,15157.050427
61.0,120,15202.936686
94.6,144,15205.706278
116.6,144,15208.661373
147.4,216,15260.23841
128.2,168,15264.230731
120.8,152,15266.989352
74.0,120,15269.216394
134.8,192,15312.34503
94.6,144,15316.067074
51.4,96,15318.754884
51.4,96,15321.337975
61.0,120,15383.129688
73.8,112,15385.048556
62.6,104,15386.800868
51.4,96,15388.587091
118.6,224,15440.283807
96.2,128,15442.902801
61.0,120,15445.240548
71.6,144,15493.259103
83.4,136,15496.032685
51.4,96,15497.950554
89.6,144,15500.54262
126.8,152,15557.432446
200.2,208,15561.484607
116.0,160,15564.357921
51.4,96,15623.470801
61.0,120,15625.880355
61.0,120,15628.09543
105.8,152,15630.967747
73.8,112,15694.431987
137.8,192,15698.26274
51.4,96,15700.024028
61.0,120,15702.527332
72.2,128,15747.622706
85.0,120,15752.35804
51.4,96,15754.471387
95.0,160,15757.522228
61.0,120,15803.502234
51.4,96,15805.211663
138.2,248,15810.215278
85.0,120,15858.48915
129.8,152,15861.218848
85.0,120,15863.506728
51.4,96,15865.101464
98.4,136,15913.760305
94.6,144,15916.903897
61.0,120,15918.957403
71.0,120,15921.236308
81.0,120,15975.013461
51.4,96,15978.865156
124.6,144,15984.620761
85.0,120,15988.219136
94.6,144,16035.349067
51.4,96,16037.29985
72.2,128,16039.890919
61.0,120,16042.351337
85.0,120,16044.761889
69.0,120,16090.644159
85.0,120,16093.034764
80.6,144,16095.597908
70.6,144,16146.87774
94.2,128,16149.571534
61.0,120,16151.875371
129.8,152,16154.627012
129.8,152,16207.424783
51.4,96,16209.323703
123.4,176,16213.017822
70.6,144,16217.831944
51.4,96,16267.132071
51.4,96,16269.085845
51.4,96,16271.007704
84.0,120,16273.750368
160.4,176,16329.905159
61.0,120,16332.411456
93.2,128,16334.848936
140.2,208,16382.934312
112.4,176,16386.75609
93.0,160,16390.834181
89.2,168,16441.769934
61.0,120,16444.24232
86.2,168,16447.067762
144.8,192,16498.901113
112.0,160,16501.917046
108.8,192,16505.422668
129.8,152,16553.04229
114.2,168,16556.302571
96.2,128,16558.938519
120.4,176,16563.021597
113.2,168,16619.717941
51.4,96,16621.647778
83.4,136,16624.322623
61.0,120,16679.873032
151.2,208,16685.824113
111.0,160,16688.927811
85.0,120,16691.14488
61.0,120,16737.113918
102.4,136,16739.805718
61.0,120,16741.993865
119.4,176,16787.88112
51.4,96,16790.24081
51.4,96,16792.157682
83.4,136,16795.034985
83.4,136,16839.996717
51.4,96,16842.145968
155.2,208,16846.0595
61.0,120,16848.414201
66.0,120,16893.289166
104.2,168,16896.577369
104.2,168,16900.392165
51.4,96,16902.330979
66.0,120,16968.051185
114.8,152,16971.071106
131.4,176,16974.694413
61.0,120,17021.817365
63.0,120,17024.434365
51.4,96,17026.126837
76.6,144,17028.483534
85.0,120,17079.45519
51.4,96,17081.612419
129.8,152,17084.212465
105.8,152,17086.993027
70.6,144,17133.875621
61.0,120,17136.30213
51.4,96,17138.418469
122.8,192,17142.268171
51.4,96,17200.400672
83.4,136,17203.711817
51.4,96,17205.869045
61.0,120,17208.300542
111.6,184,17265.05473
71.6,144,17267.658765
51.4,96,17270.367519
118.6,144,17316.985819
61.0,120,17319.874094
51.4,96,17321.747084
61.0,120,17324.033966
69.0,120,17326.898305
134.2,168,17373.522589
135.4,176,17377.266575
51.4,96,17379.260242
51.4,96,17381.180106
85.0,120,17428.399798
115.4,176,17431.922376
112.2,168,17435.103865
137.0,200,17489.032612
109.8,192,17492.874335
107.4,136,17495.3547
51.4,96,17542.566414
161.0,200,17548.198349
51.4,96,17550.06735
136.2,168,17601.311277
61.0,120,17603.932266
121.6,184,17607.463821
131.2,168,17655.463426
51.4,96,17657.747317
61.0,120,17660.215714
51.4,96,17662.14256
51.4,96,17664.219006
51.4,96,17713.80437
73.8,112,17716.812325
75.6,144,17719.728524
51.4,96,17721.450916
51.4,96,17723.160344
51.4,96,17767.267362
116.6,184,17770.978435
51.4,96,17773.170571
96.2,128,17775.649939
105.2,168,17822.338053
168.6,264,17827.957023
51.4,96,17882.412361
143.2,168,17885.97184
85.0,120,17888.542963
51.4,96,17890.66329
148.6,224,17936.907592
51.4,96,17938.860368
65.0,120,17941.133289
126.8,192,17997.637146
132.2,168,18001.05999
88.6,144,18004.100856
73.0,120,18006.645051
148.0,200,18054.570855
61.0,120,18057.049225
103.2,168,18060.360368
91.8,192,18109.061098
119.8,152,18111.868588
147.4,216,18116.244883
171.2,248,18176.980421
81.0,120,18179.258328
147.6,184,18231.174458
123.0,160,18236.158127
136.6,184,18239.917072
160.2,208,18282.568982
51.4,96,18285.700606
51.4,96,18289.226175
61.0,120,18293.117765
107.4,136,18339.377027
51.4,96,18341.134326
328.8,472,18394.831691
342.4,456,18458.024656
109.0,200,18462.063851
51.4,96,18464.073477
51.4,96,18466.184829
85.0,120,18526.07064
109.6,144,18529.688962
113.8,152,18534.987787
51.4,96,18537.800265
74.0,120,18601.910775
116.2,168,18606.284077
158.0,200,18613.630427
70.6,144,18678.277502
51.4,96,18680.571367
94.2,128,18683.29508
61.0,120,18686.033755
106.4,136,18754.103675
61.0,120,18759.411476
61.0,120,18762.47229
73.8,112,18764.801061
76.0,120,18834.512589
51.4,96,18836.438438
51.4,96,18838.703379
129.4,176,18843.556398
78.0,120,18906.515987
148.8,192,18910.970073
51.4,96,18913.323777
51.4,96,18915.723359
70.6,144,18975.721869
155.6,184,18979.99045
79.6,144,18983.559903
61.0,120,19043.957346
51.4,96,19046.008858
136.4,176,19050.563674
98.8,192,19054.451276
99.6,144,19123.165472
72.0,120,19126.733162
123.6,184,19132.841589
80.2,168,19189.918913
85.0,120,19193.302862
106.4,136,19197.903555
51.4,96,19201.237637
335.0,480,19269.045259
96.2,128,19332.489551
80.2,168,19338.545352
62.0,120,19342.62843
95.2,128,19345.667302
51.4,96,19402.760585
130.6,224,19408.227959
123.2,168,19412.004856
51.4,96,19480.607351
61.0,120,19483.222356
97.6,144,19486.342013
51.4,96,19488.428431
51.4,96,19544.826571
61.0,120,19547.708862
73.8,112,19550.74474
51.4,96,19552.714472
51.4,96,19555.07815
51.4,96,19601.137944
118.2,168,19604.633593
85.6,144,19607.575724
61.0,120,19609.885545
96.2,128,19655.752855
51.4,96,19658.002836
61.0,120,19660.192978
83.6,144,19662.941627
51.4,96,19715.292592
51.4,96,19717.696163
61.0,120,19719.982048
82.6,144,19722.891266
96.2,168,19768.736635
84.0,120,19771.049448
106.6,144,19774.04743
136.2,248,19818.865545
96.2,128,19821.70495
51.4,96,19823.625811
51.4,96,19825.669346
61.0,120,19867.890408
185.2,248,19873.186243
70.0,120,19875.765344
51.4,96,19926.98733
111.6,184,19932.661153
124.6,184,19936.461986
70.6,144,19981.214278
66.0,120,19983.873166
51.4,96,19985.813975
85.0,120,19988.111829
250.8,272,20044.003324
51.4,96,20046.368996
93.4,136,20049.131607
85.0,120,20051.980986
92.4,136,20096.351298
51.4,96,20098.339979
66.0,120,20100.785438
125.8,192,20147.917364
51.4,96,20150.056643
158.6,224,20157.33617
72.6,144,20160.15862
249.4,336,20208.186152
61.0,120,20210.780213
96.2,128,20263.522133
51.4,96,20265.591599
64.0,120,20268.055008
595.0,525,20334.48731
137.0,160,20340.793441
452.0,525,20576.080073
113.8,192,20635.75844
375.0,525,20689.944497
115.2,208,20694.446455
243.6,344,20766.747058
95.2,128,20769.728084
85.0,120,20813.293551
109.8,192,20817.489327
51.4,96,20819.700413
51.4,96,20821.588364
51.4,96,20823.8174
73.8,112,20891.450489
83.4,136,20894.357712
89.8,192,20898.42982
51.4,96,20950.471613
70.6,144,20953.629168
100.0,160,20956.911388
118.2,168,20960.875783
51.4,96,21012.099765
94.6,144,21015.366028
51.4,96,21017.635956
94.6,144,21021.064784
124.2,168,21065.77419
126.2,168,21069.65481
51.4,96,21071.673411
81.0,120,21152.210981
96.2,128,21155.071329
123.2,168,21158.896099
81.0,120,21161.43032
105.8,152,21231.871896
51.4,96,21233.957318
51.4,96,21235.828314
51.4,96,21237.894785
