#{"t_start": 1752660852.003645, "env_id": "VizdoomHealthGathering-v0"}
r,l,t
72.2,128,2617.979048
120.2,168,2619.408224
61.0,120,2620.064468
84.6,144,2682.650018
51.4,96,2683.427938
80.2,168,2685.537294
137.2,168,2738.984296
113.8,192,2742.814049
85.0,120,2744.728925
62.6,104,2745.746203
61.0,120,2797.886699
73.0,120,2799.354772
89.8,192,2801.154955
135.8,192,2863.224886
139.4,176,2865.041026
105.8,152,2866.511093
260.2,448,2929.724964
85.0,120,2932.7389
51.4,96,2982.927618
51.4,96,2984.827535
155.0,200,2988.519656
61.0,120,3036.507263
51.4,96,3037.502602
70.6,144,3038.671474
51.4,96,3039.498262
373.0,525,3092.758761
192.4,256,3140.662594
125.8,152,3154.400837
163.6,224,3213.806893
70.6,144,3215.240059
109.6,144,3216.375023
160.8,192,3218.152268
147.4,256,3266.782157
96.2,128,3267.918118
476.0,525,3319.563938
148.6,184,3370.661226
128.2,168,3384.564028
150.4,216,3387.017463
85.0,120,3437.104455
51.4,96,3438.458832
115.4,176,3441.252358
93.6,144,3444.586437
51.4,96,3491.239615
171.2,248,3495.13619
236.0,320,3549.337173
126.6,184,3550.984766
61.0,120,3552.087815
132.2,208,3606.269848
155.6,184,3620.9017
141.0,160,3672.348055
85.0,120,3673.977694
146.8,192,3675.680139
51.4,96,3676.267568
152.2,168,3722.5268
51.4,96,3723.560035
94.6,144,3724.620199
239.6,344,3785.975043
85.0,120,3786.723041
51.4,96,3787.699428
116.4,176,3834.628868
72.2,128,3835.80173
149.6,184,3849.700543
51.4,96,3850.651997
61.0,120,3906.808748
51.4,96,3908.244905
82.6,144,3910.62055
51.4,96,3911.453322
51.4,96,3959.882748
139.4,176,3963.818218
138.4,176,3965.617404
114.8,152,4012.866986
83.4,136,4014.407864
80.2,168,4015.893888
96.2,128,4017.259235
51.4,96,4067.744161
172.4,256,4069.81861
274.8,312,4132.852961
61.0,120,4133.828351
108.2,168,4135.177741
94.6,144,4193.005023
325.4,336,4199.103706
151.6,224,4242.894542
70.0,120,4245.136543
149.8,232,4249.379192
51.4,96,4297.922313
137.4,216,4302.514029
220.6,224,4367.718572
51.4,96,4368.263114
51.4,96,4369.339236
185.0,200,4370.861163
131.4,296,4419.87702
170.4,296,4422.734375
171.8,192,4470.732954
51.4,96,4471.525832
131.4,296,4523.988467
51.4,96,4525.283003
51.4,96,4527.273677
207.4,296,4592.467253
51.4,96,4594.523748
183.6,344,4647.345422
51.4,96,4649.040886
217.2,368,4654.446424
115.4,176,4701.409771
51.4,96,4702.075989
70.6,144,4703.756493
188.4,296,4757.96745
469.0,520,4827.323885
279.8,272,4829.987757
51.4,96,4883.819728
339.6,384,4889.449666
80.2,168,4937.444254
352.2,368,4944.163278
61.0,120,4991.952416
89.8,192,4993.614969
186.4,216,5046.705922
51.4,96,5060.722421
51.4,96,5061.43651
249.0,240,5063.258635
461.4,496,5117.243198
238.6,304,5166.631059
51.4,96,5167.520678
112.2,208,5214.520927
61.0,120,5215.583088
165.0,200,5217.999621
353.0,525,5282.841135
404.0,480,5339.573347
51.4,96,5341.303717
51.4,96,5392.505725
51.4,96,5393.433244
102.6,224,5395.337149
329.4,336,5444.483656
51.4,96,5445.483981
246.8,312,5502.742783
497.0,480,5567.075658
176.6,264,5569.921045
275.6,424,5620.30923
374.0,525,5679.572669
170.8,232,5736.836459
51.4,96,5737.820825
73.8,112,5751.365585
51.4,96,5752.237253
401.6,384,5802.646382
540.0,525,5854.054837
280.6,424,5904.685374
73.8,112,5906.330971
575.0,525,5989.083565
88.6,144,5990.392063
88.6,144,6037.312526
51.4,96,6038.573154
51.4,96,6039.975402
554.0,525,6089.995572
51.4,96,6090.899154
157.0,240,6140.958219
330.8,352,6192.015614
257.4,336,6211.469565
51.4,96,6213.369481
169.4,216,6261.646316
307.4,296,6264.30221
464.0,525,6322.246179
51.4,96,6368.228153
239.0,525,6421.921494
415.2,488,6493.272593
508.0,525,6548.554684
86.2,128,6550.042703
526.0,525,6606.399918
150.6,224,6655.956328
304.8,352,6659.760151
526.0,525,6729.169444
561.0,525,6785.817881
61.0,120,6836.068432
213.4,216,6838.994604
101.2,168,6840.360948
51.4,96,6886.806681
348.6,344,6889.662041
102.6,184,6953.684748
570.0,525,7006.995114
571.0,525,7061.739644
404.0,525,7116.932973
73.8,112,7119.09419
336.6,384,7196.032339
548.0,525,7247.183484
200.8,232,7251.806116
610.0,525,7304.394414
81.8,152,7352.608416
541.0,525,7426.45783
61.0,120,7427.688537
536.0,525,7478.240285
51.4,96,7479.229638
70.6,144,7480.62291
61.0,120,7535.127082
99.6,144,7536.445554
495.0,525,7585.677832
628.0,525,7658.431179
571.0,525,7710.036109
597.0,525,7760.004417
244.2,248,7813.960057
555.0,525,7868.386437
580.0,525,7943.106522
290.6,424,7997.391282
455.0,525,8053.424364
457.0,525,8117.500925
234.8,272,8137.387718
206.6,264,8220.158263
104.2,168,8222.090094
291.0,320,8328.331841
162.0,200,8330.727432
119.2,208,8421.731947
304.4,336,8425.441022
147.2,168,8511.143723
623.0,525,8648.267843
422.0,525,8753.965047
102.6,184,8755.430128
565.0,525,8871.065741
102.6,224,8969.461481
164.0,320,8985.330024
510.0,525,9194.503375
535.0,525,9370.433669
129.8,152,9548.92112
539.0,525,9720.799256
623.0,525,9914.001339
221.8,352,9917.919854
521.0,525,10105.914869
157.2,208,10290.069158
638.0,525,10462.652407
570.0,525,10676.791472
610.0,525,10881.717188
447.0,525,11077.511335
204.0,280,11276.976661
579.0,525,11488.717143
387.2,448,11645.805848
85.0,120,11648.810807
598.0,525,11825.07421
604.0,525,12001.179037
523.0,525,12148.179733
337.4,376,12282.100425
279.2,288,12285.427522
82.6,144,12418.952273
344.2,408,12422.846853
118.2,168,12570.950597
103.6,144,12572.378777
141.8,192,12574.228827
472.0,525,12738.966068
136.6,224,12812.433503
488.4,496,12885.294561
107.4,136,12886.999001
78.6,144,12888.196796
570.0,525,12966.446437
194.8,272,13045.063096
540.0,525,13111.423547
420.0,525,13171.729198
93.8,192,13173.181312
537.0,525,13297.410933
166.6,304,13315.272144
565.0,525,13379.555153
140.6,184,13447.993046
71.0,120,13449.265641
476.0,525,13504.911759
61.0,120,13505.993863
268.0,280,13564.415554
124.2,168,13582.68268
215.8,232,13586.024738
137.8,192,13641.344728
169.2,208,13643.10801
630.0,525,13712.651944
351.0,525,13782.347472
614.0,525,13855.580534
580.0,525,13955.085307
622.0,525,14155.735461
123.2,248,14158.801259
94.6,144,14160.221459
105.8,152,14250.137885
651.0,525,14355.525917
107.4,136,14356.868325
457.0,525,14434.312122
645.0,525,14526.201271
534.0,525,14610.554581
649.0,525,14711.686997
588.0,525,14783.154783
566.0,525,14864.992824
572.0,525,14954.702803
250.4,296,15028.961122
547.0,525,15096.217177
503.0,525,15158.257187
180.6,264,15160.679705
61.0,120,15221.429168
535.0,525,15297.337074
556.0,525,15369.164898
392.0,440,15442.182537
96.2,128,15443.575809
370.6,504,15505.956458
123.4,216,15524.806026
142.6,224,15610.823883
626.0,525,15690.112743
100.6,144,15692.665911
436.8,432,15789.000167
623.0,525,15888.237655
579.0,525,15976.978227
151.4,256,16041.130585
434.0,525,16101.252064
475.0,525,16173.96452
51.4,96,16175.419627
328.2,328,16244.25346
139.4,176,16247.620451
118.6,144,16250.860783
117.0,160,16320.837557
139.4,176,16322.677634
91.2,168,16323.790656
454.0,525,16381.853308
221.0,240,16437.040653
238.6,464,16511.161341
133.4,176,16512.644372
107.4,136,16513.854136
128.2,168,16582.561308
250.2,288,16585.114478
85.0,120,16586.130758
94.6,144,16643.694745
117.0,160,16645.418133
117.0,160,16647.069714
128.2,168,16708.753677
96.2,128,16709.976406
61.0,120,16711.269945
117.0,160,16770.294024
70.6,144,16791.559129
158.4,176,16793.301467
117.0,160,16847.445603
359.6,424,16852.829199
240.6,344,16902.90522
152.6,184,16904.97169
144.4,176,16961.177311
117.0,160,16962.672311
61.0,120,16964.078549
226.6,344,17037.818255
66.0,120,17038.891385
105.8,152,17095.928779
131.8,192,17098.815057
426.0,525,17160.288584
117.0,160,17165.70908
61.0,120,17227.144708
137.4,176,17230.231449
72.0,120,17231.900981
74.0,120,17233.065865
63.0,120,17286.186738
262.4,416,17303.029675
51.4,96,17370.80534
247.6,344,17374.269073
61.0,120,17436.420783
73.6,144,17438.338652
105.8,152,17439.733919
51.4,96,17440.833977
127.2,168,17498.2344
80.2,168,17502.225721
73.6,144,17505.734334
95.2,128,17568.074542
117.0,160,17571.140338
70.6,144,17586.964001
158.6,224,17639.120455
126.6,184,17640.948564
72.2,128,17642.447554
143.2,248,17694.66684
141.0,160,17695.975338
51.4,96,17697.110301
570.0,525,17756.504391
51.4,96,17814.888184
51.4,96,17815.986245
331.2,488,17879.060489
96.2,128,17880.188472
118.6,144,17881.698431
96.2,128,17884.142891
61.0,120,17945.367083
61.0,120,17948.614396
139.4,176,17951.023948
61.0,120,17999.073392
141.0,160,18000.736939
128.8,152,18001.740255
123.8,152,18003.246227
139.4,176,18053.245452
433.0,525,18131.366437
145.8,192,18133.318215
105.6,144,18181.40057
118.6,144,18182.546504
197.8,272,18185.265229
70.6,144,18236.822287
470.0,525,18298.708708
80.2,168,18300.161821
148.2,168,18319.635718
125.2,168,18379.530468
175.4,216,18381.17008
51.4,96,18382.242212
341.8,472,18440.39961
85.0,120,18510.394338
488.0,525,18566.888187
96.2,128,18567.973283
260.6,424,18644.454656
154.8,232,18646.775446
509.0,525,18722.356228
78.6,144,18777.890644
494.0,525,18843.97982
107.4,136,18845.426948
100.8,192,18847.085511
117.0,160,18910.526772
569.0,525,18987.180682
89.6,144,18988.476217
382.0,360,19052.969662
273.2,408,19056.519166
438.6,384,19116.882662
197.6,224,19181.911674
145.8,192,19195.878307
51.4,96,19196.942459
51.4,96,19198.30282
508.0,525,19256.843193
148.8,192,19316.562413
353.0,440,19386.964051
149.0,200,19388.584714
120.6,224,19445.41267
346.6,424,19462.239649
62.0,120,19511.763148
220.0,320,19514.788054
51.4,96,19515.64177
465.0,525,19618.40682
61.0,120,19619.648497
81.2,168,19621.051744
145.2,168,19622.254525
431.0,525,19692.218335
136.2,208,19746.603825
63.0,120,19747.792646
128.2,168,19749.312578
51.4,96,19797.901577
520.0,525,19848.88816
85.0,120,19849.899454
51.4,96,19850.433027
351.8,392,19909.556839
269.0,280,19914.119631
560.0,525,20030.428446
137.4,176,20031.977301
51.4,96,20033.007544
51.4,96,20034.139515
51.4,96,20034.943364
437.6,464,20090.863749
166.6,224,20155.104869
61.0,120,20169.188189
51.4,96,20170.263312
474.0,525,20235.136741
165.6,184,20282.638649
136.8,232,20284.77992
51.4,96,20285.726388
141.0,160,20336.476604
435.0,525,20400.637939
51.4,96,20401.68015
128.2,168,20415.726569
501.0,525,20474.300852
543.0,525,20536.557283
51.4,96,20593.162833
547.0,525,20658.573824
475.0,480,20738.240674
51.4,96,20739.183152
540.0,525,20798.813608
513.0,525,20865.693669
51.4,96,20867.446978
140.4,176,20870.600541
119.8,152,20927.555157
51.4,96,20928.342051
489.0,525,21004.943104
267.8,272,21007.546139
193.2,248,21079.94643
168.2,248,21082.345013
546.6,504,21146.75169
600.0,525,21310.332026
124.2,168,21312.109272
632.0,525,21400.819924
108.6,144,21402.281015
378.8,352,21479.924279
185.2,288,21484.516991
220.0,240,21563.233383
610.0,525,21654.193017
565.0,525,21722.337694
493.0,525,21798.079046
452.0,525,21874.891533
390.6,384,21960.909389
134.0,160,21963.668008
151.2,208,22027.567044
121.8,152,22029.003202
350.8,352,22092.806495
85.0,120,22095.180145
596.0,525,22161.59844
177.8,312,22228.483487
119.2,168,22243.373648
129.8,152,22245.104019
81.8,152,22317.020603
572.0,525,22386.729096
83.6,144,22388.784597
555.0,525,22464.751346
612.0,525,22555.002876
51.4,96,22555.762843
61.0,120,22556.774137
573.0,525,22630.914772
189.6,224,22700.665153
232.2,368,22779.528153
525.0,525,22846.298506
107.4,136,22860.680029
96.2,128,22862.050362
464.0,525,22946.748749
83.4,136,23009.120871
153.4,176,23011.071651
51.4,96,23011.824636
188.6,224,23084.729578
96.2,128,23087.186005
637.0,525,23179.262651
174.4,216,23194.559724
370.0,360,23262.763244
105.8,152,23264.353987
472.0,525,23341.457694
417.8,392,23411.208075
61.0,120,23413.333388
107.4,136,23481.234717
386.0,525,23555.484061
118.6,144,23557.06184
85.0,120,23558.127986
178.6,264,23635.824109
70.6,144,23637.14657
570.0,525,23695.123452
581.0,525,23761.308372
561.0,525,23846.484481
475.0,525,23910.682717
523.0,525,23979.058775
173.6,184,24036.917971
636.0,525,24118.305217
391.6,384,24122.051194
520.0,525,24253.662066
575.0,525,24320.795449
183.4,216,24323.440373
96.2,128,24324.644151
590.0,525,24428.415508
432.0,525,24504.587708
561.0,525,24583.166468
587.0,525,24662.496219
481.0,525,24828.900001
322.0,320,24832.342789
373.0,520,24906.758688
574.0,525,24992.136258
606.0,525,25088.164333
287.6,304,25173.764307
628.0,525,25255.942437
73.8,112,25256.8909
96.2,128,25257.890226
577.0,525,25342.677376
51.4,96,25445.128265
672.0,525,25525.045445
672.0,525,25595.990628
508.0,525,25676.087327
452.0,525,25764.190605
302.6,304,25767.819895
485.0,525,25919.843153
96.2,128,25921.023993
549.0,525,26001.883651
649.0,525,26106.039978
163.2,248,26108.194214
122.8,152,26179.688928
489.0,525,26268.295857
463.0,525,26347.98764
552.0,525,26436.259466
554.0,525,26536.861303
520.0,525,26612.046144
682.0,525,26711.346464
654.0,525,26792.644948
51.4,96,26806.482924
562.0,525,26876.913485
96.2,128,26940.510329
545.0,525,27005.705896
96.2,128,27007.968843
107.4,136,27009.683255
153.6,224,27069.97594
118.6,144,27071.305383
309.0,360,27156.738805
137.8,192,27158.663654
105.8,152,27160.108788
128.2,168,27228.690295
183.6,304,27231.397054
350.8,392,27300.828289
164.0,240,27302.940637
104.2,168,27368.178092
105.8,152,27369.752879
124.2,168,27390.626033
417.4,416,27461.604128
265.6,304,27525.070323
159.4,256,27527.386127
73.8,112,27591.599322
116.6,144,27593.284813
83.2,168,27595.663449
105.8,152,27653.717124
96.2,128,27654.845107
122.2,168,27656.271291
129.8,152,27670.243907
105.8,152,27734.880969
73.8,112,27736.156555
96.2,128,27738.708727
79.0,120,27740.71436
105.8,152,27802.547924
85.0,120,27803.610082
101.4,136,27805.395306
112.8,192,27865.772764
105.8,152,27867.071289
418.0,525,27932.615923
85.0,120,27933.594306
117.0,160,28016.432669
85.0,120,28017.716235
61.0,120,28018.749471
94.6,144,28019.981175
214.4,256,28076.030216
602.0,525,28133.895395
117.0,160,28135.292656
154.4,176,28203.139131
467.0,525,28280.030406
96.2,128,28281.301006
489.0,525,28338.92583
73.8,112,28340.091711
117.0,160,28341.389239
137.4,296,28408.400948
432.0,525,28478.443546
107.4,136,28479.414947
96.2,128,28547.604504
89.8,192,28549.285008
141.6,224,28551.694561
128.2,168,28616.423378
393.8,392,28679.528538
83.4,136,28681.347671
107.4,136,28682.559429
96.2,128,28683.768194
72.2,128,28743.901307
96.2,128,28745.295577
107.4,136,28746.35175
107.4,136,28748.208782
120.4,176,28843.96259
123.8,152,28845.43166
536.0,525,28908.66747
117.0,160,28910.508546
217.2,248,28970.943849
97.6,144,28974.527261
105.8,152,29034.84089
141.0,160,29037.113809
96.2,128,29039.470504
83.4,136,29042.333843
129.8,152,29099.003222
655.0,525,29176.443029
94.6,144,29177.468287
621.0,525,29250.905802
80.2,128,29252.477597
85.0,120,29307.193203
73.8,112,29307.886349
107.4,136,29309.670575
664.0,525,29401.322359
595.0,525,29463.306518
183.6,424,29538.208118
152.6,224,29540.094072
117.0,160,29600.564282
305.6,384,29669.287411
641.0,525,29747.404407
568.0,525,29821.585932
525.0,525,29888.781149
177.6,224,29890.905465
569.0,525,29981.561912
520.0,525,30055.150025
105.8,152,30112.359958
82.6,144,30113.918787
377.0,440,30178.809171
105.8,152,30180.866667
121.0,160,30182.793511
89.8,192,30261.217685
528.0,525,30354.848174
583.0,525,30422.702627
96.2,128,30425.248815
643.0,525,30505.728489
526.0,525,30589.810526
105.4,136,30604.67675
137.8,192,30694.764717
513.0,525,30776.886
499.0,525,30861.370959
658.0,525,30967.597745
601.0,525,31050.599672
85.0,120,31052.455706
459.0,525,31123.904542
474.0,525,31192.046227
500.0,525,31265.136672
107.4,136,31349.820099
115.4,176,31351.731984
581.0,525,31431.675093
117.6,144,31433.319694
385.0,400,31508.608257
565.0,525,31582.257207
96.2,128,31659.114573
