#{"t_start": 1752660785.4224875, "env_id": "VizdoomTakeCover-v0"}
r,l,t
13.5,34,570.818579
-11.5,97,570.989123
-17.0,83,571.105811
12.1,31,571.212525
-22.6,69,571.310263
-0.8,123,571.527682
10.5,152,592.722973
4.4,136,592.938397
21.4,54,593.003223
-20.2,75,593.104951
-22.5,69,593.254551
-25.7,61,593.358273
-22.9,68,610.27601
19.2,48,610.342831
-24.1,65,610.51138
19.3,49,610.577204
-33.1,43,610.634053
-26.0,60,610.739769
15.8,165,610.998077
-0.6,124,632.405801
-22.2,70,632.49955
20.9,178,632.759854
-26.2,60,632.87355
5.9,140,649.697536
-13.4,92,649.8232
-25.1,63,649.908971
26.4,66,650.092479
-18.0,80,650.191216
11.4,29,650.241082
19.2,48,650.313887
17.6,44,650.399658
-14.3,90,682.230494
-14.1,90,682.339204
-0.2,125,682.493789
20.4,51,682.592525
-23.2,67,682.672312
-11.6,96,682.808946
4.5,137,699.589051
26.9,193,699.87728
-16.7,84,700.068767
-18.0,80,700.175481
24.7,62,722.000089
4.1,136,722.262387
31.9,80,722.37708
-31.4,47,722.433928
-0.4,124,722.588515
57.6,144,740.451721
-26.1,60,740.522532
-22.2,70,740.602318
28.4,71,740.735961
-28.6,54,740.868606
32.1,206,760.65766
15.7,40,760.726475
-22.9,68,760.854134
30.9,78,760.976806
-28.7,54,761.091499
26.3,66,761.17328
-16.3,85,761.283984
-9.5,102,778.753244
3.7,135,778.965676
21.7,55,779.053441
-9.0,103,779.198054
22.2,56,779.297787
-9.0,103,779.457361
-16.9,83,804.663919
-18.1,80,804.816512
-26.1,60,804.9701
-0.8,123,805.137652
-19.3,77,805.233396
-16.7,84,805.381999
19.1,48,820.903471
-10.7,99,821.073017
-10.0,100,821.192696
-12.8,93,821.335314
15.2,38,821.387176
-25.8,61,821.457987
-24.9,63,821.540765
27.4,69,844.252001
-25.8,61,844.352732
18.3,46,844.417557
-20.8,73,844.514299
-0.9,123,844.702794
21.5,179,861.819
-16.1,85,861.959624
-22.4,69,862.042402
2.8,132,862.269794
-12.2,95,862.388476
5.7,140,893.493255
-22.3,70,893.687734
-21.2,72,893.828358
10.2,26,893.874236
-0.4,124,894.032811
-9.4,102,894.189392
-25.0,63,894.314058
-21.1,73,911.047288
-23.0,68,911.164973
-3.8,116,911.327538
-21.6,71,911.419293
-18.1,80,911.538973
-25.0,63,911.620754
-28.7,54,939.214926
12.8,32,939.395442
-21.0,73,939.699629
-28.3,55,939.944972
-24.3,65,940.116513
17.2,43,940.253148
-28.7,54,940.47256
-12.4,94,940.784725
-31.8,46,940.954272
-7.4,107,961.364663
-32.4,44,961.460407
-28.3,55,961.534209
-23.1,68,961.627959
-22.9,68,961.738662
-20.0,75,961.888262
15.9,40,961.980016
28.8,72,978.299353
-28.2,55,978.370165
-29.7,51,978.441972
-21.9,71,978.519764
-22.2,70,978.61451
-29.8,51,978.692302
-8.9,103,978.877806
-14.5,89,1000.110996
32.0,80,1000.226686
10.9,28,1000.30747
-23.8,66,1000.422163
-12.2,95,1000.671496
-21.5,72,1000.762253
-8.6,104,1000.884925
-8.4,104,1016.834252
-28.6,54,1016.928002
-10.3,100,1017.048678
-25.6,61,1017.128465
14.7,37,1017.22022
-6.9,108,1017.348875
-26.0,60,1017.426667
-24.9,63,1037.794173
15.5,39,1037.845037
10.7,27,1037.910862
37.5,94,1038.023559
-31.3,47,1038.117309
-21.0,73,1038.210061
-12.1,95,1038.340711
-31.2,47,1038.410524
-23.0,68,1064.228447
-24.3,65,1064.344137
-0.8,123,1064.485759
-21.0,73,1064.584495
28.2,71,1064.692207
-21.9,71,1064.785956
-28.4,54,1064.854772
14.9,38,1085.888495
-28.7,54,1085.960303
-25.8,61,1086.049066
-31.6,46,1086.107908
-11.9,96,1086.220607
-26.1,60,1086.326324
13.7,35,1086.415088
-22.2,70,1086.533768
16.5,42,1086.593609
-68.0,80,1114.489972
10.8,152,1114.715369
77.9,195,1115.07341
-16.4,84,1115.211042
-18.5,79,1135.883732
-22.4,69,1136.009396
-21.4,72,1136.162987
27.9,70,1136.240777
-41.2,147,1136.427278
-8.6,104,1153.311104
-23.2,67,1153.400865
26.1,66,1153.487633
-21.0,73,1153.620277
-22.3,70,1153.754917
-28.7,54,1153.829717
-15.6,86,1153.998266
-7.0,108,1174.640038
-10.0,100,1174.786647
-18.3,80,1174.890369
34.6,87,1175.004064
-9.7,101,1175.155659
-4.5,114,1202.815653
-17.7,81,1202.928353
11.8,30,1203.026091
16.2,41,1203.087925
-4.3,115,1203.279413
-16.5,84,1203.374159
-29.4,52,1203.450954
-21.9,71,1226.470365
-21.3,72,1226.614978
-21.4,72,1226.726679
10.3,26,1226.768567
-22.2,70,1226.892237
10.9,28,1227.006929
-16.7,84,1227.12262
-22.0,70,1227.254268
9.5,24,1227.293163
-8.8,103,1243.653392
-17.1,83,1243.84089
-21.4,72,1243.932644
-23.0,68,1244.014426
-25.2,62,1244.12114
30.3,76,1244.216884
-6.9,108,1265.554793
1.3,129,1265.72035
-10.1,100,1265.85898
32.7,82,1265.9637
-12.4,94,1266.089364
3.1,133,1282.774721
-25.3,62,1282.88343
-28.7,54,1282.952246
26.6,67,1283.043003
-16.9,83,1283.160688
-11.2,97,1283.321258
-16.7,84,1302.587711
-22.3,70,1302.687444
19.6,49,1302.769225
12.6,32,1302.844025
-19.1,78,1302.972681
-28.7,54,1303.071416
35.6,89,1303.180126
12.1,31,1303.26091
-25.9,61,1303.342691
-26.1,60,1337.888263
-21.3,72,1338.006947
-21.5,72,1338.157543
-9.9,101,1338.307142
-24.6,64,1338.401889
-37.1,33,1338.45774
-25.9,61,1338.627286
23.8,60,1358.520062
-9.8,101,1358.792334
12.7,157,1358.973848
21.0,53,1359.106493
13.6,34,1359.160349
-10.2,100,1359.279031
-27.0,58,1374.087411
9.2,23,1374.129299
16.7,42,1374.261944
20.9,53,1374.332755
-15.6,86,1374.459416
-22.0,70,1374.545187
42.8,107,1374.713736
-8.6,104,1374.878295
-25.6,61,1396.897383
32.8,82,1397.02504
-11.5,97,1397.149707
22.1,56,1397.272379
-3.5,117,1397.433947
20.7,52,1397.509746
-3.1,118,1413.901886
-17.1,83,1414.002618
35.3,89,1414.163188
-26.9,58,1414.2709
11.9,30,1414.328744
35.1,88,1414.454409
-22.2,70,1414.545166
4.4,136,1431.169686
-38.5,29,1431.221548
-9.9,101,1431.412038
-18.5,79,1431.595546
-26.3,60,1431.669349
-28.7,54,1431.735173
1.8,130,1451.927149
4.0,135,1452.094701
18.6,47,1452.240312
-17.1,83,1452.344033
-21.8,196,1467.581266
-23.5,67,1467.858523
-25.4,62,1467.963243
12.3,31,1468.009122
-6.2,110,1468.217564
-15.7,86,1468.678331
17.9,45,1468.939632
-23.4,67,1495.011876
-9.1,103,1495.221315
-21.5,72,1495.54445
-10.7,99,1495.770844
12.2,31,1496.024166
-103.8,116,1496.476956
-22.5,69,1514.025005
-71.7,71,1514.164631
-22.7,69,1514.247409
9.3,24,1514.278326
12.7,157,1514.723137
-17.8,81,1514.902657
-34.7,39,1514.960502
-8.3,105,1543.170027
-25.2,62,1543.307658
-17.6,81,1543.713573
-26.4,59,1543.860179
39.9,100,1544.250137
-26.0,60,1544.419683
-23.0,68,1544.669016
12.7,32,1562.552169
-22.2,70,1562.647913
-19.9,76,1562.799506
34.0,85,1562.967058
-22.5,69,1563.060808
-25.8,61,1563.178493
-20.3,75,1563.27324
40.4,101,1579.99151
-12.4,94,1580.218901
-6.3,110,1580.427345
4.2,136,1580.767433
-24.3,65,1581.189305
-12.1,95,1601.441121
-17.3,82,1601.54584
-17.5,82,1601.681477
11.0,28,1601.736331
21.8,55,1601.803152
10.2,26,1601.859002
12.7,32,1601.902885
19.9,50,1602.070436
-46.9,133,1621.438617
14.3,36,1621.575251
-34.6,39,1621.830568
-21.3,72,1622.052973
13.2,33,1622.247453
-6.0,110,1622.641398
19.9,50,1622.891729
1.5,129,1643.422797
-0.8,123,1643.603314
-10.9,98,1643.723991
3.0,133,1643.894534
-22.0,70,1643.991276
-8.0,105,1662.866774
29.6,74,1662.963515
22.5,57,1663.032331
-17.1,83,1663.443232
-15.5,87,1663.770358
26.6,67,1664.110447
-7.4,107,1682.173119
-16.2,85,1682.28881
-11.1,98,1682.467332
-27.3,57,1682.609951
38.4,96,1682.741599
2.1,131,1682.970984
16.7,42,1699.150696
18.8,47,1699.438925
-17.8,81,1699.542646
1.3,129,1699.765052
-11.9,96,1699.955542
18.0,45,1700.011393
-16.6,84,1723.654136
-25.0,63,1724.503862
-22.1,70,1725.608906
4.1,136,1727.733222
14.2,36,1728.241862
-17.2,82,1729.44564
-22.1,70,1730.628475
-17.1,83,1757.154505
11.8,30,1757.560419
-28.8,53,1758.525836
38.1,96,1759.96698
-61.9,96,1761.464972
-27.8,56,1762.24688
-21.4,72,1763.303054
-22.7,69,1784.821481
-18.8,78,1786.162892
-9.6,101,1787.726709
-28.5,54,1788.751964
-15.9,86,1790.360661
-25.1,63,1791.339043
0.5,127,1811.662667
-18.4,79,1813.004078
18.8,47,1813.729138
10.7,27,1814.08718
-26.0,60,1814.916959
-27.6,56,1815.857443
11.3,29,1816.345139
-28.7,54,1817.050252
-28.7,54,1818.274976
13.5,34,1819.197507
-6.1,110,1840.492532
-20.3,75,1841.661404
43.1,108,1843.352879
-21.4,72,1844.369159
-25.6,61,1845.40439
1.0,128,1875.776129
-67.5,82,1877.239215
-25.6,61,1878.310349
18.0,45,1878.936673
-25.5,62,1879.898101
-1.0,123,1881.864839
11.3,29,1882.357521
-22.7,69,1883.536366
-16.2,85,1901.452432
-22.5,69,1902.569443
14.9,38,1903.173827
-26.4,59,1904.096358
-15.9,86,1905.6881
-0.8,123,1907.510224
24.2,61,1930.585485
5.6,139,1932.580148
2.3,131,1934.364374
-21.0,73,1935.57713
-62.2,95,1937.106039
-123.2,67,1957.350874
12.0,30,1957.881454
-22.4,69,1959.360498
-22.3,70,1961.288339
5.2,138,1964.455865
-22.8,68,1965.623741
1.8,130,1996.941947
26.4,66,1998.101844
-18.7,79,1999.210877
-32.9,43,1999.847174
-21.0,73,2000.943243
11.2,28,2001.358131
-31.5,47,2002.10613
31.6,79,2003.348805
11.3,29,2003.772671
-21.9,71,2043.055568
-1.2,122,2044.991389
-27.9,56,2045.877019
-65.4,87,2047.124681
-0.4,124,2049.011633
20.8,52,2049.723727
-36.1,35,2073.032365
-38.1,30,2073.563942
-10.6,99,2074.993118
-21.8,71,2075.929613
-20.9,73,2076.947889
44.3,111,2078.624404
18.7,172,2100.724274
-32.2,45,2101.77247
-17.6,81,2103.105903
-28.5,54,2103.908755
19.7,175,2106.767107
45.6,114,2132.529179
10.1,26,2132.858299
24.1,61,2133.776841
16.2,166,2136.452682
30.3,76,2137.615571
28.7,72,2138.713633
-23.6,66,2171.151843
-17.1,83,2172.490263
-17.1,83,2173.856607
-20.8,73,2174.925746
25.6,64,2175.914103
-22.3,70,2177.254515
18.6,172,2207.042816
-17.2,82,2208.974648
28.0,70,2210.353957
-17.1,83,2212.190045
-27.7,56,2213.50752
-21.9,71,2215.255841
-33.1,43,2216.519461
-21.0,73,2248.059076
-21.1,73,2249.257869
-23.3,67,2250.501541
14.8,37,2251.017162
15.4,39,2251.687369
-10.3,100,2252.969937
-74.8,63,2253.958292
-22.8,68,2255.040401
-22.7,69,2321.912479
-0.1,125,2323.603954
-25.3,62,2324.414784
10.9,28,2324.771829
-20.6,74,2326.04642
-10.0,100,2327.408774
11.6,29,2327.812693
-21.5,72,2347.127017
15.5,164,2349.423871
-28.4,54,2350.247667
17.4,44,2351.068471
-17.3,82,2352.394922
-59.5,102,2353.975693
10.9,28,2383.726095
-4.5,114,2385.679868
40.7,102,2387.189828
29.2,73,2388.247
-28.8,53,2389.067803
24.2,61,2389.964405
-18.4,79,2391.168184
16.7,167,2415.132067
29.3,74,2416.217164
-25.2,62,2417.151664
-30.8,48,2417.784969
-25.7,61,2418.70451
39.5,99,2419.959153
11.5,154,2451.627424
19.4,49,2452.472163
33.5,84,2453.5423
-20.1,75,2454.661306
-23.9,66,2455.636696
-28.7,54,2456.486423
-17.0,83,2493.884364
21.2,53,2494.831829
-16.4,84,2496.018654
-16.8,83,2497.459797
27.0,68,2498.366372
-24.2,65,2499.32381
-20.6,74,2500.381979
13.1,33,2567.690892
-22.5,69,2568.790949
5.3,139,2570.833485
22.3,56,2571.638331
16.5,42,2572.19185
3.0,133,2574.485713
21.2,53,2615.251642
-16.9,83,2616.729688
14.7,37,2617.473697
-7.1,108,2619.250942
-9.7,101,2620.647207
-16.7,84,2621.856969
-23.2,67,2622.779502
-22.7,69,2640.042314
-12.0,95,2641.607127
-29.2,52,2642.355126
-18.3,80,2643.461167
-21.4,72,2644.694866
-19.8,76,2645.768993
2.7,132,2671.986846
-17.1,83,2673.460901
-25.4,62,2674.490148
19.2,173,2677.353487
-77.6,56,2678.156338
32.4,81,2697.849649
-58.6,104,2699.403491
-25.1,63,2700.335
-9.4,102,2702.334649
-22.3,70,2704.207638
20.3,176,2751.792323
11.1,28,2752.22018
18.5,47,2752.844508
-21.8,71,2754.024352
-21.2,72,2755.297945
-21.0,73,2756.210504
-24.2,65,2757.416277
15.6,39,2757.955833
15.7,40,2758.59612
-2.8,118,2786.85252
-37.8,31,2787.162689
-28.4,54,2787.980501
-25.8,61,2788.932953
-21.4,72,2789.960205
5.0,138,2792.211183
-25.1,63,2815.577664
13.3,34,2816.117221
11.0,28,2816.687695
-20.2,75,2817.863549
11.1,28,2818.319329
-22.0,70,2819.135147
-56.4,109,2820.794706
-17.5,82,2822.184986
-17.2,82,2842.158546
-75.6,61,2843.118977
-28.6,54,2843.892906
5.6,139,2845.706055
16.5,42,2846.247607
22.1,56,2846.990618
-28.6,54,2847.881235
-16.9,83,2875.351737
-22.9,68,2876.262301
16.9,43,2876.930513
24.9,63,2877.870997
-25.9,61,2879.004963
-21.3,72,2879.954422
12.2,31,2880.531878
4.2,136,2882.572418
-21.2,72,2906.88437
74.6,187,2909.566196
-22.4,69,2910.790919
-25.2,62,2912.80852
12.9,33,2913.742023
13.6,34,2914.554849
-9.0,103,2953.762946
-4.3,115,2955.580084
-124.4,64,2956.544504
-28.2,55,2957.468033
-25.3,62,2958.378596
11.7,30,2958.843353
-22.1,70,2959.959368
-17.1,83,2996.169486
15.0,38,2996.717021
12.6,32,2997.421137
-0.7,124,2999.462676
-28.2,55,3000.35429
-3.5,117,3002.967299
-25.9,61,3004.386501
-10.7,99,3036.685086
-21.4,72,3037.829024
5.0,138,3039.992237
15.7,40,3040.651473
32.0,80,3041.905119
-16.2,85,3043.193671
-18.1,80,3087.016422
-33.7,41,3087.72752
-15.6,86,3089.270392
-28.6,54,3090.150038
-48.3,130,3092.827874
-22.2,70,3094.439563
-25.5,62,3095.653315
-10.6,99,3128.305951
29.2,73,3129.465848
-14.8,88,3130.731462
13.8,35,3131.22514
-18.8,78,3132.327192
24.2,61,3133.193873
-26.7,59,3134.157296
20.5,52,3172.131694
-8.5,104,3174.017648
19.5,49,3174.844436
-12.4,94,3176.201805
23.3,59,3176.9887
-6.5,109,3178.664216
-20.5,74,3222.319416
-29.3,52,3223.036497
-19.1,78,3225.0541
19.3,49,3226.721638
-21.2,72,3228.777138
31.7,80,3231.102915
-11.8,96,3233.93035
19.2,48,3235.50813
-57.7,106,3263.661803
-28.7,54,3264.486596
30.9,203,3267.543418
17.2,43,3268.2974
-22.0,70,3269.429372
-21.3,72,3319.512373
-23.3,67,3320.565556
13.2,33,3321.075192
-25.3,62,3322.006699
-29.3,52,3322.826506
-22.7,69,3324.003357
16.5,167,3326.662244
-48.4,129,3346.339597
-32.2,45,3346.899099
-21.9,71,3347.920367
-4.0,115,3350.153392
16.0,40,3351.224526
38.3,96,3353.306954
54.9,138,3398.474109
-16.1,85,3400.26432
-22.5,69,3401.609719
22.9,58,3402.750667
-35.0,38,3403.488692
3.0,133,3425.572606
-18.6,79,3427.094534
-22.4,69,3428.080895
-75.5,62,3429.011405
32.1,81,3430.204214
-12.5,94,3431.757059
-26.0,60,3432.527
-25.9,61,3465.138747
-25.8,61,3466.078232
50.1,126,3468.062922
18.4,46,3468.649353
48.9,123,3470.363766
-24.2,65,3471.373065
-17.2,82,3497.199965
-21.4,72,3498.320966
-21.6,71,3499.294362
-21.2,72,3500.173011
-21.7,71,3501.300993
31.8,80,3502.496793
-22.3,70,3503.691596
-10.8,98,3531.045411
-38.0,30,3531.664754
-15.4,87,3532.804703
-62.3,95,3534.288733
-34.9,38,3534.875164
15.5,39,3535.466582
23.1,58,3536.220564
18.1,46,3536.834921
-17.2,82,3578.519392
37.6,94,3579.94458
-18.3,80,3581.258065
-22.2,70,3582.449876
-21.3,72,3583.412301
4.8,137,3585.556564
-59.2,102,3627.75167
0.9,128,3629.777251
-21.4,72,3630.633959
-19.9,76,3632.073108
-6.3,110,3633.598028
-18.5,204,3654.700568
10.1,26,3655.041655
29.0,73,3656.240448
51.5,129,3658.174275
-22.0,70,3659.226459
-15.3,87,3694.846158
21.7,55,3695.816561
-1.4,122,3697.477118
11.1,28,3697.92492
-33.9,41,3698.524316
54.4,136,3700.608739
-17.2,82,3733.396015
-31.7,46,3734.036303
-26.3,60,3735.056573
-16.9,83,3736.200512
-25.6,61,3736.974442
15.7,40,3737.481086
11.9,30,3737.894979
-10.0,100,3739.393969
-34.8,38,3739.977407
11.3,29,3778.078467
-6.1,110,3779.786896
-28.6,54,3780.610691
11.5,29,3780.944798
-8.3,105,3782.490662
23.8,60,3783.320441
16.1,166,3808.507054
20.3,51,3809.838492
14.3,36,3810.852779
-38.4,29,3811.777306
30.4,76,3813.867712
-25.7,61,3815.411581
19.2,173,3819.390934
17.7,45,3842.869117
-22.1,70,3843.995105
-22.3,70,3844.903674
-16.2,85,3846.141364
19.7,50,3846.830519
43.1,108,3848.361422
19.8,50,3849.094461
-22.4,69,3868.043762
-28.2,55,3868.734913
19.1,173,3872.341265
-18.6,79,3874.126487
34.8,87,3876.067295
-38.7,29,3876.987833
-14.9,88,3917.889399
-33.1,43,3918.350166
-0.9,123,3919.956867
30.6,77,3921.127734
-28.7,54,3921.851798
-20.2,75,3923.03962
16.0,40,3923.661955
-22.1,70,3924.863739
-21.8,71,3967.55452
10.1,26,3968.328448
-22.2,70,3970.193458
-11.0,98,3973.17149
-9.6,101,3974.686437
-28.7,54,3975.544142
-25.3,62,3976.325053
-70.5,74,4012.450398
-26.3,60,4013.436759
-22.3,70,4014.534822
-14.1,90,4015.934077
12.9,33,4016.427757
12.2,31,4016.960332
-1.0,123,4018.599945
-55.7,111,4047.786855
-28.8,53,4048.542832
-9.2,102,4049.946077
-45.3,137,4052.032495
13.4,34,4052.546122
33.9,85,4053.893516
-60.9,98,4094.573675
-20.7,74,4095.695673
-0.2,125,4097.467931
-26.0,60,4098.35057
10.2,26,4098.703625
-67.5,82,4099.944306
-79.8,51,4100.570631
-21.5,72,4162.64854
-10.6,99,4164.361955
-10.0,100,4165.767195
-9.7,101,4167.055749
-20.5,74,4168.25454
21.5,54,4168.858923
13.3,34,4208.727255
-22.5,69,4209.762485
-18.2,80,4210.936344
-19.8,76,4212.26479
11.4,29,4212.934
-22.7,69,4214.60054
19.1,48,4215.766421
21.8,55,4217.037021
14.0,35,4217.988476
12.4,31,4254.220536
-25.9,61,4256.470516
-16.6,84,4258.884059
10.4,151,4262.440543
3.6,134,4264.349435
-21.3,72,4319.738242
10.9,28,4320.165099
-15.4,87,4321.682041
10.3,26,4322.040083
-62.9,93,4323.490203
0.1,126,4325.423031
-28.0,55,4326.303676
-26.4,59,4355.010869
-10.3,100,4356.401148
34.4,86,4358.023807
-28.7,54,4358.807709
-12.9,93,4360.138151
20.4,51,4360.911082
21.7,55,4361.833613
-24.8,63,4413.760681
-1.1,123,4415.766316
-22.1,70,4416.704804
-40.7,149,4418.808177
-7.0,108,4420.399919
23.0,58,4458.764273
29.4,74,4459.934144
-26.0,60,4460.79484
-9.8,101,4462.177142
-7.3,107,4463.824734
-8.0,105,4465.156171
-72.4,69,4508.406454
-21.6,71,4509.581311
-22.7,69,4510.642472
-63.8,91,4511.704629
34.6,87,4513.098899
-21.6,71,4514.162055
-55.3,112,4554.874128
24.5,62,4555.770729
-28.9,53,4556.586548
21.2,53,4557.446247
-21.1,73,4558.582207
-8.8,103,4560.079203
31.6,79,4561.404656
-21.9,71,4591.525069
-11.5,97,4592.849524
26.4,66,4593.85284
-12.4,94,4595.214197
-28.6,54,4596.051957
-71.9,71,4597.433261
-17.0,83,4599.699198
-22.1,70,4646.449117
-18.4,79,4647.762603
-11.8,96,4649.319437
-22.5,69,4650.419494
-20.9,73,4651.540494
-12.8,93,4653.030509
23.9,60,4676.747054
-11.9,96,4678.104422
6.4,141,4680.591768
-21.8,71,4681.768618
-1.3,122,4683.482035
-22.8,68,4712.559238
-22.2,70,4713.800916
-22.2,70,4714.988737
-21.3,72,4715.923237
-32.3,45,4716.643312
-18.1,80,4717.846092
-22.0,70,4718.947146
14.4,36,4719.620346
-60.6,99,4756.969417
-60.8,98,4758.780571
-27.7,56,4759.646256
-8.7,104,4761.115325
-28.8,53,4761.873297
-25.5,62,4762.870628
-27.3,57,4763.626606
25.0,188,4788.482104
17.8,45,4789.245063
-20.8,73,4790.404959
-17.1,83,4791.581811
-21.3,72,4792.652945
-7.2,107,4816.391433
-28.3,55,4817.330918
-21.2,72,4818.506772
-4.5,114,4820.193261
24.6,62,4821.227493
-11.0,98,4822.850151
11.1,28,4823.225148
-21.2,72,4842.660149
-37.3,32,4843.233615
-17.3,82,4844.492247
-15.4,87,4845.479606
-29.0,53,4846.434052
-9.5,102,4847.796407
11.4,29,4848.159435
-16.3,85,4872.309821
-76.6,59,4873.261275
-9.8,101,4874.641582
14.1,36,4875.09836
5.6,139,4877.069087
0.9,128,4878.991942
31.2,78,4931.000792
-22.5,69,4932.176646
-24.8,63,4933.116132
18.4,46,4933.764397
-22.9,68,4934.738791
-21.8,71,4935.84882
-22.0,70,4937.010712
-22.9,68,4963.020123
20.0,50,4963.888798
31.1,203,4966.924676
5.3,139,4969.061958
35.2,88,4998.706642
-38.2,30,4999.251186
-28.1,55,5000.762143
27.6,69,5002.232209
-26.0,60,5003.516778
-20.6,74,5005.355852
13.9,35,5006.071937
30.2,76,5007.718531
-79.0,53,5008.943254
-21.2,72,5050.574867
-28.8,53,5051.383704
14.2,36,5051.969137
-24.0,65,5053.068198
36.7,217,5056.1689
-21.2,72,5057.225075
17.8,45,5095.021948
-21.4,72,5096.269611
-12.1,95,5098.529564
7.8,145,5101.654204
-23.5,67,5103.040495
-32.2,45,5104.160497
-22.9,68,5135.19646
47.4,119,5136.949769
-25.3,62,5137.949096
-25.8,61,5138.779872
-15.8,86,5140.145219
-21.4,72,5141.252257
15.3,39,5141.880577
-9.0,103,5178.641222
-17.4,82,5179.910826
15.2,38,5180.379571
-18.3,80,5181.877563
-27.8,56,5182.859935
-55.0,113,5184.294098
-22.4,69,5185.442027
31.2,203,5225.251516
-79.6,51,5226.117199
-21.4,72,5227.105555
22.2,56,5227.997169
-21.5,72,5229.266773
-8.9,103,5259.750213
39.5,99,5261.432711
-28.7,54,5262.171735
-26.1,60,5262.937685
-8.4,104,5264.432685
42.6,107,5265.90375
5.3,139,5316.254035
11.6,29,5316.829495
-25.2,62,5317.99039
-20.3,75,5319.11937
-15.4,87,5320.470754
-22.8,68,5321.436171
-16.9,83,5370.118919
-23.4,67,5371.218975
-9.2,102,5372.821687
-34.7,39,5373.423079
6.9,143,5375.377848
-22.8,68,5376.486881
12.7,32,5376.943658
-21.5,72,5400.490658
-21.2,72,5401.566778
-24.3,65,5402.567102
-42.9,143,5404.845008
-6.6,109,5406.697053
-6.7,109,5450.094941
25.7,65,5451.371524
-16.8,83,5452.830622
-28.8,53,5453.821969
25.7,65,5454.852212
-10.0,100,5456.248477
21.1,53,5457.065292
-25.6,61,5477.742968
