#{"t_start": 1752231213.3156712, "env_id": "VizdoomHealthGathering-v0"}
r,l,t
86.6,144,7257.186718
118.6,144,7259.919409
105.4,136,7261.982891
73.8,112,7263.619512
87.4,136,7315.050953
73.8,112,7316.665634
85.0,120,7318.631376
61.0,120,7320.577172
114.6,144,7364.613391
73.8,112,7367.053864
61.0,120,7369.854374
72.2,128,7373.26924
61.0,120,7429.551706
51.4,96,7431.751821
62.6,104,7433.638775
132.0,160,7436.453247
51.4,96,7438.005096
73.8,112,7489.660936
85.0,120,7491.461121
96.2,128,7493.427861
51.4,96,7494.977716
79.0,120,7543.023212
116.0,160,7545.542474
63.0,120,7547.549107
61.0,120,7549.633532
71.0,120,7592.090974
73.8,112,7593.769484
85.0,120,7595.703312
73.8,112,7597.210282
105.8,152,7658.917239
51.4,96,7660.258651
118.6,144,7662.422863
51.4,96,7663.972717
85.0,120,7717.0707
85.0,120,7719.199008
51.4,96,7720.547402
51.4,96,7721.940675
51.4,96,7723.442657
101.8,152,7765.833278
96.2,128,7767.924685
85.0,120,7769.819616
62.6,104,7771.321599
72.2,128,7817.847161
51.4,96,7819.454862
96.4,136,7821.663953
61.0,120,7823.553898
162.6,184,7870.642952
61.0,120,7872.325452
51.4,96,7873.94512
61.0,120,7875.472036
115.8,152,7917.9963
85.0,120,7919.790501
51.4,96,7921.412163
107.4,136,7923.437746
73.8,112,7967.437064
83.4,136,7969.240242
114.2,168,7972.290083
85.0,120,7975.938327
73.8,112,8027.463515
51.4,96,8028.777002
147.0,200,8033.128365
70.6,144,8089.159501
51.4,96,8090.788146
51.4,96,8092.27118
70.6,144,8094.433396
51.4,96,8096.111906
126.2,168,8144.8316
83.4,136,8147.008777
73.8,112,8148.582568
85.0,120,8191.711215
51.4,96,8193.338861
61.0,120,8195.441239
51.4,96,8196.809578
73.8,112,8198.525987
73.8,112,8249.368005
96.2,128,8251.379623
51.4,96,8252.733005
112.2,208,8256.190756
94.6,144,8313.177338
61.0,120,8314.81795
51.4,96,8316.349853
121.2,168,8437.253481
73.8,112,8439.279063
83.4,136,8441.269739
90.4,136,8443.307289
70.6,144,8495.422899
83.4,136,8497.583122
118.2,168,8500.014618
105.4,136,8502.121982
80.2,168,8549.683772
83.4,136,8551.864938
51.4,96,8553.141523
85.0,120,8555.291773
51.4,96,8607.616823
51.4,96,8608.938288
73.8,112,8610.875108
94.6,144,8613.066247
51.4,96,8656.668627
51.4,96,8658.372071
83.4,136,8660.580165
73.8,112,8662.186868
118.6,144,8705.477083
123.2,168,8708.022275
73.8,112,8709.893271
72.2,128,8712.093387
85.0,120,8754.467053
90.2,168,8757.301471
94.6,144,8759.753913
51.4,96,8761.316733
51.4,96,8805.719971
51.4,96,8807.27182
85.0,120,8808.908443
94.2,168,8811.41075
147.8,192,8864.664317
94.6,144,8866.904326
73.8,112,8868.660628
69.0,120,8911.122059
135.0,160,8913.671242
75.6,144,8915.958125
122.0,160,8918.741681
51.4,96,8961.279906
97.2,168,8963.907878
51.4,96,8965.360991
61.0,120,8967.287837
120.0,160,9011.790809
74.0,120,9013.76054
146.2,208,9016.87122
61.0,120,9061.645466
85.0,120,9064.609538
107.0,160,9067.884778
104.6,144,9070.208563
105.4,136,9113.609482
79.0,120,9115.51339
99.4,136,9117.40134
121.0,160,9179.581032
85.0,120,9181.676428
118.6,144,9183.695029
73.8,112,9185.611902
73.8,112,9231.466259
51.4,96,9234.180998
85.0,120,9236.659369
93.0,160,9239.127767
51.4,96,9240.803286
51.4,96,9277.390429
74.0,120,9279.253446
141.0,160,9282.902686
62.6,104,9285.364102
70.6,144,9335.580792
96.2,128,9339.635946
73.8,112,9343.207393
77.6,144,9390.076037
150.6,184,9393.221623
70.6,144,9395.39182
102.6,144,9397.797385
73.8,112,9445.682311
94.2,128,9447.751776
85.0,120,9449.926958
76.0,120,9453.818549
86.6,144,9503.949468
61.0,120,9506.016939
51.4,96,9507.119988
88.2,168,9510.098023
73.0,120,9551.314784
70.6,144,9554.860301
51.4,96,9557.316731
61.0,120,9560.150153
61.0,120,9607.790732
51.4,96,9609.248832
88.6,144,9611.772083
118.6,144,9614.257436
85.0,120,9657.191603
134.0,160,9659.988123
118.6,144,9662.679924
116.0,160,9710.246701
116.2,168,9713.273605
118.6,144,9715.79187
96.2,128,9717.988992
70.6,144,9773.841607
161.2,208,9776.935333
63.0,120,9779.050675
78.6,144,9829.223482
117.8,152,9831.989085
61.0,120,9833.865067
51.4,96,9835.487727
94.6,144,9879.853067
134.0,160,9882.447129
70.6,144,9884.686141
134.0,160,9932.048463
94.6,144,9934.288472
90.6,144,9936.891511
153.6,184,9991.705902
85.0,120,9993.992785
51.4,96,9995.637387
51.4,96,9997.366762
51.4,96,9999.020339
89.6,144,10041.165616
62.6,104,10043.0785
94.6,144,10045.651618
61.0,120,10047.412907
51.4,96,10090.060839
73.8,112,10091.855041
71.6,144,10094.018255
96.2,128,10096.392904
73.8,112,10166.765683
111.0,160,10169.561206
51.4,96,10171.101087
123.2,168,10174.06516
51.4,96,10220.762263
72.2,128,10224.060441
70.6,144,10227.642859
152.2,168,10283.342883
154.6,184,10286.428629
83.4,136,10288.640712
73.8,112,10290.472813
51.4,96,10340.07315
95.6,144,10342.456775
118.6,144,10344.734682
77.6,144,10346.853016
73.8,112,10391.136574
51.4,96,10392.474995
85.0,120,10394.953366
61.0,120,10398.577672
92.2,168,10461.165274
61.0,120,10462.818851
51.4,96,10464.302882
101.6,144,10466.881984
85.0,120,10513.208079
73.8,112,10515.36132
141.0,160,10517.874598
148.8,192,10567.22261
129.8,152,10569.825648
91.4,176,10572.73387
96.2,128,10617.686638
85.0,120,10620.81128
173.4,216,10626.119085
146.8,272,10678.004311
77.0,120,10679.764603
62.6,104,10681.714388
62.6,104,10683.431794
85.0,120,10749.906001
80.2,168,10752.765353
96.2,128,10754.696188
51.4,96,10756.34478
61.0,120,10802.182182
94.6,144,10804.727374
70.6,144,10807.339388
73.8,112,10809.313109
133.4,176,10853.713355
98.8,192,10857.338659
73.8,112,10859.251542
96.2,128,10920.762025
102.2,168,10923.710139
93.6,144,10926.380996
61.0,120,11073.953296
97.2,168,11080.623456
51.4,96,11084.31957
83.4,136,11087.085173
51.4,96,11133.224766
90.6,144,11135.912578
143.4,176,11139.210756
62.6,104,11141.176498
84.6,144,11189.666805
61.0,120,11192.095309
51.4,96,11193.935388
96.2,128,11195.916091
51.4,96,11239.513484
51.4,96,11241.419386
51.4,96,11242.916382
118.6,144,11245.310978
51.4,96,11246.990486
51.4,96,11304.946475
51.4,96,11306.912217
75.6,144,11309.385602
51.4,96,11311.212715
62.6,104,11312.816426
108.2,168,11355.753585
80.0,120,11357.869924
51.4,96,11359.528488
118.6,144,11402.756869
51.4,96,11404.671748
51.4,96,11406.461959
135.0,160,11409.210609
62.6,104,11411.018772
96.2,128,11456.661694
73.8,112,11458.604497
82.0,120,11462.31258
108.8,152,11466.769658
61.0,120,11515.962088
85.0,120,11518.079424
51.4,96,11519.729012
51.4,96,11521.645885
97.0,160,11567.254898
80.0,120,11569.635531
51.4,96,11571.298084
51.4,96,11573.406445
94.6,144,11631.319549
84.0,120,11634.973775
85.0,120,11638.043565
122.2,168,11640.628651
94.2,128,11694.805748
128.8,192,11698.670411
94.6,144,11703.100561
94.6,144,11748.570946
51.4,96,11750.948586
126.8,152,11753.925624
105.8,192,11757.357445
61.0,120,11803.29857
51.4,96,11805.148621
128.2,168,11808.689152
96.2,128,11811.080756
83.4,136,11867.492875
75.0,120,11869.698973
62.6,104,11871.524092
73.8,112,11873.376138
150.2,168,11933.097406
120.8,152,11936.050508
61.0,120,11938.573759
87.2,168,11987.757212
118.4,176,11993.316343
139.2,168,11996.824959
85.0,120,12041.286043
120.8,192,12044.653036
51.4,96,12046.369446
61.0,120,12048.575545
94.6,144,12103.43781
147.2,168,12106.953406
152.2,168,12109.903516
51.4,96,12153.55676
73.8,112,12155.327025
137.0,160,12158.262175
113.4,176,12163.171046
161.8,192,12221.716458
166.8,192,12224.992695
51.4,96,12227.04022
51.4,96,12279.462011
83.4,136,12281.90747
137.8,192,12285.418081
51.4,96,12287.39978
96.2,128,12330.688001
104.2,168,12334.158718
74.0,120,12337.75809
51.4,96,12340.972494
73.8,112,12387.771324
73.8,112,12390.11306
51.4,96,12391.856398
137.2,168,12395.223392
61.0,120,12450.191373
115.4,176,12453.289088
96.2,128,12455.827299
61.0,120,12514.492393
155.2,248,12519.112036
61.0,120,12521.597389
73.8,112,12523.709739
51.4,96,12571.739278
75.0,120,12574.234604
61.0,120,12576.346955
170.6,184,12629.096868
142.2,168,12632.606481
51.4,96,12634.476479
154.8,192,12637.872397
85.0,120,12681.651305
72.6,144,12684.612385
51.4,96,12686.165232
115.4,176,12731.469061
202.2,288,12736.749936
139.6,184,12739.820724
114.0,160,12795.441957
51.4,96,12797.496462
114.6,184,12800.860465
51.4,96,12855.596068
51.4,96,12857.523911
141.0,160,12860.670496
105.8,152,12863.821069
147.6,184,12904.160177
51.4,96,12905.964352
85.0,120,12909.69637
85.0,120,12912.853924
96.2,128,12959.26579
73.8,112,12961.331265
85.0,120,12963.956244
51.4,96,12965.789341
105.0,160,13020.22375
150.6,184,13023.494003
104.2,168,13026.53487
73.8,112,13072.768213
51.4,96,13074.528506
108.6,144,13077.288124
105.8,152,13080.180389
80.2,168,13129.186316
150.4,176,13132.628111
51.4,96,13134.705554
127.6,184,13190.630975
70.6,144,13193.203095
122.2,168,13196.34569
143.4,176,13254.012453
93.0,160,13257.377453
129.8,152,13260.167989
61.0,120,13262.42196
61.0,120,13309.728434
105.6,144,13312.44417
105.8,152,13315.399267
62.6,104,13317.410887
85.0,120,13359.163215
61.0,120,13361.409207
82.0,120,13363.533526
73.8,112,13365.788494
116.2,168,13407.798134
51.4,96,13409.588346
62.6,104,13412.141517
91.2,168,13417.924051
128.8,192,13475.440217
51.4,96,13477.420919
150.6,184,13480.721092
61.0,120,13518.803236
51.4,96,13520.812861
73.8,112,13523.285249
51.4,96,13525.225061
72.2,128,13574.807446
106.0,160,13578.250238
61.0,120,13580.424423
117.2,168,13583.761497
51.4,96,13622.716308
104.4,136,13625.525794
83.4,136,13627.948315
51.4,96,13631.124818
93.8,152,13680.458869
100.6,144,13683.381052
74.0,120,13685.697856
73.8,112,13687.720446
118.6,144,13743.279846
152.4,176,13746.671773
70.6,144,13749.520155
139.0,160,13794.983557
132.4,176,13798.375486
114.8,152,13801.690619
83.4,136,13844.785356
138.2,168,13850.305592
101.4,136,13853.466139
51.4,96,13855.17457
51.4,96,13904.037878
141.2,168,13907.118639
117.4,176,13910.258241
87.6,144,13955.021516
136.6,184,13958.774478
98.6,144,13961.731569
51.4,96,13963.753162
146.4,176,14013.128103
51.4,96,14017.119428
51.4,96,14021.401974
124.8,192,14064.822839
104.2,168,14069.431513
51.4,96,14072.537206
76.0,120,14075.844361
61.0,120,14123.365259
51.4,96,14125.33898
105.8,152,14128.360898
100.6,144,14131.158416
51.4,96,14179.129113
61.0,120,14181.622444
106.2,168,14184.799945
121.4,176,14188.206833
61.0,120,14233.102752
85.0,120,14235.572148
105.8,152,14238.530236
126.4,176,14281.79851
159.0,320,14288.373923
94.6,144,14291.08567
51.4,96,14343.188315
80.2,168,14347.690274
70.6,144,14352.203203
51.4,96,14393.338182
64.0,120,14395.637034
115.4,176,14401.581136
105.4,136,14407.598044
70.6,144,14456.305768
61.0,120,14459.181078
51.4,96,14461.078004
72.0,120,14463.799724
89.8,192,14514.362489
51.4,96,14516.563601
72.0,120,14519.076879
107.4,136,14521.60013
51.4,96,14566.338472
96.4,136,14568.965446
80.2,168,14572.085102
61.0,120,14574.095724
73.8,112,14628.287781
94.6,144,14634.646773
51.4,96,14638.425666
75.0,120,14643.688589
51.4,96,14682.277378
85.0,120,14685.100828
61.0,120,14687.849476
73.6,144,14690.804571
61.0,120,14734.830818
85.0,120,14737.074816
51.4,96,14738.780254
83.4,136,14741.793196
51.4,96,14743.713062
134.4,216,14793.489927
149.8,192,14797.030457
130.4,176,14852.212865
61.0,120,14854.686249
96.8,192,14859.109419
51.4,96,14860.965456
61.0,120,14914.299806
85.0,120,14916.753243
61.0,120,14919.103956
51.4,96,14921.02781
98.2,168,14970.198298
51.4,96,14972.066301
65.0,120,14974.407041
161.2,248,15021.277857
51.4,96,15023.208693
51.4,96,15025.204355
51.4,96,15027.144167
51.4,96,15029.175733
51.4,96,15077.189314
61.0,120,15079.930982
51.4,96,15081.993465
51.4,96,15083.963197
62.6,104,15086.051611
70.6,144,15132.638011
61.0,120,15135.192178
51.4,96,15136.96743
51.4,96,15138.842416
51.4,96,15184.261936
79.0,120,15189.70039
85.6,144,15196.373541
51.4,96,15198.346266
121.4,176,15241.785631
51.4,96,15243.986744
51.4,96,15245.818845
70.6,144,15248.615365
51.4,96,15250.559166
51.4,96,15293.263947
61.0,120,15295.920841
61.0,120,15298.268562
143.2,168,15301.549785
131.8,192,15355.966242
61.0,120,15358.193285
51.4,96,15360.105171
89.8,192,15406.398355
122.0,160,15410.998052
106.2,168,15415.088113
77.0,120,15456.410591
61.0,120,15460.589413
51.4,96,15463.897566
125.4,176,15467.590688
61.0,120,15522.358205
63.0,120,15524.859515
85.6,144,15527.687951
78.6,144,15530.432609
141.2,168,15587.346386
146.4,176,15590.628608
61.0,120,15592.982312
51.4,96,15637.418466
62.0,120,15641.118566
61.0,120,15644.961288
72.0,120,15647.384806
51.4,96,15649.324618
51.4,96,15691.107864
83.0,120,15694.744137
98.2,168,15698.214854
85.0,120,15700.845007
61.0,120,15743.955962
51.4,96,15745.78108
74.0,120,15748.345222
134.4,176,15752.245789
107.4,136,15804.735399
51.4,96,15806.882656
119.2,168,15811.500305
132.2,208,15862.874898
118.6,144,15865.856922
89.8,192,15870.075639
51.4,96,15913.533405
68.0,120,15916.097547
51.4,96,15917.950591
450.0,520,15973.806198
76.0,120,15976.272601
80.2,168,16016.915897
51.4,96,16018.785894
117.0,160,16021.706084
70.0,120,16024.305133
61.0,120,16065.800149
132.2,208,16069.69972
51.4,96,16071.333349
105.8,152,16107.105672
299.0,400,16114.506876
132.4,176,16143.334772
113.6,224,16147.563462
61.0,120,16149.882261
124.0,160,16177.364755
80.2,168,16180.480422
107.6,144,16182.953806
94.6,144,16211.609164
81.0,120,16213.792326
61.0,120,16215.795967
73.8,112,16217.842492
70.6,144,16257.256076
101.6,144,16260.143353
70.6,144,16262.744396
61.0,120,16264.960469
61.0,120,16303.397664
83.0,120,16305.635678
124.6,184,16309.231062
51.4,96,16311.01529
80.2,168,16340.369777
51.4,96,16341.915643
85.0,120,16344.039961
51.4,96,16345.869069
91.2,168,16385.136044
51.4,96,16386.946203
73.0,120,16389.14931
70.6,144,16391.818173
51.4,96,16420.401722
85.0,120,16422.602836
65.0,120,16424.943575
126.4,176,16428.169945
94.6,144,16461.09987
61.0,120,16467.016047
51.4,96,16470.826854
51.4,96,16473.000041
112.8,152,16501.735185
51.4,96,16503.08358
96.2,128,16505.492137
64.0,120,16507.724168
81.0,120,16546.085566
86.2,168,16549.07058
51.4,96,16550.920633
51.4,96,16552.732786
143.8,232,16581.747183
97.6,144,16584.329277
107.4,136,16586.806652
51.4,96,16614.02186
116.6,144,16616.608942
61.0,120,16619.090304
51.4,96,16620.840623
61.0,120,16659.160133
51.4,96,16663.293078
70.6,144,16669.524412
76.0,120,16671.530048
51.4,96,16673.127774
99.6,144,16701.435063
51.4,96,16703.354928
72.2,128,16706.003843
51.4,96,16707.649442
79.0,120,16734.676156
394.0,525,16769.887977
67.0,120,16772.149927
