#{"t_start": 1751109252.012009, "env_id": "VizdoomHealthGathering-v0"}
r,l,t
80.2,168,3173.564037
64.0,120,3239.171544
69.0,120,3240.75431
80.2,168,3243.022244
51.4,96,3244.152221
115.4,176,3318.680865
107.0,160,3322.030904
51.4,96,3323.865995
51.4,96,3325.460729
51.4,96,3400.551868
84.0,120,3402.910559
51.4,96,3404.518259
94.6,144,3408.685112
105.8,152,3486.100036
95.2,128,3487.923159
51.4,96,3489.39921
81.0,120,3491.180446
51.4,96,3564.478381
51.4,96,3566.199777
61.0,120,3568.801817
51.4,96,3571.09568
70.6,144,3574.070723
51.4,96,3638.656961
88.6,144,3640.731412
73.8,112,3642.153608
51.4,96,3643.198812
85.0,120,3695.622584
84.6,144,3697.471638
51.4,96,3698.488916
51.4,96,3699.487246
51.4,96,3700.576693
102.4,136,3775.133899
114.6,144,3776.196058
96.6,144,3778.02716
51.4,96,3831.813287
51.4,96,3832.809623
51.4,96,3833.974506
51.4,96,3834.951893
61.0,120,3836.064915
51.4,96,3886.96975
61.0,120,3889.397257
51.4,96,3892.516912
51.4,96,3896.149197
96.2,128,3900.403816
51.4,96,3953.791012
51.4,96,3955.732815
73.8,112,3957.260729
51.4,96,3958.970156
61.0,120,3960.309573
69.0,120,4007.580129
51.4,96,4020.449704
51.4,96,4021.633538
51.4,96,4022.805404
51.4,96,4023.705995
51.4,96,4083.713481
51.4,96,4084.931223
61.0,120,4086.078155
51.4,96,4086.996697
76.6,144,4139.25192
94.6,144,4141.175775
51.4,96,4142.117256
51.4,96,4143.379879
51.4,96,4144.519829
51.4,96,4198.290997
74.6,144,4199.691251
51.4,96,4201.165308
51.4,96,4202.156657
51.4,96,4203.068218
51.4,96,4254.806823
86.6,144,4269.911419
51.4,96,4271.036411
51.4,96,4271.996841
51.4,96,4322.676279
51.4,96,4324.08551
75.0,120,4325.623395
85.0,120,4326.726445
61.0,120,4328.284278
51.4,96,4380.510578
61.0,120,4382.397531
70.6,144,4383.738942
51.4,96,4385.02949
70.6,144,4438.413693
51.4,96,4439.469868
61.0,120,4441.478495
61.0,120,4443.312589
51.4,96,4498.897904
51.4,96,4500.075753
70.6,144,4506.237271
51.4,96,4506.786802
51.4,96,4507.751223
51.4,96,4553.192672
51.4,96,4554.168062
51.4,96,4555.640124
61.0,120,4557.175019
51.4,96,4558.708916
51.4,96,4606.675609
95.6,144,4608.042952
51.4,96,4608.846802
51.4,96,4609.59879
51.4,96,4610.278971
51.4,96,4653.9332
61.0,120,4655.336447
51.4,96,4656.231054
51.4,96,4657.115687
51.4,96,4657.876652
51.4,96,4697.426859
51.4,96,4698.31249
51.4,96,4699.25098
51.4,96,4702.958063
51.4,96,4703.679135
51.4,96,4747.502911
51.4,96,4748.049448
51.4,96,4749.111608
61.0,120,4749.988263
51.4,96,4750.745238
73.6,144,4792.979266
51.4,96,4794.162102
51.4,96,4795.021803
51.4,96,4795.830639
82.6,144,4835.16642
61.0,120,4836.216611
51.4,96,4836.912748
51.4,96,4837.818326
51.4,96,4838.488533
51.4,96,4878.608218
51.4,96,4879.568649
51.4,96,4880.31565
51.4,96,4886.970848
51.4,96,4888.144708
51.4,96,4930.467499
51.4,96,4931.395018
51.4,96,4932.308574
51.4,96,4933.032638
51.4,96,4933.744734
51.4,96,4970.98113
51.4,96,4971.598478
51.4,96,4972.894013
51.4,96,4973.826518
51.4,96,4974.656298
51.4,96,4975.351439
51.4,96,5013.525328
51.4,96,5014.310228
51.4,96,5015.280632
51.4,96,5016.153298
51.4,96,5016.803559
51.4,96,5053.493417
73.0,120,5054.647331
51.4,96,5055.489079
51.4,96,5069.188435
51.4,96,5069.910503
51.4,96,5112.812744
51.4,96,5113.538802
51.4,96,5114.344646
51.4,96,5115.299093
61.0,120,5116.138847
51.4,96,5155.351956
51.4,96,5156.409128
51.4,96,5157.282791
62.6,104,5158.379857
51.4,96,5159.131845
61.0,120,5198.952329
51.4,96,5200.144141
51.4,96,5200.82133
51.4,96,5201.533425
61.0,120,5202.404096
51.4,96,5242.144794
51.4,96,5243.145118
51.4,96,5243.875166
61.0,120,5244.908401
70.0,120,5301.052222
51.4,96,5301.804211
51.4,96,5302.607063
51.4,96,5303.230396
62.6,104,5304.078128
51.4,96,5341.872034
51.4,96,5342.675883
51.4,96,5343.797882
51.4,96,5344.782249
51.4,96,5345.536233
61.0,120,5385.389628
51.4,96,5386.722064
51.4,96,5387.472058
51.4,96,5388.155231
51.4,96,5388.688804
84.0,120,5426.69514
51.4,96,5427.721395
61.0,120,5428.530232
51.4,96,5429.28621
51.4,96,5430.124966
51.4,96,5483.634832
51.4,96,5484.407765
51.4,96,5485.345257
51.4,96,5486.290729
61.0,120,5487.381809
51.4,96,5525.905761
51.4,96,5526.851233
61.0,120,5527.885467
51.4,96,5528.965577
70.6,144,5530.040702
51.4,96,5567.699967
51.4,96,5568.564654
51.4,96,5569.371495
51.4,96,5569.964908
51.4,96,5570.957254
51.4,96,5612.917017
51.4,96,5613.859495
51.4,96,5614.550646
51.4,96,5615.341531
77.0,120,5616.23514
51.4,96,5660.961501
51.4,96,5661.701522
51.4,96,5662.276983
51.4,96,5663.054902
51.4,96,5664.069189
51.4,96,5704.681555
51.4,96,5705.661932
51.4,96,5706.243377
51.4,96,5707.010326
51.4,96,5707.668565
51.4,96,5748.692829
51.4,96,5749.852726
51.4,96,5750.930844
51.4,96,5752.095727
51.4,96,5753.315464
51.4,96,5753.913863
51.4,96,5792.674183
51.4,96,5793.54286
51.4,96,5794.6868
51.4,96,5795.455744
51.4,96,5796.094036
51.4,96,5849.888142
51.4,96,5850.959277
51.4,96,5851.514791
51.4,96,5852.228881
51.4,96,5852.86817
51.4,96,5891.666389
51.4,96,5892.597898
51.4,96,5893.463583
51.4,96,5894.243496
51.4,96,5895.077266
51.4,96,5936.307977
102.4,136,5937.526717
80.6,144,5938.363479
51.4,96,5939.145388
51.4,96,5977.807969
51.4,96,5978.721526
51.4,96,5979.620122
51.4,96,5980.245449
51.4,96,5980.946574
51.4,96,5981.853149
51.4,96,6023.879733
51.4,96,6035.115678
51.4,96,6036.083089
51.4,96,6037.010608
61.0,120,6037.775562
51.4,96,6076.643594
51.4,96,6077.599038
51.4,96,6078.571437
51.4,96,6079.208733
51.4,96,6080.054471
51.4,96,6122.023208
51.4,96,6122.99062
51.4,96,6123.83636
51.4,96,6124.623254
51.4,96,6125.287477
61.0,120,6168.407136
51.4,96,6169.217967
51.4,96,6170.111578
51.4,96,6170.804722
51.4,96,6171.570675
51.4,96,6211.692353
51.4,96,6212.174064
51.4,96,6226.875738
51.4,96,6227.924932
51.4,96,6229.397992
51.4,96,6268.776659
51.4,96,6269.810891
51.4,96,6270.467136
51.4,96,6271.232089
51.4,96,6272.201497
51.4,96,6314.327813
51.4,96,6315.193497
51.4,96,6316.220749
51.4,96,6317.038562
51.4,96,6317.921201
67.0,120,6358.859695
51.4,96,6359.43715
51.4,96,6360.559149
51.4,96,6361.200434
51.4,96,6362.187794
51.4,96,6362.850021
51.4,96,6405.585708
51.4,96,6406.573066
