#{"t_start": 1752319447.7173347, "env_id": "VizdoomTakeCover-v0"}
r,l,t
18.7,47,1255.115309
27.4,69,1301.042517
4.3,136,1302.27223
-17.9,81,1302.92249
26.8,67,1303.631595
21.2,53,1304.18711
-19.9,76,1304.867291
-56.3,110,1334.234774
-6.1,110,1335.028651
-6.1,110,1335.945201
-8.8,103,1336.66727
30.9,78,1337.360417
-21.3,72,1362.163104
-63.1,93,1362.812368
-25.9,61,1363.460635
-21.4,72,1364.179713
27.9,70,1364.522795
28.5,72,1365.124187
-12.2,95,1365.901111
11.0,28,1386.409279
-1.2,122,1387.784602
0.9,128,1388.599425
-48.8,128,1389.514976
34.7,87,1390.428533
17.5,44,1416.647434
-6.2,110,1417.685659
-6.2,110,1418.766769
-21.6,71,1419.326272
-16.6,84,1419.796016
13.1,33,1420.11616
-18.8,78,1420.543019
-28.5,54,1445.589056
-3.6,116,1446.446763
-17.2,82,1446.925483
14.4,36,1447.278538
-22.4,69,1447.685451
-16.1,85,1448.347681
24.1,61,1448.715696
12.2,31,1490.127976
33.4,84,1490.882957
-16.9,83,1491.767592
-54.6,114,1492.764925
-19.5,77,1493.143913
-2.3,120,1525.43059
-37.6,31,1525.885375
-22.9,68,1526.600462
-0.8,123,1527.854111
24.3,61,1528.414613
-28.6,54,1528.794596
-6.3,110,1529.953498
4.5,137,1564.183979
27.8,70,1564.59887
-33.3,42,1564.958907
13.9,160,1566.587553
-17.1,83,1567.207894
11.3,29,1567.484156
-22.9,68,1599.61525
19.6,49,1604.967938
-27.7,56,1605.491539
40.1,101,1606.53475
-62.9,93,1607.245848
-26.8,58,1607.812334
-15.8,86,1608.396771
-22.1,70,1628.868039
-43.5,142,1629.880332
14.3,36,1630.113708
-22.2,70,1630.795885
-18.3,80,1631.800199
-26.8,58,1632.495341
-26.8,58,1657.052684
-15.6,86,1658.575613
-21.7,71,1659.902066
33.2,83,1661.357176
20.4,51,1662.103181
-22.9,68,1663.255101
11.1,28,1663.744792
-26.2,60,1664.724174
22.2,56,1700.219273
-7.5,107,1702.460282
-25.2,62,1703.74784
-18.3,80,1704.625493
-8.5,104,1705.809328
-26.4,59,1706.267104
-9.3,102,1730.56514
-18.2,80,1731.101706
-22.9,68,1744.866903
-22.2,70,1745.300743
-28.1,55,1745.831324
34.4,86,1746.594284
-18.1,80,1747.132845
-26.1,60,1775.651597
31.7,80,1776.246007
-17.7,81,1776.945138
-18.3,80,1777.900584
-21.4,72,1778.613677
-22.9,68,1779.171187
-26.0,60,1779.780558
-27.0,58,1807.011752
-26.0,60,1809.060276
-28.1,55,1810.728815
14.6,37,1811.79995
18.3,46,1812.630728
-22.3,70,1813.905322
-21.3,72,1814.937561
29.1,198,1840.117241
-29.0,53,1840.531134
-121.7,71,1841.304067
-27.2,57,1841.60626
-18.4,79,1842.214633
-15.4,87,1843.002526
-30.5,49,1843.348601
-8.6,104,1873.489017
33.2,83,1874.491338
-19.5,77,1876.855018
-19.6,76,1877.476357
-8.6,104,1878.194437
-15.0,88,1878.878608
-25.9,61,1907.790309
-21.3,72,1908.530331
20.3,51,1909.259381
-59.9,101,1910.148005
-82.3,45,1910.543947
-19.7,76,1911.197201
12.8,32,1911.388688
-21.3,72,1913.497051
21.1,53,1946.953602
-15.3,87,1947.666696
-29.9,51,1948.073607
-26.5,59,1948.515426
22.2,56,1949.040024
-20.5,74,1949.872797
-43.7,141,1984.2449
-15.2,87,1985.972281
-6.0,110,1986.745215
-8.8,103,1987.764489
-26.7,59,1988.332969
-14.0,90,1989.055039
-7.4,107,2017.721396
2.2,131,2018.899247
-11.7,96,2021.062464
13.1,33,2021.423498
-21.3,72,2022.020901
21.4,54,2022.469702
-19.9,76,2048.987802
-26.8,58,2050.004086
-26.0,60,2050.897696
22.0,55,2051.444235
-23.4,67,2051.894032
-54.2,115,2052.774677
34.6,87,2053.629392
-14.5,89,2076.953034
-26.9,58,2077.341993
-19.6,76,2078.436069
29.0,73,2079.033471
28.6,72,2079.517178
-27.1,58,2079.999887
-26.9,58,2080.545429
-26.0,60,2108.729077
-26.0,60,2109.474085
-26.1,60,2110.006661
-26.8,58,2110.535248
18.4,46,2110.850405
-27.3,57,2111.368021
16.3,41,2112.061168
-27.0,58,2112.488027
-26.9,58,2112.790219
-21.4,72,2139.384118
-27.1,58,2140.745477
-27.0,58,2141.93031
-27.1,58,2143.597852
18.8,47,2145.109809
-26.8,58,2159.30386
42.9,108,2160.60937
-109.5,102,2184.702952
-19.5,77,2185.454942
-22.7,69,2186.188979
-22.9,68,2187.021753
-10.1,100,2187.749806
-19.5,77,2188.289364
37.0,93,2189.097203
31.9,80,2218.273199
19.4,49,2219.046132
-16.5,84,2219.49194
2.5,132,2220.510217
-23.2,67,2221.270185
28.3,71,2221.780821
-24.4,64,2250.219786
48.0,120,2251.19817
-26.0,60,2251.584137
-26.2,60,2252.209466
-16.6,84,2253.204805
18.8,47,2253.544896
-11.7,96,2278.454298
-46.4,134,2279.670047
-12.5,94,2280.523764
-26.0,60,2281.077286
0.3,126,2288.769719
-73.6,66,2289.8239
21.6,54,2320.813047
-18.0,80,2322.270151
11.4,29,2322.758844
-25.9,61,2324.239885
-19.6,76,2325.346925
19.4,49,2325.872519
-27.3,57,2326.444989
-19.9,76,2327.133149
-26.0,60,2353.463752
-26.8,58,2353.967405
1.3,129,2355.206093
-26.2,60,2355.833416
-19.8,76,2356.342056
-19.7,76,2356.929485
-26.8,58,2357.240654
-57.4,107,2396.806869
-21.5,72,2397.527941
-19.8,76,2398.075477
-6.4,109,2398.918224
20.2,51,2399.302197
-27.6,56,2399.763963
-57.0,108,2429.337893
18.7,47,2430.158699
26.6,67,2431.172987
-29.5,52,2431.564939
-9.6,101,2432.337874
12.0,30,2435.780668
-22.9,68,2436.459852
-27.3,57,2436.928599
15.9,40,2462.521174
-2.4,119,2463.513521
-22.7,69,2464.432065
-21.4,72,2464.83798
33.1,83,2465.669756
-0.7,124,2493.150284
-26.0,60,2493.711782
-24.8,63,2494.207458
-23.0,68,2494.824807
30.3,76,2495.518951
-27.0,58,2495.961767
-8.7,104,2497.1466
-6.1,110,2527.357826
28.8,72,2527.845522
-22.9,68,2528.435943
-18.6,79,2529.012403
-26.0,60,2529.578887
-26.9,58,2530.089523
-26.9,58,2530.663987
-17.7,81,2559.838985
-23.3,67,2560.758526
-26.8,58,2561.516499
-20.1,75,2562.038104
-8.8,103,2562.808046
-15.9,86,2563.612894
-7.5,107,2611.30638
-22.9,68,2611.860897
-20.6,74,2612.273793
-21.3,72,2613.741868
-25.9,61,2614.81101
31.6,79,2616.629149
-18.8,78,2618.867167
-22.3,70,2664.620838
-22.8,68,2665.011793
-30.4,49,2665.36086
-28.0,55,2665.886455
0.8,127,2666.753137
-28.4,54,2667.121154
-22.3,70,2667.676668
15.5,39,2668.07261
33.4,84,2704.916104
-15.3,87,2705.646153
-20.9,73,2706.3014
-21.8,71,2706.944681
23.8,60,2707.289757
-26.0,60,2707.961961
38.6,97,2748.624246
-27.1,58,2749.080027
1.3,129,2750.154156
-15.3,87,2750.891184
-21.7,71,2751.388854
13.1,33,2751.743905
-28.6,54,2752.093969
-23.6,66,2792.982648
-6.3,110,2794.046804
1.0,128,2795.515875
-31.9,46,2795.885887
-21.9,71,2796.457359
-27.2,57,2796.981956
-20.6,74,2797.573375
-53.9,116,2825.611412
-19.9,76,2826.306553
-19.6,76,2826.793252
-1.6,121,2827.922233
-8.6,104,2829.192837
12.3,31,2859.285381
-10.8,98,2860.149072
5.4,139,2861.436629
-14.6,89,2862.226517
-13.4,92,2862.929637
25.6,64,2863.486149
-8.5,104,2895.907468
25.4,64,2896.98758
13.9,35,2897.175078
27.7,70,2897.894155
-32.5,44,2898.425735
-59.2,102,2899.421074
-9.0,103,2934.189117
22.9,58,2934.601016
4.4,136,2935.657192
-18.8,203,2937.242952
-6.1,110,2987.234295
32.6,82,2988.344327
3.0,133,2989.43541
-22.1,70,2989.996909
13.3,34,2990.42277
-18.5,79,2990.95036
-7.8,106,3037.179761
30.3,76,3038.128224
-18.1,80,3038.881211
-18.3,80,3039.779808
-19.6,76,3040.618566
-18.3,80,3041.489239
4.9,138,3094.851568
-22.8,68,3095.417056
-26.1,60,3095.917718
-32.7,44,3096.330614
-14.7,89,3096.932006
-22.1,70,3097.331936
-2.2,120,3151.555963
-23.2,67,3164.553214
31.9,205,3166.318493
-25.5,62,3166.857054
3.9,135,3168.018947
-12.0,95,3199.038014
-32.5,44,3199.897715
-13.0,93,3201.723833
6.7,142,3204.28698
-19.3,77,3205.643354
-22.8,68,3206.062234
2.6,132,3227.386222
18.0,45,3227.729305
21.2,53,3228.219993
16.9,43,3228.661812
28.5,197,3230.969641
-16.5,84,3262.000676
-15.3,87,3262.525274
-15.4,87,3263.270282
-8.1,105,3264.476058
2.3,131,3265.72073
19.9,50,3292.855183
33.1,83,3293.68297
-21.4,72,3307.232743
17.0,43,3307.556877
-14.3,90,3308.429544
-0.8,123,3309.903603
-9.0,103,3337.399091
-30.3,50,3338.18499
-25.8,61,3339.434648
-18.0,80,3340.606515
-8.9,103,3341.827251
-23.2,67,3342.539348
-17.1,83,3343.542665
-18.8,78,3380.795066
-41.0,148,3382.073648
2.5,132,3383.400102
-8.7,104,3384.374496
-22.3,70,3416.028865
-18.0,80,3416.71902
-28.3,55,3417.034178
-16.3,85,3417.823068
-17.4,82,3418.45438
-17.3,82,3418.901185
-9.4,102,3419.742935
-21.3,72,3451.689522
-11.8,96,3453.223421
-21.3,72,3453.835784
-61.3,97,3454.794221
-61.4,97,3455.59907
0.5,127,3483.855522
-15.7,86,3485.604845
-15.4,87,3486.01076
-16.8,83,3486.948254
-21.3,72,3487.532692
-32.9,43,3487.871785
18.9,48,3488.107155
2.2,131,3513.690754
-26.0,60,3514.094675
-10.2,100,3515.055108
41.1,103,3515.872921
-15.3,87,3516.641865
-2.1,120,3546.897971
26.3,66,3547.310868
-22.8,68,3547.945173
-30.3,50,3548.419902
-22.0,70,3549.085124
5.1,138,3550.411578
-25.2,62,3587.655003
14.8,37,3587.863446
27.0,68,3588.570555
-19.6,76,3601.834094
-23.0,68,3602.30284
-19.6,76,3603.097715
-25.8,61,3603.689134
4.1,136,3627.534381
-8.9,103,3628.475865
-22.9,68,3629.428317
4.2,136,3632.03036
-18.5,79,3633.092521
-27.3,57,3634.358138
-28.2,55,3661.754889
-22.7,69,3662.418116
-76.1,60,3662.929748
-17.2,82,3663.845299
-16.7,84,3664.906462
15.2,38,3665.389172
-28.1,55,3666.07833
17.2,43,3666.456319
-9.6,101,3696.945802
-21.4,72,3697.727711
12.5,32,3698.026911
-18.1,80,3698.537546
0.5,127,3699.762272
-21.4,72,3700.37264
-26.0,60,3728.265066
23.8,60,3728.762736
-26.0,60,3729.406017
-13.2,92,3730.167979
-26.9,58,3734.460502
-22.9,68,3734.93623
-25.9,61,3735.513687
-26.0,60,3736.088151
17.5,44,3762.593286
-27.3,57,3763.007179
-27.4,57,3763.898796
29.1,73,3765.088614
-21.3,72,3766.467927
-21.3,72,3767.904087
59.7,150,3796.072775
-15.4,87,3796.79684
15.3,39,3797.055149
-23.0,68,3797.749293
-22.9,68,3798.342706
21.0,53,3798.911186
40.3,101,3800.196748
-27.1,58,3800.859976
10.6,27,3834.710474
-22.9,68,3836.209465
19.1,48,3837.291572
-22.0,70,3838.419556
-26.8,58,3839.577461
34.5,87,3840.627652
-19.7,76,3841.107371
-23.1,68,3841.801515
-23.1,68,3873.06393
-22.7,69,3873.780016
32.7,82,3874.415317
-64.9,88,3875.174288
-26.2,60,3877.177931
-48.3,130,3878.32287
4.3,136,3909.200316
-22.9,68,3910.685346
-30.3,50,3911.691655
-23.0,68,3912.098567
20.7,52,3912.712924
-58.4,104,3913.648423
-6.1,110,3941.143911
-70.9,73,3941.857005
60.8,152,3943.005932
-25.8,61,3943.562445
38.7,97,3944.194754
-16.0,85,3974.086834
16.0,40,3974.404983
22.3,56,3975.463155
-21.6,71,3976.614078
-9.6,101,3978.740393
-26.1,60,3979.844441
1.1,128,3981.864042
-21.4,72,4007.0138
-26.7,59,4007.547374
-6.5,109,4008.585598
-12.8,93,4009.393438
-6.9,108,4028.276951
-24.7,64,4028.634994
-32.4,44,4067.675614
17.7,45,4068.003737
-26.0,60,4068.642031
51.7,130,4069.654324
30.0,75,4070.288629
-17.3,82,4071.095471
-60.4,99,4092.124248
-22.7,69,4092.908152
42.3,106,4093.725966
18.9,48,4094.087998
-61.9,96,4095.720633
4.3,136,4098.922073
-15.3,87,4124.421897
-0.9,123,4125.690506
-21.7,71,4126.432521
-26.6,59,4127.081785
12.2,31,4127.496677
-25.2,62,4127.880649
-26.1,60,4128.454117
-27.5,57,4157.166351
-15.5,87,4157.82858
29.2,73,4158.47984
12.0,30,4158.843865
-21.9,71,4159.420325
-15.4,87,4159.929962
14.0,35,4172.667909
-23.0,68,4173.035922
-6.7,109,4203.74781
15.2,38,4204.355186
-69.0,78,4205.500125
27.4,69,4205.851187
32.6,82,4206.412686
-8.8,103,4207.229501
22.3,56,4236.414473
-31.7,46,4237.358947
-19.7,76,4238.596638
11.5,154,4241.038111
-22.9,68,4241.55074
-28.2,55,4242.063369
-23.0,68,4242.550068
15.3,39,4269.847086
-9.1,103,4270.846415
23.3,59,4271.453791
7.2,143,4272.609701
-21.6,71,4273.349722
-25.9,61,4274.895588
31.8,80,4316.033602
-7.0,108,4316.844434
-23.0,68,4317.327143
-0.0,125,4318.417229
-21.9,71,4319.002663
-17.2,82,4322.229037
-27.6,56,4374.801479
-25.6,61,4376.120951
-25.9,61,4377.326728
13.3,34,4377.871273
-20.4,74,4379.376247
-48.2,130,4381.714995
-17.1,83,4382.354285
15.5,164,4439.282084
24.2,61,4439.674035
-18.4,79,4440.461928
52.1,131,4441.476217
-10.0,100,4490.859186
25.6,64,4491.352867
-21.6,71,4491.959244
-28.2,55,4492.384108
-7.7,106,4493.226856
53.3,259,4553.499709
-28.4,54,4554.712467
-15.7,86,4556.220435
13.2,33,4557.078142
-26.2,60,4558.178201
-19.9,76,4559.847738
25.8,65,4561.359695
39.8,100,4596.775008
-11.6,96,4598.456512
21.0,178,4599.864748
2.3,131,4600.900977
-4.5,114,4638.836552
11.1,28,4639.111816
-17.1,83,4639.882755
-22.0,70,4640.738467
-0.4,124,4641.731811
-3.4,117,4675.524464
1.3,129,4676.663417
-21.9,71,4677.181034
26.2,66,4677.550047
11.7,30,4677.826308
-21.8,71,4678.638138
32.0,80,4679.373172
-21.6,71,4715.038816
34.3,86,4715.619265
-14.6,89,4716.587675
-15.7,86,4717.737601
-12.4,94,4719.42509
-50.0,125,4721.870551
0.9,128,4774.242529
-21.0,73,4774.784081
-21.4,72,4775.264796
27.6,69,4775.682678
-26.3,60,4776.945302
-2.0,120,4807.632258
-4.4,114,4808.193756
35.5,89,4808.8131
-16.5,84,4809.577058
-72.2,70,4809.977986
-21.4,72,4810.598328
-26.4,59,4834.779676
-21.3,72,4835.202545
-12.4,94,4836.08718
-21.3,72,4836.694556
9.2,23,4836.979794
-15.7,86,4838.060904
-9.9,101,4840.12638
-56.1,110,4869.61853
-17.8,81,4870.508152
50.6,127,4871.768781
-27.5,57,4872.231544
26.7,67,4872.84291
-16.5,84,4873.496163
-17.4,82,4901.945101
-24.0,65,4907.448388
-12.5,94,4908.099647
-16.6,84,4908.877567
14.2,36,4909.227631
6.3,141,4910.581013
26.3,66,4951.101676
-17.0,83,4951.932454
-4.4,114,4953.108312
-24.9,63,4953.844344
-8.5,229,4994.864671
-61.7,96,4995.701434
-9.4,102,4996.640922
13.5,34,4997.066783
-62.2,95,4998.312453
-16.3,85,5000.407851
-27.3,57,5046.011923
-16.9,83,5047.036184
24.5,62,5047.70739
19.7,50,5048.089369
-32.4,169,5049.824729
-28.7,54,5050.265551
20.5,52,5050.989614
-10.3,100,5091.147249
-4.0,115,5104.580334
5.3,139,5105.604595
-0.8,123,5106.761502
37.4,94,5143.681792
35.0,88,5144.600335
-0.2,125,5146.170139
10.1,26,5146.365617
-21.1,73,5147.002912
6.4,141,5185.548855
20.2,51,5185.926845
-21.0,73,5186.579102
-6.8,108,5187.467725
26.7,67,5187.986339
-21.2,72,5188.693448
15.0,38,5189.126291
29.1,73,5189.701753
17.8,45,5230.013973
-20.5,74,5231.710437
-25.0,63,5232.713755
-20.5,74,5233.447792
-10.1,100,5234.292534
11.6,154,5235.603029
-2.6,119,5283.124975
-24.6,64,5283.585743
-78.8,53,5296.102278
30.4,76,5296.584988
-31.5,47,5297.030796
-26.3,60,5297.735911
-20.9,73,5298.247543
5.1,138,5324.734726
-27.5,57,5325.356065
-21.5,72,5326.937836
-28.8,53,5328.161566
6.3,141,5331.168525
18.8,47,5332.389261
-57.6,106,5354.988839
-21.3,72,5355.740828
-9.5,102,5356.65638
-82.0,45,5357.360498
22.8,57,5357.892076
-23.5,67,5358.314946
33.0,83,5388.146189
-13.9,91,5389.026834
-21.8,71,5389.641192
25.6,64,5390.181746
-25.1,63,5390.757208
-20.1,75,5391.584995
-18.9,78,5392.40979
29.0,73,5423.918548
-0.8,123,5424.952783
3.4,134,5439.05807
-10.0,100,5439.903809
-12.5,94,5440.566039
-21.0,73,5465.736742
-12.5,94,5466.587467
1.3,129,5467.8471
-21.2,72,5468.545233
17.5,44,5468.919234
1.3,129,5503.73515
-15.4,87,5504.839197
-20.0,75,5506.596499
18.3,46,5507.465177
-9.9,101,5508.916296
26.5,67,5510.515022
-23.3,67,5511.536291
24.5,62,5535.613917
18.1,46,5535.913117
5.6,139,5537.177736
11.4,154,5538.405454
-21.3,72,5538.7994
-12.5,94,5563.424562
2.1,131,5564.755005
-28.1,55,5565.485054
-21.0,73,5572.314795
0.4,126,5574.709391
-4.2,115,5605.475135
-29.3,52,5606.038629
-20.7,74,5606.66695
-22.9,68,5607.374059
-4.7,114,5608.371392
23.6,59,5608.887014
-25.7,61,5609.245057
-15.7,86,5639.399436
11.6,29,5639.575963
-16.6,84,5640.535398
-30.6,49,5640.866513
33.2,83,5641.428012
-25.4,62,5642.125147
-10.2,100,5642.740502
-21.8,71,5670.46837
-21.3,72,5672.122945
-23.0,68,5673.560103
24.6,62,5674.947394
-60.4,99,5676.604962
-0.3,125,5678.396173
1.1,128,5712.440154
-0.1,125,5716.514263
-4.4,114,5721.858971
40.8,102,5723.608294
14.6,37,5724.459018
-24.7,64,5752.331499
-21.7,71,5752.958822
-16.6,84,5754.095781
-21.2,72,5754.630352
20.9,53,5755.167915
-28.1,55,5755.912923
-20.2,75,5756.465446
-16.6,84,5780.948987
-21.4,72,5781.49752
29.9,75,5782.236544
21.7,55,5782.613537
31.3,79,5783.413398
22.2,56,5783.891121
45.5,114,5785.043041
-28.2,55,5811.977029
-7.1,108,5814.301815
-19.5,77,5815.924475
-20.8,73,5817.951057
-15.8,86,5819.894861
-12.5,94,5821.860605
-23.1,68,5844.54695
-15.8,86,5845.229126
-23.2,67,5846.148669
-28.8,53,5846.497735
-15.2,87,5847.401319
35.3,89,5849.828829
3.2,133,5883.98052
20.0,50,5884.199934
-16.4,84,5884.802324
19.8,50,5885.221203
-16.9,83,5885.889416
33.5,84,5886.699251
-16.6,84,5887.4293
5.3,139,5919.839647
-50.1,125,5920.690372
-57.0,108,5921.638837
-33.4,167,5965.388866
-25.2,62,5965.769847
38.3,96,5966.807075
-21.3,72,5967.521165
-21.2,72,5968.254205
-0.8,123,5969.023149
-15.3,87,6001.711754
6.6,142,6003.04818
-9.2,102,6005.009935
18.1,46,6005.972362
-10.0,100,6030.00012
-56.4,109,6055.276542
-21.0,198,6057.348004
-20.5,74,6058.249592
19.5,49,6058.536825
30.4,76,6059.003577
-21.4,72,6103.121622
-54.2,115,6103.935446
16.0,40,6104.122945
28.9,198,6105.0375
14.1,161,6140.491709
29.1,73,6140.918567
22.6,57,6141.132995
11.2,153,6141.940835
28.2,71,6142.263971
-16.5,84,6142.936174
-63.5,92,6165.116871
37.8,95,6166.548045
-18.1,80,6167.418716
-45.6,136,6170.836579
-21.3,72,6172.475198
13.7,35,6176.131422
26.6,192,6198.346029
15.7,40,6198.987314
-16.3,85,6199.668494
-23.2,67,6200.040499
11.3,29,6200.170152
-3.7,116,6200.790493
-29.6,51,6230.5978
-128.4,54,6231.313886
-16.1,85,6231.863416
-7.2,107,6232.853769
-7.1,108,6233.697512
-30.9,48,6233.936873
10.0,25,6234.168255
-22.3,70,6269.868805
-25.5,62,6270.414346
-25.3,187,6272.436939
-23.0,68,6272.843851
51.8,130,6273.360469
26.0,65,6298.451387
-21.5,72,6299.057765
15.2,38,6299.409824
14.1,36,6299.705034
14.9,38,6299.999248
24.7,62,6300.501904
-19.9,76,6301.09831
-16.8,83,6301.877227
-22.7,69,6345.608307
22.2,56,6346.055112
1.0,128,6346.924787
-22.5,69,6347.577043
-30.4,49,6347.999913
4.3,136,6349.091993
-22.9,68,6379.828815
6.7,142,6381.028606
-20.7,74,6381.415572
-29.7,51,6381.85041
23.8,60,6382.450804
-15.4,87,6383.06217
-1.2,122,6412.255119
-25.8,61,6413.861823
-18.3,80,6416.055957
-26.9,58,6417.011403
-34.8,38,6417.499099
-23.1,68,6418.692907
-6.3,110,6419.646358
-6.6,109,6468.031993
-12.0,95,6469.849135
-15.2,87,6471.457834
-33.9,166,6474.927558
0.8,127,6528.128319
