#{"t_start": 1752319730.4982884, "env_id": "VizdoomHealthGathering-v0"}
r,l,t
61.0,120,3006.968533
51.4,96,3008.253099
139.2,168,3064.920593
51.4,96,3066.016663
136.4,216,3080.469022
51.4,96,3081.559107
83.4,136,3130.944071
83.4,136,3132.082028
51.4,96,3133.21101
80.2,168,3180.543461
85.0,120,3181.764198
73.8,112,3184.036123
116.8,152,3186.426732
51.4,96,3188.450321
61.0,120,3234.460309
83.0,120,3235.421738
95.2,128,3236.675386
106.6,144,3284.847593
62.6,104,3287.307017
51.4,96,3289.920031
102.8,192,3307.001362
85.0,120,3361.216412
107.4,136,3362.323452
85.0,120,3363.226039
62.6,104,3364.53853
99.6,144,3413.738987
51.4,96,3414.482001
85.0,120,3415.638907
70.6,144,3416.5395
70.6,144,3464.659846
51.4,96,3465.210373
61.0,120,3466.249594
85.0,120,3467.150186
121.2,208,3519.33267
92.6,144,3520.980265
127.2,168,3539.314247
96.2,128,3587.307931
85.0,120,3589.66463
51.4,96,3590.698865
51.4,96,3591.397996
51.4,96,3592.287617
61.0,120,3641.076176
51.4,96,3643.16559
73.8,112,3644.634662
62.6,104,3645.542236
83.4,136,3646.791894
100.8,152,3696.428186
51.4,96,3697.771595
114.6,184,3700.010608
204.6,264,3758.295776
85.0,120,3758.953018
85.0,120,3779.637716
51.4,96,3825.95189
70.6,144,3827.29829
51.4,96,3828.110119
80.2,168,3829.494418
51.4,96,3876.084854
122.6,184,3878.205185
61.0,120,3882.071847
51.4,96,3884.900285
62.6,104,3938.270594
80.2,168,3940.0259
73.8,112,3941.271569
107.4,136,3942.221031
70.6,144,3987.727366
80.2,168,3989.424827
104.6,144,4005.713277
51.4,96,4007.611203
61.0,120,4057.438983
102.6,144,4058.96989
85.0,120,4059.992157
105.6,144,4112.447911
67.0,120,4113.441254
51.4,96,4114.396701
126.2,168,4116.391368
61.0,120,4163.111456
94.6,144,4164.46384
117.2,168,4165.670614
51.4,96,4166.495408
89.8,192,4213.869748
51.4,96,4214.772335
51.4,96,4215.388687
62.6,104,4231.945421
51.4,96,4285.988929
107.4,136,4287.692375
51.4,96,4288.702673
85.0,120,4289.900471
51.4,96,4291.132178
61.0,120,4341.732893
51.4,96,4343.893115
71.6,144,4345.630471
72.2,128,4347.046685
51.4,96,4391.219583
93.6,144,4392.84424
103.6,144,4393.93233
61.0,120,4395.030395
96.2,128,4446.248457
51.4,96,4447.35849
94.6,144,4448.39073
51.4,96,4449.413994
70.6,144,4518.55414
85.0,120,4520.714365
51.4,96,4521.296808
51.4,96,4521.978983
83.4,136,4573.202033
51.4,96,4574.312065
76.0,120,4575.379211
51.4,96,4576.157132
51.4,96,4577.031794
51.4,96,4628.279777
51.4,96,4629.051713
96.2,128,4630.271451
51.4,96,4631.173041
51.4,96,4631.748502
70.6,144,4682.524746
87.6,144,4683.392426
102.4,136,4684.718881
98.6,144,4731.972542
51.4,96,4747.619708
85.0,120,4750.430194
107.2,168,4753.000322
51.4,96,4753.845064
112.6,144,4800.149264
108.2,168,4801.402913
105.8,152,4802.717398
114.2,168,4860.058091
61.0,120,4861.374572
51.4,96,4862.012865
61.0,120,4863.195703
105.8,152,4911.2592
51.4,96,4911.965312
94.8,152,4913.243893
51.4,96,4913.75752
74.0,120,4976.136742
68.0,120,4977.342519
61.0,120,4979.620429
83.4,136,4982.261368
73.8,112,5038.595751
51.4,96,5039.880316
70.6,144,5041.069138
73.8,112,5041.904904
125.2,168,5084.792239
120.6,184,5087.81416
85.0,120,5089.121664
61.0,120,5141.044842
51.4,96,5141.926485
61.0,120,5143.889237
73.8,112,5146.934096
61.0,120,5150.990252
51.4,96,5200.313382
61.0,120,5214.393735
81.6,144,5215.386082
51.4,96,5216.142061
163.4,216,5263.162347
51.4,96,5264.035014
135.0,160,5265.299633
73.8,112,5265.961863
85.0,120,5317.997739
94.6,144,5319.694204
51.4,96,5320.222789
122.8,152,5366.884035
80.0,120,5368.196526
51.4,96,5369.335481
51.4,96,5370.135343
61.0,120,5371.250362
94.6,144,5418.184877
139.6,184,5439.127883
73.8,112,5441.260183
61.0,120,5443.820338
91.6,144,5493.129505
94.6,144,5494.406091
51.4,96,5495.46127
104.2,168,5546.843893
103.4,136,5547.942955
62.6,104,5548.77473
51.4,96,5549.297333
85.0,120,5598.899716
51.4,96,5600.254094
76.2,128,5601.280351
61.0,120,5602.384399
51.4,96,5603.270031
83.4,136,5648.728493
51.4,96,5649.762728
73.8,112,5663.638629
101.6,144,5665.229376
