#{"t_start": 1752405689.4724796, "env_id": "VizdoomTakeCover-v0"}
r,l,t
12.2,31,326.821156
-0.8,123,326.975741
9.4,24,327.031592
27.3,69,327.120354
-0.9,123,327.269954
30.0,75,327.375672
-21.5,72,345.887149
-24.2,65,345.995858
-21.4,72,346.080631
-0.6,124,346.228236
-25.9,61,346.31301
5.4,139,359.271342
-15.6,86,359.399999
40.6,102,359.545609
24.0,60,359.664292
42.5,107,359.82187
-68.5,79,359.919608
-25.5,62,377.317066
-15.6,86,377.494591
30.1,76,377.607289
9.4,149,377.789801
-1.1,123,377.971315
-12.7,94,403.188852
-21.5,72,403.296564
40.8,102,403.484062
-2.8,118,403.723422
21.2,53,403.870029
-20.5,74,403.979737
-5.7,111,428.989829
-9.7,101,429.121476
-17.7,81,429.349865
-24.6,64,429.425662
-23.3,67,429.599198
12.3,31,429.723865
-28.2,55,429.808638
-4.1,115,452.148872
-18.6,79,452.281518
2.6,132,452.474003
-3.4,117,452.674467
28.6,72,452.885901
23.7,60,480.62569
42.3,106,481.999016
-23.0,68,482.476739
-22.3,70,482.827798
-21.5,72,483.17487
16.6,42,483.574801
-22.9,68,484.093412
-96.0,135,502.510143
-32.4,44,502.572975
37.1,93,502.689663
-10.3,100,502.857215
-18.5,79,502.977891
-58.4,104,522.729053
-14.5,89,522.942481
26.2,66,523.083105
-25.0,63,523.1599
-5.0,113,523.357372
-7.9,106,523.573793
-23.0,68,546.642079
13.6,34,546.701919
-23.8,66,546.788687
-9.0,103,546.930308
-9.5,102,547.103844
-21.6,71,547.208564
-28.2,55,547.297327
33.9,85,565.521571
-18.4,79,565.670174
-49.1,128,565.840718
10.6,27,565.938456
29.7,75,566.064121
15.3,39,566.163854
-20.8,73,566.26957
-22.3,70,596.853751
-22.5,69,596.937526
-8.0,105,597.247697
41.5,229,597.632667
-26.0,60,597.805205
-24.8,63,613.082335
23.6,59,613.317705
-7.0,108,613.527144
-18.4,79,613.641837
-16.9,83,613.755533
-0.6,124,637.215773
22.6,57,637.319494
34.5,87,637.508987
-19.6,76,637.729398
-27.2,57,637.928865
-13.9,91,638.143291
-14.9,88,638.566159
-21.6,71,657.538404
-21.0,73,657.63714
-8.6,104,657.758814
-29.3,52,657.86852
-22.5,69,657.997176
11.0,28,658.063998
-21.3,72,658.173704
-3.1,118,679.73602
-59.5,102,679.850713
-18.4,79,680.079102
-17.2,82,680.19579
-16.6,84,680.29652
-15.9,86,680.407224
-17.1,83,703.591201
-21.4,72,703.790668
-20.6,74,704.115798
1.4,129,704.51473
32.8,82,704.780021
-18.0,80,730.275814
21.7,55,730.404469
11.5,29,730.534122
32.4,81,730.768496
-27.4,57,730.897151
-24.0,65,730.995887
10.5,27,731.048745
-28.9,53,731.604259
-25.5,62,731.752861
14.8,37,731.826665
1.5,129,753.832792
16.3,41,753.913577
-16.4,84,754.056195
-12.9,93,754.251671
1.2,128,754.448147
7.3,144,775.342249
-17.5,82,775.860862
17.1,43,776.345565
19.4,49,776.801346
-29.8,51,777.044695
23.6,59,777.191303
-21.4,72,777.358854
-25.3,62,798.363661
-10.2,100,798.679816
-32.5,44,798.750626
26.6,67,798.882274
12.1,31,798.937127
23.4,59,799.241313
-21.0,73,799.340049
3.6,134,825.284641
-44.6,139,826.149328
-24.9,63,826.752713
-14.9,88,826.913284
-3.2,117,827.377043
11.3,154,856.112169
-18.4,79,856.326596
-22.7,69,856.692617
-10.0,100,857.215218
35.4,89,857.587224
-21.0,73,857.768737
-18.1,80,878.1173
-15.8,86,878.303802
18.3,46,878.373615
-25.3,62,878.52122
-26.2,60,878.687775
41.0,103,878.851337
-11.1,98,898.65735
11.9,30,898.769051
-22.9,68,898.95655
-19.6,76,899.081217
-16.0,85,899.510069
-21.3,72,899.667648
-12.6,94,899.84617
20.9,53,922.183412
25.5,64,922.291124
-16.9,83,922.497572
0.7,127,923.17476
-21.5,72,923.306408
-34.7,39,923.361262
-25.0,63,923.542776
-21.4,72,946.803548
-59.7,101,947.167574
13.8,35,947.213451
2.3,131,947.442837
-11.0,98,947.590442
-10.0,100,947.721092
2.7,132,982.952915
-1.8,121,983.1858
-21.6,71,983.318953
-22.5,69,983.476039
-22.6,69,983.755797
-6.2,110,1012.72749
11.5,29,1012.781346
-24.6,64,1012.901026
-7.7,106,1013.06359
-17.9,81,1013.215185
9.7,25,1013.255078
-60.8,98,1013.36279
-20.5,74,1039.082982
-28.8,53,1039.287435
16.1,41,1039.444016
11.0,28,1039.497872
-10.6,99,1039.618549
-0.5,124,1039.870874
-17.7,81,1040.009504
-23.0,68,1057.743062
17.2,43,1057.791931
-21.1,73,1057.88967
-48.9,128,1058.045253
-35.1,38,1058.101104
-17.7,81,1058.208816
11.5,29,1058.346447
-28.5,54,1058.40928
-13.2,92,1080.512149
-22.0,70,1080.597919
-22.0,70,1080.752506
16.0,40,1080.811348
-14.4,89,1080.965935
-63.3,92,1081.097583
30.1,76,1100.426872
-28.7,54,1100.501673
-2.8,118,1100.705127
-18.2,80,1100.803863
-25.5,62,1100.896615
-33.8,41,1100.947479
27.2,68,1101.038236
31.8,80,1121.28507
40.5,102,1121.455615
-16.0,85,1121.60721
24.4,61,1121.701955
-22.1,70,1121.859534
32.7,82,1121.97722
-21.9,71,1122.055011
-28.8,53,1138.688513
22.3,56,1138.796224
2.5,132,1139.007659
13.6,34,1139.061514
18.6,47,1139.139307
-7.5,107,1139.269956
-52.7,119,1158.270127
-4.4,114,1158.668062
17.3,44,1158.772782
27.4,69,1159.123843
-58.2,105,1159.36021
27.2,68,1159.586606
27.4,69,1185.977005
-24.9,63,1186.235313
-25.8,61,1186.34103
-5.7,111,1186.488635
-22.3,70,1186.586373
25.5,64,1186.694086
6.0,140,1203.290685
21.7,55,1203.379448
-34.0,40,1203.439288
40.9,103,1203.607837
-26.0,60,1203.699592
-27.5,57,1203.944936
-66.7,84,1204.241144
4.9,138,1229.565394
-25.5,62,1229.714994
-25.3,62,1229.790791
24.3,61,1229.869581
-26.1,60,1229.945378
-9.5,102,1230.085004
16.6,42,1230.18374
-32.6,44,1230.265521
-24.9,63,1248.897676
-21.8,71,1249.093153
-18.2,80,1249.199867
13.3,34,1249.300598
-20.9,73,1249.416288
-25.0,63,1249.521009
-28.5,54,1249.597803
-28.7,54,1249.717482
-25.7,61,1270.773153
-13.5,92,1270.960652
-24.2,65,1271.031462
19.0,48,1271.095292
-76.5,59,1271.167099
-18.0,80,1271.301739
-9.1,103,1271.502203
5.5,139,1289.870064
-39.1,153,1290.05457
27.0,68,1290.176245
-19.7,76,1290.280965
-26.8,183,1312.816676
-27.7,56,1312.917407
-16.1,85,1313.079972
15.4,39,1313.148788
-22.5,69,1313.273454
9.8,25,1313.31634
-22.9,68,1313.419065
-9.3,102,1330.093457
-21.4,72,1330.201169
-13.4,92,1330.393653
10.8,27,1330.471445
-8.7,104,1330.621045
-28.2,55,1330.688863
23.4,59,1330.75369
-26.0,60,1353.321316
19.5,49,1353.4021
-32.5,44,1353.568655
-28.2,55,1353.64146
21.9,55,1353.733215
28.8,72,1353.816991
-10.5,99,1353.937667
-16.6,84,1354.100233
-4.4,114,1374.251323
4.1,136,1374.419873
4.2,136,1374.635296
-17.2,82,1374.776917
5.0,138,1395.456594
-9.6,101,1395.649079
-21.7,71,1395.776737
-16.0,85,1395.895421
10.5,152,1396.137772
42.2,106,1412.444148
-76.6,59,1412.525929
13.4,34,1412.570809
13.5,34,1412.655582
-22.1,70,1412.765289
-10.3,100,1412.89195
16.1,41,1412.951789
-28.8,53,1413.088424
-7.8,106,1432.935329
-22.1,70,1433.060992
-28.6,54,1433.214582
-17.0,83,1433.49184
-22.2,70,1433.614511
-21.4,72,1433.779072
26.8,192,1454.770913
-12.6,94,1454.913531
-23.2,67,1455.004289
-0.6,124,1455.162865
3.3,134,1473.32727
-16.7,84,1473.504796
4.0,135,1473.769089
-23.5,67,1473.895749
-10.0,100,1474.009445
17.3,44,1474.085242
-21.6,71,1494.676157
-17.1,83,1494.807804
-28.4,54,1494.882606
-21.9,71,1495.03021
-27.6,56,1495.125954
-17.0,83,1495.248625
-12.5,94,1495.356337
29.4,74,1510.575622
-19.8,76,1510.709264
-16.9,83,1510.852882
15.8,40,1510.987521
13.7,35,1511.063318
-51.5,122,1511.220895
-24.4,64,1511.296693
2.3,131,1540.343984
50.7,127,1540.552426
-12.4,94,1540.665125
19.8,175,1558.602139
-16.6,84,1558.769691
-16.6,84,1558.901339
-25.7,61,1559.014037
20.5,52,1559.140698
-22.4,69,1559.237439
25.6,64,1559.371081
42.9,108,1579.836332
-18.3,80,1579.972967
-26.0,60,1580.04278
34.9,88,1580.226289
-25.8,61,1580.310065
-21.4,72,1580.399825
20.2,51,1580.485595
19.7,175,1596.940574
-15.4,87,1597.07621
-20.4,74,1597.167966
45.6,114,1597.346488
27.8,70,1597.455198
-3.2,117,1618.903817
-2.5,119,1619.043442
-62.9,93,1619.15315
13.6,34,1619.230942
-37.9,31,1619.270835
-15.5,87,1619.407469
-27.5,57,1638.81854
22.3,56,1638.978113
11.2,28,1639.017009
-75.5,62,1639.132699
-28.5,54,1639.228443
-22.3,70,1639.333163
-17.4,82,1639.431899
-25.7,61,1639.516672
-26.1,60,1639.584491
-6.8,108,1660.065699
-55.4,112,1660.213303
-53.5,117,1660.351933
-13.6,91,1660.504525
-9.8,101,1688.572436
18.0,45,1688.682142
-1.9,121,1688.858671
-21.2,72,1688.988323
34.0,85,1689.149891
-67.5,82,1689.267576
-29.1,53,1689.326419
-83.5,42,1706.750804
25.5,64,1706.937305
13.4,34,1707.02906
10.6,152,1707.407049
-25.3,62,1707.640424
-26.1,60,1707.960568
-18.3,80,1708.227853
-17.3,82,1728.886586
-18.3,80,1728.991305
37.9,95,1729.133924
16.8,42,1729.195758
14.9,38,1729.272554
25.0,63,1729.445092
4.9,138,1729.701406
9.5,24,1747.795998
-22.8,68,1747.925651
-11.5,97,1748.078243
-28.7,54,1748.159026
-21.8,71,1748.287683
-26.1,60,1748.366473
-23.3,67,1748.44925
-20.3,75,1772.216667
-77.5,57,1773.115263
-28.8,53,1774.101625
-4.8,113,1775.579669
-28.2,55,1776.190038
-13.6,91,1777.459641
-15.3,87,1778.560695
1.3,129,1802.880633
-3.2,117,1804.638929
27.5,69,1805.600357
19.4,49,1806.218703
-7.0,108,1807.845351
-21.0,73,1823.946278
43.3,109,1825.72452
-25.7,61,1826.860481
-0.5,124,1828.91698
-22.3,70,1830.245425
-4.0,115,1831.788298
-21.6,71,1856.505174
21.0,53,1857.203306
-16.4,84,1858.510808
13.3,34,1859.125164
13.1,33,1859.513127
-23.2,67,1860.54736
-26.1,60,1861.487844
-26.0,60,1862.646744
27.6,69,1881.784545
-0.4,124,1883.91684
-79.2,52,1884.551144
-21.4,72,1885.715031
11.4,29,1886.102993
-1.3,122,1888.033827
22.9,58,1888.947383
24.8,62,1920.249642
-22.6,69,1921.417517
-22.9,68,1922.38493
22.3,56,1923.295494
33.5,209,1926.452049
23.8,60,1945.825221
-15.9,86,1947.306258
11.6,29,1947.740098
4.7,137,1949.87738
-15.6,86,1951.135015
-25.1,63,1952.054556
-12.5,94,1953.39098
26.1,66,1987.287299
-25.6,61,1988.283634
-20.1,75,1989.188214
-21.2,72,1990.28528
-34.3,40,1990.85675
-17.1,83,1991.98573
-96.3,135,2027.812884
16.4,41,2028.551906
-10.4,99,2030.062864
-20.4,74,2031.353411
17.6,44,2031.997689
-18.3,80,2033.342091
-10.9,98,2034.916878
-35.3,37,2059.056299
-9.5,102,2060.567257
1.3,129,2062.545964
-28.5,54,2063.26105
19.6,49,2063.938239
-28.8,53,2064.68524
-17.8,81,2066.022663
14.6,37,2101.158665
17.2,43,2101.822888
-28.8,53,2102.664636
-11.6,96,2104.844804
-21.4,72,2106.945184
-28.7,54,2108.149962
-27.0,58,2109.329806
16.8,42,2110.347084
-11.1,98,2134.193289
15.9,40,2134.755784
-22.2,70,2135.988486
0.5,127,2138.272377
-21.5,72,2139.236797
-6.8,108,2140.697887
-20.6,74,2167.459294
33.8,85,2168.814668
32.8,82,2169.939659
-11.7,96,2171.602211
-18.3,80,2172.770087
-25.4,62,2173.907046
-57.5,107,2195.902203
-22.1,70,2197.300462
-4.0,115,2198.815408
-29.5,52,2199.542463
-17.1,83,2200.692387
16.4,41,2201.249896
-9.0,103,2202.904469
-51.0,123,2232.148235
-21.6,71,2233.303145
-23.1,68,2234.153869
-9.9,101,2235.697739
21.8,55,2236.43776
-22.1,70,2237.477977
-25.3,62,2275.332706
13.0,33,2275.97399
-15.2,87,2277.247583
-22.0,70,2278.157149
-1.0,123,2279.923425
-21.4,72,2281.049413
-25.4,62,2281.958979
-22.4,69,2328.997141
0.8,127,2331.253105
-22.0,70,2332.243456
-23.7,66,2333.235801
-26.7,59,2334.141378
-30.4,49,2334.841505
-4.3,115,2370.355496
-0.9,123,2372.381078
42.3,106,2373.765374
24.4,61,2374.773677
18.3,171,2414.429587
-0.5,124,2416.609755
-23.9,66,2417.613071
-23.0,68,2418.615389
-25.6,61,2419.52695
21.6,54,2420.264976
-25.6,61,2421.314169
34.9,88,2441.468252
-4.5,114,2443.155737
27.6,69,2444.401405
-31.4,47,2445.296011
-26.0,60,2446.196603
-28.9,53,2446.972527
19.4,174,2482.685984
-8.4,104,2484.550994
-22.1,70,2485.729841
-7.5,107,2487.154031
-18.4,79,2488.282014
-22.1,70,2489.324225
-24.2,65,2537.981056
-25.5,62,2539.153918
-49.0,128,2541.102705
-9.4,102,2542.736335
-0.8,123,2544.675148
-22.4,69,2575.232399
-8.2,105,2577.046546
-28.7,54,2577.967084
16.5,42,2578.763951
-7.5,107,2580.427501
42.2,106,2581.989322
-20.4,74,2613.698493
-9.8,101,2615.70313
-9.0,103,2617.140285
10.9,28,2617.60604
-25.8,61,2618.326113
35.3,89,2619.711407
16.2,41,2620.34172
-10.9,98,2648.634031
-22.9,68,2649.718132
-24.3,65,2650.68654
34.3,86,2651.941185
16.0,40,2652.60441
-27.3,57,2653.52794
-23.3,67,2654.467426
13.0,33,2655.122673
-15.3,87,2677.630459
-42.3,145,2680.327245
-28.5,54,2681.148048
-21.7,71,2682.343849
-12.1,95,2683.979475
-21.3,72,2685.01271
-22.8,68,2723.148686
27.8,70,2724.404328
16.5,42,2725.003723
2.0,130,2727.037283
-25.0,63,2727.981757
29.7,75,2729.174566
-56.5,109,2774.343727
-23.1,68,2775.328094
-76.4,59,2776.543842
39.3,99,2778.163507
-20.7,74,2779.181783
35.5,89,2780.530177
-28.1,55,2781.244267
3.8,135,2805.030632
-27.4,57,2805.795585
24.8,62,2806.805882
27.3,69,2807.732404
-6.4,109,2809.052871
12.2,31,2809.4159
-16.4,84,2832.105201
-25.5,62,2832.8901
-17.1,83,2834.203587
-22.4,69,2835.554971
17.8,45,2836.237147
-28.6,54,2836.899375
-24.9,63,2837.877757
-16.3,85,2839.160327
28.2,71,2860.627895
-24.9,63,2861.496572
-21.1,73,2862.707332
-31.0,48,2863.365571
-15.9,86,2864.74887
-56.6,109,2866.194005
20.1,51,2866.932029
36.9,93,2910.020757
14.6,162,2912.545004
15.8,40,2913.352843
-11.4,97,2914.714201
-19.7,76,2915.760402
-55.6,111,2943.936025
-28.5,54,2944.996189
32.0,80,2946.168055
-9.3,102,2947.664052
-31.9,46,2948.237518
-0.8,123,2950.113499
26.7,67,2987.244165
5.4,139,2989.358509
-17.1,83,2990.65504
15.5,39,2991.295327
-25.8,61,2992.19891
-20.2,75,2993.546305
-17.0,83,3028.277391
1.5,129,3030.221191
25.0,63,3031.275371
18.9,48,3031.970511
-32.9,43,3032.540986
-18.3,80,3033.748754
-52.4,119,3035.416293
31.1,78,3078.630683
14.9,38,3079.459466
-16.9,83,3080.498686
-40.3,150,3082.877323
-25.1,63,3083.934495
-12.4,94,3085.16221
16.2,166,3124.834077
19.6,49,3125.842381
-18.6,79,3126.952413
-21.2,72,3128.140233
-16.6,84,3129.331047
16.1,41,3129.934434
-26.6,59,3176.049066
-22.7,69,3177.1571
-2.1,120,3179.08295
-6.7,109,3180.682669
-21.3,72,3181.800678
33.6,84,3200.980368
-0.2,125,3202.926162
11.7,30,3203.347037
-29.8,51,3204.434129
-28.8,53,3205.740633
-21.3,72,3207.440087
15.8,40,3208.440411
-5.0,113,3210.807078
68.2,171,3232.887009
-29.0,53,3233.717786
1.5,129,3235.523954
-12.5,94,3237.085777
-20.7,74,3286.114612
-0.8,123,3287.945713
-46.7,134,3289.741908
-22.5,69,3290.736249
-22.4,69,3291.738567
26.6,67,3292.54142
25.3,64,3328.226951
-25.5,62,3329.150481
-9.0,103,3330.636505
26.8,67,3331.719607
-11.2,97,3332.969265
-62.4,94,3334.621843
-15.8,86,3380.485147
-7.0,108,3382.075893
-24.2,65,3383.077213
-28.5,54,3384.053601
4.5,137,3385.954515
-26.7,59,3386.683565
23.5,59,3414.532064
-7.7,106,3415.980189
28.4,71,3417.175991
-18.3,80,3418.496458
-2.5,119,3420.181948
-5.4,112,3445.534126
-22.9,68,3446.670087
15.3,39,3447.334309
13.8,35,3447.683376
-26.0,60,3448.510164
-18.3,80,3449.840604
-16.8,83,3451.050367
17.3,44,3451.669712
-31.6,46,3452.358867
-68.6,79,3471.935495
-0.7,124,3474.046847
-23.1,68,3474.920509
-79.1,53,3475.906871
1.3,129,3477.727999
13.1,33,3478.226665
-21.1,73,3511.026916
15.1,38,3511.633294
28.8,72,3512.787208
-40.8,148,3515.001283
-26.5,59,3515.877939
-11.0,98,3517.271211
-22.9,68,3536.116793
-0.3,125,3538.053612
4.0,135,3539.931589
11.9,155,3542.351115
19.1,173,3577.287652
-28.4,54,3578.139373
-17.2,82,3579.576529
6.1,141,3584.379679
-10.1,100,3587.22407
1.0,128,3652.737804
-22.7,69,3653.738127
-11.3,97,3655.112451
-32.0,45,3655.955196
42.2,106,3657.436234
-21.0,73,3658.369737
-6.2,110,3677.582338
-21.2,72,3678.793099
4.2,136,3680.879518
-28.7,54,3681.604578
-6.9,108,3683.123514
-24.4,64,3721.137817
-4.9,113,3723.187333
11.3,29,3723.612197
-12.6,94,3724.797027
-22.1,70,3725.851207
25.2,63,3726.844549
-18.3,80,3728.273727
15.4,39,3751.052787
-10.3,100,3752.689408
-26.5,59,3753.737605
-28.3,55,3754.663128
-22.3,70,3755.562721
-24.5,64,3756.345627
27.4,69,3757.598275
-20.8,73,3791.303107
-19.5,77,3792.565729
-31.0,48,3793.216987
-17.1,83,3794.421764
-21.5,72,3795.416104
-21.1,73,3796.554059
-22.4,69,3797.507509
-68.3,80,3828.54348
-2.1,120,3831.059748
-27.7,56,3832.660466
-26.9,58,3834.222288
4.2,136,3838.370192
-21.4,72,3840.374828
-21.4,72,3869.064077
-4.4,114,3870.889194
-21.5,72,3872.032138
-12.0,95,3873.27581
-22.4,69,3874.467621
-12.4,94,3875.937688
-11.0,98,3905.948403
15.4,39,3906.549794
26.2,191,3909.458013
-22.2,70,3910.680742
15.6,39,3911.269168
-23.0,68,3912.151806
15.6,39,3935.173219
18.5,47,3936.482715
-9.9,101,3938.619998
-26.2,60,3939.925505
-21.2,72,3941.665848
-17.0,83,3943.524877
16.3,41,3944.371611
1.6,129,3971.788264
-10.5,99,3973.434859
-15.4,87,3974.876003
-18.4,79,3975.929186
-3.3,117,3977.432165
-23.7,66,4035.234529
-10.3,100,4037.0397
-106.5,109,4038.725192
12.6,32,4039.3575
-22.3,70,4040.190272
20.7,52,4040.871449
-3.9,116,4042.600823
14.2,36,4066.950681
14.0,35,4067.458323
28.7,72,4068.489565
8.6,147,4070.515145
-20.9,73,4071.637144
29.9,75,4072.68933
-14.5,89,4095.361674
12.6,32,4095.872308
15.2,38,4096.553486
27.9,70,4097.448092
10.8,27,4097.894898
12.3,31,4098.523217
10.1,151,4100.56276
-24.2,65,4101.446397
26.4,66,4102.421787
29.6,74,4134.952758
34.3,86,4136.495631
-9.0,103,4138.166162
-18.2,80,4139.274197
-25.7,61,4140.105972
-1.0,123,4189.880812
16.3,41,4190.583931
-28.8,53,4191.506464
19.8,175,4194.19527
1.4,129,4195.945587
19.4,49,4196.856151
-22.3,70,4224.063365
-28.3,55,4225.68403
25.1,188,4229.30235
-17.2,82,4230.673681
0.4,126,4232.630446
-8.5,104,4259.392851
-28.7,54,4260.351286
-22.2,70,4261.429402
25.0,63,4262.248212
-6.7,109,4264.040417
-10.0,100,4265.507492
-13.1,93,4290.093718
-57.6,106,4291.921827
-12.4,94,4293.308118
-10.0,100,4294.667481
17.8,45,4295.287822
-15.0,88,4315.643366
10.3,26,4316.057259
38.2,96,4317.56722
-17.0,83,4319.172924
48.6,122,4321.78693
-22.1,70,4323.184193
-10.2,100,4390.770382
9.7,25,4391.169316
-22.2,70,4392.499756
-0.2,125,4394.690894
17.6,44,4395.38803
33.7,85,4396.578845
-17.7,81,4397.925242
-9.2,102,4441.599402
-11.0,98,4443.126317
-0.5,124,4444.762939
-22.3,70,4445.897903
26.5,67,4446.753613
25.9,65,4447.71903
27.4,69,4482.51195
-74.3,65,4483.708749
-21.1,73,4484.694113
15.9,40,4485.322433
-8.8,103,4486.966036
35.8,90,4488.19076
-11.8,96,4489.639882
-34.1,40,4527.020878
28.2,71,4528.000258
16.6,42,4528.694402
-20.9,73,4529.725643
-20.9,73,4530.894515
-13.6,91,4532.343638
-25.2,62,4533.458656
-7.1,108,4571.447027
-12.5,94,4572.787441
-56.8,108,4574.447001
1.6,129,4576.64213
-8.0,105,4578.448298
-26.0,60,4607.50257
-9.4,102,4609.116253
-21.5,72,4610.132535
0.1,126,4611.869886
-12.2,95,4613.273133
-22.0,70,4637.997987
-72.9,68,4638.986343
19.7,50,4639.776231
29.5,74,4640.977018
-21.5,72,4642.11996
37.1,93,4643.533179
-22.2,70,4644.622266
29.5,74,4681.965364
-45.8,136,4684.289146
4.1,136,4686.491256
-20.1,75,4687.589317
-28.8,53,4688.447023
-28.4,54,4689.369555
-25.9,61,4726.658798
-20.8,73,4727.833654
41.8,105,4729.315691
3.6,134,4731.432029
-28.7,54,4732.232885
-22.3,70,4733.291054
17.6,44,4760.294813
30.8,77,4761.728976
-67.5,82,4763.554093
-8.9,103,4765.766176
-16.8,83,4767.666092
5.2,138,4770.704963
27.6,69,4814.972536
26.9,68,4816.215215
-9.7,101,4817.771049
-22.9,68,4818.70156
18.2,46,4819.332871
25.7,190,4849.398438
2.1,131,4852.826267
52.2,131,4854.66435
27.8,70,4855.662679
1.5,129,4857.496773
-13.6,91,4882.646492
29.0,73,4883.792426
-12.1,95,4885.253517
-23.3,67,4886.423387
31.6,79,4887.274112
-76.3,60,4888.277427
-28.3,55,4929.737511
-14.4,89,4931.066955
-15.3,87,4932.269737
-16.1,85,4933.581228
33.0,83,4934.787999
-28.3,55,4935.688591
1.6,129,4960.163116
29.8,75,4961.331988
-21.3,72,4962.432045
-17.4,82,4963.681701
-0.8,123,4965.309347
31.0,78,4966.615852
-22.1,70,5015.329532
-15.9,86,5016.820542
-19.5,77,5018.011356
-11.6,96,5019.231093
-25.1,63,5020.098773
24.8,62,5021.206808
-10.4,99,5070.202732
-21.5,72,5071.438426
20.0,50,5072.155508
-28.5,54,5073.052109
-19.0,78,5074.275836
-21.4,72,5075.410799
-24.7,64,5076.317374
-21.2,72,5077.36158
-17.0,83,5123.177012
47.6,119,5126.057307
-20.9,73,5127.108494
15.3,39,5127.799645
-16.0,85,5129.135073
-18.8,78,5130.287988
-23.7,66,5149.903512
-24.4,64,5150.931761
-26.5,59,5152.030821
2.2,131,5154.079344
-26.8,58,5154.85726
3.2,133,5156.908772
25.2,188,5184.485996
-26.3,60,5185.383595
-69.7,76,5186.553464
-8.2,105,5187.979649
-12.4,94,5212.99373
-47.1,133,5215.060201
12.8,32,5215.519972
-12.4,94,5216.898284
2.5,132,5218.693482
7.5,144,5270.627545
-21.0,73,5271.689704
-28.3,55,5272.44967
45.2,113,5274.236889
-21.9,71,5275.347917
-11.5,97,5276.792055
-0.4,124,5299.43049
-28.4,54,5300.628286
-9.7,101,5302.864304
-28.4,54,5303.768884
34.2,86,5305.935089
-9.0,103,5308.367582
-22.2,70,5337.570457
-9.6,101,5340.506602
-7.1,108,5341.929793
5.2,138,5344.02818
-10.5,99,5345.469324
-49.1,128,5365.24542
-21.0,73,5366.671603
-17.4,82,5368.439873
-17.8,81,5370.417583
-28.7,54,5371.57349
-40.1,150,5392.550371
23.6,59,5393.464925
-28.6,54,5394.197963
4.1,136,5396.285379
17.0,43,5396.943619
9.1,23,5397.372471
-28.8,53,5398.172331
26.8,67,5399.232496
-7.3,107,5454.700105
20.4,51,5455.47204
21.3,54,5456.416513
6.0,140,5458.332388
-61.4,97,5460.038824
-8.7,104,5490.314827
46.7,117,5492.282563
-21.4,72,5493.37863
-18.7,79,5494.737994
-10.8,98,5495.97668
19.3,49,5496.724679
22.7,57,5533.642915
-24.4,64,5534.711056
21.7,55,5535.524879
-9.9,101,5536.959042
-22.6,69,5537.974326
-16.9,83,5539.29978
17.1,43,5539.964003
-16.3,85,5585.652774
17.9,170,5588.230877
-2.9,118,5590.352202
-28.0,55,5591.347539
-18.0,80,5592.472529
14.3,36,5593.039016
-20.9,73,5630.894741
-25.9,61,5631.996792
-22.9,68,5633.135746
-28.5,54,5634.092187
-22.1,70,5635.08154
-24.4,64,5636.052942
-4.3,115,5637.948869
-80.2,50,5672.260078
-28.5,54,5673.447901
-62.1,95,5674.958858
27.4,194,5678.037622
-28.7,54,5678.790607
-22.7,69,5679.797912
-18.6,79,5702.154104
5.1,138,5704.289392
-23.0,68,5705.364515
11.4,29,5705.724553
-0.5,124,5707.574602
